"SOURCE_DATE","ORDER_BRAND_NAME","EVENT_CLASSIFICATION","CUSTOMER_TYPE","CONV_COUNT","AD_SPEND"
"2024-02-04","Curie","display","returning","2",10
"2024-02-04","Lalo","display","new","1",20
"2024-02-04","Hello Cake","click","new","1",25
"2024-02-04","Liquid I.V.","click","new","2",70
"2024-02-04","Blueland","display","new","1",33
"2024-02-04","Kindra","display","returning","1",5
"2024-02-04","Dropps","display","returning","3",15
"2024-02-04","Dreamland Baby","display","new","8",320
"2024-02-04","D.S. & Durga","click","returning","1",40
"2024-02-04","Beekman 1802","display","returning","1",10
"2024-02-04","jane iredale","display","returning","7",35
"2024-02-04","Coterie","click","new","1",16.5
"2024-02-04","Monica & Andy Inc.","display","returning","1",10
"2024-02-04","Lalo","display","returning","1",10
"2024-02-04","Bodily","display","new","1",35
"2024-02-04","True Classic","click","new","7",315
"2024-02-04","Coterie","display","new","4",66
"2024-02-04","Beginning Boutique","display","returning","1",10
"2024-02-04","Boie USA","click","new","1",8
"2024-02-04","Ursa Major","display","new","1",30
"2024-02-04","True Botanicals","display","returning","2",10
"2024-02-04","Branch","display","new","1",45
"2024-02-04","Siblings","display","returning","2",20
"2024-02-04","Cadence","display","lapsed","1",35
"2024-02-04","Bodily","display","returning","2",24
"2024-02-04","Sol de Janeiro","display","returning","11",110
"2024-02-04","Dagne Dover","display","returning","1",20
"2024-02-04","Posh Peanut","display","new","1",20
"2024-02-04","Foria","click","new","1",20
"2024-02-04","Shinesty","display","returning","1",10
"2024-02-04","Shinesty","click","new","2",40
"2024-02-04","Willow Pumps","display","new","2",80
"2024-02-04","Amberjack","display","new","2",120
"2024-02-05","HATCH","display","returning","11",110
"2024-02-05","jane iredale","click","returning","1",5
"2024-02-05","Snuggle Me Organic","display","returning","4",40
"2024-02-05","Cadence","display","new","1",35
"2024-02-05","Tower 28 Beauty","display","returning","4",20
"2024-02-05","Willow Pumps","display","returning","1",0
"2024-02-05","Caden Lane","display","lapsed","1",32
"2024-02-05","Cadence","display","returning","3",45
"2024-02-05","Blueland","click","new","1",33
"2024-02-05","Willow Pumps","display","new","1",40
"2024-02-05","Liquid I.V.","display","returning","3",0
"2024-02-05","LIVELY","display","new","1",35
"2024-02-05","Coco Moon","click","new","1",25
"2024-02-05","Kosas Cosmetics","display","returning","1",15
"2024-02-05","MANSCAPED","display","returning","1",0.01
"2024-02-05","Ami Colé","display","returning","1",5
"2024-02-05","Wildfang","display","returning","1",15
"2024-02-05","Dagne Dover","click","returning","6",120
"2024-02-05","Newton Baby","display","returning","1",0
"2024-02-05","HATCH","click","new","1",40
"2024-02-05","Blueland","display","new","1",33
"2024-02-05","Glamnetic","display","returning","2",20
"2024-02-05","Carve Designs","display","returning","1",10
"2024-02-05","Dr. Squatch","display","returning","8",8
"2024-02-05","Caden Lane","display","returning","19",380
"2024-02-05","Liquid I.V.","display","new","1",35
"2024-02-05","Dieux Skin","click","returning","1",1
"2024-02-05","Twillory","display","returning","2",10
"2024-02-05","Sprout Living","display","returning","1",5
"2024-02-05","SPONGELLE","display","returning","2",30
"2024-02-05","Dieux Skin","display","returning","1",1
"2024-02-05","Thorlos","display","returning","2",10
"2024-02-05","Coterie","display","new","3",49.5
"2024-02-05","Manduka","display","returning","1",19
"2024-02-05","Electric Picks Jewelry","display","new","1",30
"2024-02-05","Laura Geller","click","returning","1",0
"2024-02-05","For Days","click","new","1",30
"2024-02-05","Caraway","display","new","6",420
"2024-02-05","Curie","click","returning","1",5
"2024-02-05","Tula Skincare","click","new","1",50
"2024-02-05","Ursa Major","display","returning","4",39.92
"2024-02-05","LIVELY","display","lapsed","1",35
"2024-02-05","eyebobs","display","new","1",25
"2024-02-05","Lalabu","display","returning","1",4
"2024-02-05","Lalo","display","new","4",80
"2024-02-05","HATCH","display","new","2",40
"2024-02-05","SolaWave","display","returning","1",10
"2024-02-05","Tushbaby","display","new","1",18
"2024-02-05","M.M.LaFleur","click","lapsed","1",150
"2024-02-05","Licorice","display","new","2",50
"2024-02-05","Dr. Squatch","display","new","2",50
"2024-02-05","Muslin Comfort","display","returning","1",5
"2024-02-05","MANSCAPED","display","new","1",0.01
"2024-02-05","Billy Reid","display","lapsed","1",100
"2024-02-05","SolaWave","display","new","1",50
"2024-02-05","Primally Pure","display","new","2",20
"2024-02-05","Nanit","display","new","4",200
"2024-02-05","MantraBand","display","lapsed","1",35
"2024-02-05","SeaVees","display","returning","1",10
"2024-02-05","jane iredale","display","returning","2",10
"2024-02-05","Newton Baby","display","new","8",24
"2024-02-05","For Days","click","returning","1",15
"2024-02-05","BlendJet","display","new","5",50
"2024-02-05","Electric Picks Jewelry","display","returning","2",30
"2024-02-05","Wolf & Shepherd","display","returning","1",15
"2024-02-05","woolino","display","returning","1",5
"2024-02-05","Koio","display","returning","1",50
"2024-02-05","Lalabu","display","new","1",7
"2024-02-05","Kopari","display","returning","1",30
"2024-02-05","Bodily","display","returning","6",72
"2024-02-05","SENREVE","display","returning","1",40
"2024-02-05","Mario Badescu Skin Care","display","new","1",12
"2024-02-05","Sunday Citizen","display","lapsed","1",70
"2024-02-05","Nanit","display","returning","7",175
"2024-02-05","Dagne Dover","display","lapsed","2",60
"2024-02-05","M.M.LaFleur","display","returning","3",150
"2024-02-05","Gibsonlook","display","returning","3",54
"2024-02-05","Caden Lane","display","new","9",288
"2024-02-05","good light","display","new","1",20
"2024-02-05","JACK HENRY","display","returning","1",15
"2024-02-05","Dr. Squatch","display","lapsed","1",25
"2024-02-05","Corpus Naturals","display","lapsed","1",25
"2024-02-05","Willow Pumps","click","new","2",80
"2024-02-05","Tower 28 Beauty","display","lapsed","2",30
"2024-02-05","Dagne Dover","click","new","1",30
"2024-02-05","Lalo","click","new","2",40
"2024-02-05","Dr. Squatch","click","returning","1",1
"2024-02-05","Buffbunny Collection","display","returning","4",16
"2024-02-05","Laura Geller","click","new","9",135
"2024-02-05","Kopari","click","new","1",35
"2024-02-05","True Classic","display","new","9",405
"2024-02-05","Hedley & Bennett","display","new","1",40
"2024-02-05","Tower 28 Beauty","display","new","1",15
"2024-02-05","Dermaclara, LLC","display","returning","2",20
"2024-02-05","Posh Peanut","display","new","1",20
"2024-02-05","Bad Birdie","display","new","1",50
"2024-02-05","Morphe","click","returning","1",25
"2024-02-05","Laura Geller","click","lapsed","1",15
"2024-02-05","Afloral","display","lapsed","1",30
"2024-02-05","Ritual Zero Proof","click","new","1",35
"2024-02-05","good light","display","returning","1",20
"2024-02-05","SolaWave","display","lapsed","1",50
"2024-02-05","Buffbunny Collection","display","lapsed","1",12
"2024-02-05","For Days","display","returning","2",30
"2024-02-05","Dreamland Baby","click","new","2",80
"2024-02-05","Curie","display","returning","2",10
"2024-02-05","Glamnetic","display","new","1",30
"2024-02-05","Vegamour","display","returning","7",35
"2024-02-05","Dropps","display","returning","1",5
"2024-02-05","Caraway","click","new","1",70
"2024-02-05","Saranoni Luxury Blankets","display","returning","2",20
"2024-02-05","Sol de Janeiro","click","returning","1",10
"2024-02-05","Snuggle Me Organic","display","new","14",280
"2024-02-05","Beekman 1802","display","returning","3",30
"2024-02-05","Beginning Boutique","display","returning","1",10
"2024-02-05","Carve Designs","display","new","1",60
"2024-02-05","Girlfriend Collective","display","lapsed","1",25
"2024-02-05","Sijo","display","returning","1",40
"2024-02-05","Tushbaby","display","returning","3",15
"2024-02-05","Common Era Jewelry","display","returning","1",50
"2024-02-05","Dreamland Baby","display","returning","1",0
"2024-02-05","Dropps","click","returning","1",5
"2024-02-05","MantraBand","display","returning","2",20
"2024-02-05","Mario Badescu Skin Care","click","new","1",12
"2024-02-05","Dagne Dover","display","returning","2",40
"2024-02-05","Gibsonlook","display","lapsed","1",38
"2024-02-05","Alpyn Beauty","click","returning","1",20
"2024-02-05","Liquid I.V.","click","new","1",35
"2024-02-05","Serenity Kids","click","new","1",30
"2024-02-05","Sol de Janeiro","display","returning","11",110
"2024-02-05","Gathre","display","returning","1",20
"2024-02-05","Create","display","returning","1",15
"2024-02-05","Coco Moon","display","returning","1",10
"2024-02-05","Electric Picks Jewelry","click","returning","1",15
"2024-02-05","Amberjack","display","returning","1",30
"2024-02-05","Sol de Janeiro","display","new","10",200
"2024-02-05","Dreamland Baby","display","new","6",240
"2024-02-05","Caraway","display","returning","2",80
"2024-02-05","Girlfriend Collective","display","returning","1",5
"2024-02-05","Dollar Shave Club","click","returning","1",5
"2024-02-05","Electric Picks Jewelry","click","new","1",30
"2024-02-05","True Botanicals","display","returning","2",10
"2024-02-05","True Classic","click","new","7",315
"2024-02-05","Dr. Motion","display","returning","1",1.5
"2024-02-05","Solly Baby","display","new","1",18
"2024-02-05","Kortni Jeane","display","returning","1",5
"2024-02-05","Pretzels.com","display","new","1",25
"2024-02-05","Dollar Shave Club","display","returning","2",10
"2024-02-05","Dame","display","lapsed","1",35
"2024-02-05","D.S. & Durga","display","lapsed","1",40
"2024-02-05","Dropps","click","new","1",25
"2024-02-05","woolino","display","lapsed","1",12
"2024-02-05","Lalo","display","returning","2",20
"2024-02-05","Le Mini Macaron","click","lapsed","1",25
"2024-02-05","Ritual Zero Proof","display","returning","1",10
"2024-02-05","Pretzels.com","click","new","2",50
"2024-02-05","Sol de Janeiro","click","new","2",40
"2024-02-05","Tula Skincare","display","new","4",200
"2024-02-05","Afloral","display","returning","1",20
"2024-02-05","Kopari","click","returning","1",30
"2024-02-05","BlendJet","click","new","2",20
"2024-02-05","Caraway","display","lapsed","1",70
"2024-02-05","Little Words Project","display","returning","2",20
"2024-02-05","Dr. Squatch","click","new","1",25
"2024-02-05","Girlfriend Collective","display","new","2",50
"2024-02-05","SolaWave","click","returning","1",10
"2024-02-05","Gathre","display","lapsed","1",20
"2024-02-05","LIVELY","display","returning","1",20
"2024-02-05","Snuggle Me Organic","display","lapsed","1",20
"2024-02-05","Lalo","display","lapsed","1",20
"2024-02-05","Monica & Andy Inc.","display","returning","6",60
"2024-02-06","True Classic","display","new","13",585
"2024-02-06","Dr. Squatch","click","new","1",25
"2024-02-06","SPONGELLE","display","returning","3",45
"2024-02-06","Coco Moon","display","returning","3",30
"2024-02-06","Sol de Janeiro","display","new","12",240
"2024-02-06","Girlfriend Collective","display","returning","1",5
"2024-02-06","Licorice","display","new","2",50
"2024-02-06","True Classic","click","returning","2",0
"2024-02-06","Little Words Project","display","returning","3",30
"2024-02-06","Caden Lane","display","new","23",736
"2024-02-06","Tini Lux","display","returning","1",5
"2024-02-06","Blueland","display","new","1",33
"2024-02-06","Homesick Candles","display","returning","1",14.87
"2024-02-06","biom","display","returning","1",15
"2024-02-06","Blueland","click","new","1",33
"2024-02-06","Ursa Major","display","returning","3",29.94
"2024-02-06","Cadence","display","returning","2",30
"2024-02-06","Tower 28 Beauty","display","returning","2",10
"2024-02-06","NEIWAI","display","lapsed","1",40
"2024-02-06","Bodily","display","new","2",70
"2024-02-06","Liquid I.V.","display","returning","1",0
"2024-02-06","Laura Geller","click","returning","1",0
"2024-02-06","Shinesty","click","new","1",20
"2024-02-06","Nanit","display","new","2",100
"2024-02-06","Bodily","display","returning","4",48
"2024-02-06","Glimmer Wish","display","returning","1",10
"2024-02-06","LIVELY","display","returning","1",20
"2024-02-06","Vegamour","display","returning","2",10
"2024-02-06","Vegamour","display","new","3",150
"2024-02-06","Pretzels.com","display","new","1",25
"2024-02-06","LIVELY","display","lapsed","1",35
"2024-02-06","Dagne Dover","display","new","1",30
"2024-02-06","Caden Lane","click","new","1",32
"2024-02-06","Primally Pure","display","new","4",40
"2024-02-06","BlendJet","display","new","3",30
"2024-02-06","Solly Baby","display","returning","3",36
"2024-02-06","Kopari","display","returning","2",60
"2024-02-06","Kosas Cosmetics","display","returning","2",30
"2024-02-06","jane iredale","display","lapsed","1",20
"2024-02-06","Dollar Shave Club","display","returning","2",10
"2024-02-06","UNTUCKit","display","new","2",80
"2024-02-06","HATCH","display","new","1",40
"2024-02-06","Licorice","click","new","1",25
"2024-02-06","ettitude","display","lapsed","1",75
"2024-02-06","Afloral","display","lapsed","1",30
"2024-02-06","Beekman 1802","display","returning","2",20
"2024-02-06","For Days","click","returning","1",15
"2024-02-06","Ursa Major","display","new","2",60
"2024-02-06","Glamnetic","display","lapsed","1",30
"2024-02-06","Caraway","display","new","3",210
"2024-02-06","Snuggle Me Organic","display","new","5",100
"2024-02-06","For Days","display","returning","5",75
"2024-02-06","Vegamour","click","new","1",50
"2024-02-06","Wolf & Shepherd","click","new","1",50
"2024-02-06","Lalo","click","new","1",20
"2024-02-06","Manduka","display","returning","1",19
"2024-02-06","Petunia Pickle Bottom","display","returning","1",10
"2024-02-06","For Days","click","new","1",30
"2024-02-06","woolino","display","lapsed","1",12
"2024-02-06","Carve Designs","display","returning","2",20
"2024-02-06","Kosas Cosmetics","click","returning","1",15
"2024-02-06","True Classic","click","new","9",405
"2024-02-06","Kosas Cosmetics","click","new","1",25
"2024-02-06","MANSCAPED","display","new","1",0.01
"2024-02-06","SPONGELLE","display","lapsed","1",20
"2024-02-06","Curie","click","returning","1",5
"2024-02-06","Wildfang","display","returning","1",15
"2024-02-06","FullWell","display","returning","1",15
"2024-02-06","Doré","display","returning","1",10
"2024-02-06","Girlfriend Collective","click","returning","1",5
"2024-02-06","Primally Pure","click","new","1",10
"2024-02-06","Tushbaby","display","new","3",54
