PUBLISHER,BRAND_NAME,CPA,CPO,BRAND_IMPRESSIONS,CONV_COUNT,TOTAL_AD_SPEND,RPM,CVR,Cost_Per_Conversion,Brand_Score,Rank
The Plug Drink,NOMAD Grills,,,659,0,0.0,0.0,0.0,150.0,0.0,11.0
EVER Skincare,Lunya,150.0,75.0,1100,0,0.0,0.0,0.0,99.56,1.0,1.0
EVER Skincare,Vegamour,50.0,0.0,372,0,0.0,0.0,0.0,25.6,0.723829384289651,2.0
EVER Skincare,Sol de Janeiro,20.0,10.0,257,0,0.0,0.0,0.0,13.41,0.5315090063730863,3.0
EVER Skincare,Liquid I.V.,,,488,0,0.0,0.0,0.0,41.9,0.32183978976263183,4.0
EVER Skincare,NOMAD Grills,,,260,0,0.0,0.0,0.0,150.0,0.0,5.0
EVER Skincare,Gibsonlook,,,267,2,36.0,134.83,0.007491,18.0,0.0,6.0
EVER Skincare,Laura Geller,,,1453,1,15.0,10.32,0.000688,15.0,0.0,7.0
EVER Skincare,Character Home,150.0,50.0,493,0,0.0,0.0,0.0,126.67,0.0,8.0
EVER Skincare,M.M.LaFleur,,,1099,0,0.0,0.0,0.0,75.96,0.0,9.0
EVER Skincare,BlendJet,,,316,0,0.0,0.0,0.0,7.25,0.0,10.0
GoNanas,Caraway,,,477,1,40.0,83.86,0.002096,40.0,0.9342348572705317,1.0
GoNanas,Blueland,33.0,0.0,183,0,0.0,0.0,0.0,33.0,0.829948185425954,2.0
GoNanas,Morphe,,,194,0,0.0,0.0,0.0,38.24,0.6606326272223345,3.0
GoNanas,Dropps,25.0,0.0,110,0,0.0,0.0,0.0,7.56,0.36330421645086136,4.0
GoNanas,Liquid I.V.,,,1365,0,0.0,0.0,0.0,41.9,0.32183978976263183,5.0
GoNanas,NOMAD Grills,,,725,0,0.0,0.0,0.0,150.0,0.0,6.0
GoNanas,Character Home,150.0,50.0,240,0,0.0,0.0,0.0,126.67,0.0,7.0
GoNanas,Licorice,,,107,0,0.0,0.0,0.0,27.78,0.0,8.0
GoNanas,BlendJet,,,659,0,0.0,0.0,0.0,7.25,0.0,9.0
GoNanas,Glamnetic,,,265,1,10.0,37.74,0.003774,10.0,0.0,10.0
Native Pet,Tula Skincare,,,307,0,0.0,0.0,0.0,50.0,0.9787336816010386,1.0
Native Pet,Caraway,,,223,0,0.0,0.0,0.0,52.72,0.9342348572705317,2.0
Native Pet,Blueland,33.0,0.0,127,0,0.0,0.0,0.0,33.0,0.829948185425954,3.0
Native Pet,Caden Lane,,,127,0,0.0,0.0,0.0,24.17,0.6987094234431689,4.0
Native Pet,Dagne Dover,,,159,0,0.0,0.0,0.0,25.65,0.6813158986689933,5.0
Native Pet,Sol de Janeiro,20.0,10.0,128,0,0.0,0.0,0.0,13.41,0.5315090063730863,6.0
Native Pet,MANSCAPED,,,972,0,0.0,0.0,0.0,0.01,0.0,7.0
Native Pet,BlendJet,,,248,0,0.0,0.0,0.0,7.25,0.0,8.0
Native Pet,Dr. Squatch,25.0,0.0,578,1,1.0,1.73,0.00173,1.0,0.0,9.0
Native Pet,True Classic,45.0,0.0,512,0,0.0,0.0,0.0,44.79,0.0,10.0
Native Pet,NOMAD Grills,,,176,0,0.0,0.0,0.0,150.0,0.0,11.0
Native Pet,Laura Geller,,,1373,0,0.0,0.0,0.0,14.97,0.0,12.0
Native Pet,Character Home,150.0,50.0,299,0,0.0,0.0,0.0,126.67,0.0,13.0
The CrunchCup,Vegamour,50.0,0.0,160,0,0.0,0.0,0.0,25.6,0.723829384289651,1.0
The CrunchCup,Caden Lane,,,229,1,32.0,139.74,0.004367,32.0,0.6987094234431689,2.0
The CrunchCup,Liquid I.V.,,,1257,0,35.0,27.84,0.0,inf,0.32183978976263183,3.0
The CrunchCup,True Classic,45.0,0.0,1384,0,0.0,0.0,0.0,44.79,0.0,4.0
The CrunchCup,BlendJet,,,1851,1,10.0,5.4,0.00054,10.0,0.0,5.0
The CrunchCup,NOMAD Grills,,,197,0,0.0,0.0,0.0,150.0,0.0,6.0
The CrunchCup,MANSCAPED,,,142,0,0.0,0.0,0.0,0.01,0.0,7.0
Elegant Baby,Lunya,150.0,75.0,495,1,75.0,151.52,0.00202,75.0,1.0,1.0
Elegant Baby,Caraway,,,210,1,70.0,333.33,0.004762,70.0,0.9342348572705317,2.0
Elegant Baby,Vegamour,50.0,0.0,353,0,0.0,0.0,0.0,25.6,0.723829384289651,3.0
Elegant Baby,Dagne Dover,,,664,1,30.0,45.18,0.001506,30.0,0.6813158986689933,4.0
Elegant Baby,Gathre,,,103,0,0.0,0.0,0.0,20.0,0.6383108661651895,5.0
Elegant Baby,Bodily,,,306,5,129.0,421.57,0.01634,25.8,0.5926991456447032,6.0
Elegant Baby,HATCH,40.0,10.0,293,4,70.0,238.91,0.013652,17.5,0.5511730096075073,7.0
Elegant Baby,Coterie,,,144,0,0.0,0.0,0.0,16.69,0.5080466863143559,8.0
Elegant Baby,Tushbaby,,,231,1,18.0,77.92,0.004329,18.0,0.47037419272468056,9.0
Elegant Baby,Little Words Project,,,194,0,0.0,0.0,0.0,10.84,0.3836385108895722,10.0
Elegant Baby,Liquid I.V.,,,257,0,0.0,0.0,0.0,41.9,0.32183978976263183,11.0
Elegant Baby,Newton Baby,,,422,1,3.0,7.11,0.00237,3.0,0.003594037600144698,12.0
Elegant Baby,Character Home,150.0,50.0,145,0,0.0,0.0,0.0,126.67,0.0,13.0
Elegant Baby,Yana Sleep,,,257,0,0.0,0.0,0.0,22.841173952230736,0.0,14.0
Elegant Baby,Moonglow,,,173,0,0.0,0.0,0.0,22.841173952230736,0.0,15.0
Elegant Baby,M.M.LaFleur,,,288,0,0.0,0.0,0.0,75.96,0.0,16.0
Elegant Baby,BlendJet,,,179,0,0.0,0.0,0.0,7.25,0.0,17.0
Elegant Baby,NOMAD Grills,,,138,0,0.0,0.0,0.0,150.0,0.0,18.0
RiotSociety.com,Dagne Dover,,,135,0,0.0,0.0,0.0,25.65,0.6813158986689933,1.0
RiotSociety.com,Wolf & Shepherd,,,119,0,0.0,0.0,0.0,30.69,0.42639670599751034,2.0
RiotSociety.com,Dollar Shave Club,30.0,0.0,321,0,0.0,0.0,0.0,9.24,0.06667588760386854,3.0
RiotSociety.com,Dr. Squatch,25.0,0.0,608,1,1.0,1.64,0.001645,1.0,0.0,4.0
RiotSociety.com,MANSCAPED,,,645,1,0.01,0.02,0.00155,0.01,0.0,5.0
RiotSociety.com,Canopy,,,191,0,0.0,0.0,0.0,15.0,0.0,6.0
RiotSociety.com,SeaVees,10.0,10.0,104,0,0.0,0.0,0.0,10.0,0.0,7.0
RiotSociety.com,NOMAD Grills,,,247,0,0.0,0.0,0.0,150.0,0.0,8.0
Siblings,Lunya,150.0,75.0,270,0,0.0,0.0,0.0,99.56,1.0,1.0
Siblings,Caraway,,,136,0,0.0,0.0,0.0,52.72,0.9342348572705317,2.0
Siblings,Blueland,33.0,0.0,655,1,33.0,50.38,0.001527,33.0,0.829948185425954,3.0
Siblings,Vegamour,50.0,0.0,244,1,5.0,20.49,0.004098,5.0,0.723829384289651,4.0
Siblings,Caden Lane,,,167,0,0.0,0.0,0.0,24.17,0.6987094234431689,5.0
Siblings,For Days,30.0,15.0,441,3,75.0,170.07,0.006803,25.0,0.6080413665428933,6.0
Siblings,Dropps,25.0,0.0,156,0,0.0,0.0,0.0,7.56,0.36330421645086136,7.0
Siblings,Liquid I.V.,,,201,0,0.0,0.0,0.0,41.9,0.32183978976263183,8.0
Siblings,Carve Designs,,,130,0,0.0,0.0,0.0,26.36,0.21442509229803483,9.0
Siblings,Laura Geller,,,889,5,75.0,84.36,0.005624,15.0,0.0,10.0
Siblings,M.M.LaFleur,,,191,2,200.0,1047.12,0.010471,100.0,0.0,11.0
Siblings,MANSCAPED,,,323,0,0.0,0.0,0.0,0.01,0.0,12.0
Siblings,NOMAD Grills,,,408,0,0.0,0.0,0.0,150.0,0.0,13.0
Siblings,Dr. Squatch,25.0,0.0,224,1,1.0,4.46,0.004464,1.0,0.0,14.0
Canopy,Lunya,150.0,75.0,250,1,75.0,300.0,0.004,75.0,1.0,1.0
Canopy,Caraway,,,192,1,40.0,208.33,0.005208,40.0,0.9342348572705317,2.0
Canopy,Vegamour,50.0,0.0,332,1,5.0,15.06,0.003012,5.0,0.723829384289651,3.0
Canopy,Caden Lane,,,735,9,252.0,342.86,0.012245,28.0,0.6987094234431689,4.0
Canopy,Dagne Dover,,,345,2,30.0,86.96,0.005797,15.0,0.6813158986689933,5.0
Canopy,Lalo,,,139,2,20.0,143.88,0.014388,10.0,0.5734288054985158,6.0
Canopy,Snuggle Me Organic,,,152,0,0.0,0.0,0.0,17.11,0.49174903446147955,7.0
Canopy,Monica & Andy Inc.,,,232,3,30.0,129.31,0.012931,10.0,0.4449031269616658,8.0
Canopy,Liquid I.V.,,,190,0,0.0,0.0,0.0,41.9,0.32183978976263183,9.0
Canopy,Newton Baby,,,133,1,3.0,22.56,0.007519,3.0,0.003594037600144698,10.0
Canopy,True Classic,45.0,0.0,268,0,0.0,0.0,0.0,44.79,0.0,11.0
Canopy,NOMAD Grills,,,700,0,0.0,0.0,0.0,150.0,0.0,12.0
Canopy,MANSCAPED,,,462,0,0.0,0.0,0.0,0.01,0.0,13.0
Canopy,Laura Geller,,,305,0,0.0,0.0,0.0,14.97,0.0,14.0
Zensah,Vegamour,50.0,0.0,172,0,0.0,0.0,0.0,25.6,0.723829384289651,1.0
Zensah,Sol de Janeiro,20.0,10.0,109,0,0.0,0.0,0.0,13.41,0.5315090063730863,2.0
Zensah,Liquid I.V.,,,596,0,0.0,0.0,0.0,41.9,0.32183978976263183,3.0
Zensah,Carve Designs,,,134,0,0.0,0.0,0.0,26.36,0.21442509229803483,4.0
Zensah,Dr. Squatch,25.0,0.0,268,0,0.0,0.0,0.0,8.93,0.0,5.0
Zensah,Moonglow,,,325,0,0.0,0.0,0.0,22.841173952230736,0.0,6.0
Zensah,Licorice,,,118,0,0.0,0.0,0.0,27.78,0.0,7.0
Zensah,BlendJet,,,336,0,0.0,0.0,0.0,7.25,0.0,8.0
Zensah,MANSCAPED,,,300,0,0.0,0.0,0.0,0.01,0.0,9.0
Zensah,NOMAD Grills,,,420,0,0.0,0.0,0.0,150.0,0.0,10.0
Zensah,Laura Geller,,,857,2,30.0,35.01,0.002334,15.0,0.0,11.0
Zensah,True Classic,45.0,0.0,603,0,0.0,0.0,0.0,44.79,0.0,12.0
Zensah,M.M.LaFleur,,,203,0,0.0,0.0,0.0,75.96,0.0,13.0
Moby Wrap,Lunya,150.0,75.0,114,0,0.0,0.0,0.0,99.56,1.0,1.0
Moby Wrap,Tula Skincare,,,133,0,0.0,0.0,0.0,50.0,0.9787336816010386,2.0
Moby Wrap,Willow Pumps,,,405,1,40.0,98.77,0.002469,40.0,0.872785113151539,3.0
Moby Wrap,Nanit,,,214,0,0.0,0.0,0.0,36.97,0.8477885710029898,4.0
Moby Wrap,Posh Peanut,35.0,0.0,263,0,0.0,0.0,0.0,27.5,0.7663449978188939,5.0
Moby Wrap,Vegamour,50.0,0.0,110,0,0.0,0.0,0.0,25.6,0.723829384289651,6.0
Moby Wrap,Caden Lane,,,1216,10,248.0,203.95,0.008224,24.8,0.6987094234431689,7.0
Moby Wrap,Morphe,,,120,0,0.0,0.0,0.0,38.24,0.6606326272223345,8.0
Moby Wrap,Bodily,,,182,0,0.0,0.0,0.0,21.63,0.5926991456447032,9.0
Moby Wrap,Snuggle Me Organic,,,486,0,0.0,0.0,0.0,17.11,0.49174903446147955,10.0
Moby Wrap,Little Words Project,,,135,0,0.0,0.0,0.0,10.84,0.3836385108895722,11.0
Moby Wrap,Newton Baby,,,260,0,0.0,0.0,0.0,3.0,0.003594037600144698,12.0
Moby Wrap,BlendJet,,,244,0,0.0,0.0,0.0,7.25,0.0,13.0
Moby Wrap,Otteroo,,,124,0,0.0,0.0,0.0,3.75,0.0,14.0
Moby Wrap,Petunia Pickle Bottom,,,563,1,20.0,35.52,0.001776,20.0,0.0,15.0
Le Monde Gourmand,Lunya,150.0,75.0,155,0,0.0,0.0,0.0,99.56,1.0,1.0
Le Monde Gourmand,Kopari,,,227,0,0.0,0.0,0.0,31.71,0.7869495366479055,2.0
Le Monde Gourmand,Vegamour,50.0,0.0,289,0,0.0,0.0,0.0,25.6,0.723829384289651,3.0
Le Monde Gourmand,Liquid I.V.,,,542,0,0.0,0.0,0.0,41.9,0.32183978976263183,4.0
Le Monde Gourmand,Laura Geller,,,950,0,0.0,0.0,0.0,14.97,0.0,5.0
Le Monde Gourmand,Glamnetic,,,398,0,0.0,0.0,0.0,15.52,0.0,6.0
Le Monde Gourmand,BlendJet,,,158,0,0.0,0.0,0.0,7.25,0.0,7.0
Le Monde Gourmand,M.M.LaFleur,,,125,0,0.0,0.0,0.0,75.96,0.0,8.0
Le Monde Gourmand,NOMAD Grills,,,379,0,0.0,0.0,0.0,150.0,0.0,9.0
Vacation®,Liquid I.V.,,,1253,0,0.0,0.0,0.0,41.9,0.32183978976263183,1.0
Vacation®,Buffbunny Collection,,,105,0,0.0,0.0,0.0,4.68,0.021855749077019655,2.0
Vacation®,Laura Geller,,,1446,2,30.0,20.75,0.001383,15.0,0.0,3.0
Tiege Hanley,Liquid I.V.,,,137,0,0.0,0.0,0.0,41.9,0.32183978976263183,1.0
Tiege Hanley,True Classic,45.0,0.0,891,2,90.0,101.01,0.002245,45.0,0.0,2.0
Tiege Hanley,MANSCAPED,,,969,2,0.02,0.02,0.002064,0.01,0.0,3.0
Storq,Nanit,,,214,0,0.0,0.0,0.0,36.97,0.8477885710029898,1.0
Storq,Blueland,33.0,0.0,164,0,0.0,0.0,0.0,33.0,0.829948185425954,2.0
Storq,Vegamour,50.0,0.0,140,0,0.0,0.0,0.0,25.6,0.723829384289651,3.0
Storq,Caden Lane,,,478,0,0.0,0.0,0.0,24.17,0.6987094234431689,4.0
Storq,Gathre,,,327,0,0.0,0.0,0.0,20.0,0.6383108661651895,5.0
Storq,Coterie,,,159,2,33.0,207.55,0.012579,16.5,0.5080466863143559,6.0
Storq,Snuggle Me Organic,,,623,0,0.0,0.0,0.0,17.11,0.49174903446147955,7.0
Storq,Monica & Andy Inc.,,,566,2,90.0,159.01,0.003534,45.0,0.4449031269616658,8.0
Storq,Liquid I.V.,,,102,0,0.0,0.0,0.0,41.9,0.32183978976263183,9.0
Storq,woolino,,,411,1,12.0,29.2,0.002433,12.0,0.1731628169253849,10.0
Storq,Newton Baby,,,147,0,0.0,0.0,0.0,3.0,0.003594037600144698,11.0
Storq,Character Home,150.0,50.0,111,0,0.0,0.0,0.0,126.67,0.0,12.0
Storq,Laura Geller,,,128,0,0.0,0.0,0.0,14.97,0.0,13.0
Storq,NOMAD Grills,,,177,0,0.0,0.0,0.0,150.0,0.0,14.0
The Nue Co.,Liquid I.V.,,,1383,1,35.0,25.31,0.000723,35.0,0.32183978976263183,1.0
The Nue Co.,Laura Geller,,,1327,0,0.0,0.0,0.0,14.97,0.0,2.0
The Nue Co.,Canopy,,,356,0,0.0,0.0,0.0,15.0,0.0,3.0
Kopari,Lunya,150.0,75.0,630,1,75.0,119.05,0.001587,75.0,1.0,1.0
Kopari,Dagne Dover,,,146,2,40.0,273.97,0.013699,20.0,0.6813158986689933,2.0
Kopari,Laura Geller,,,1939,3,45.0,23.21,0.001547,15.0,0.0,3.0
Kopari,M.M.LaFleur,,,294,0,0.0,0.0,0.0,75.96,0.0,4.0
120/Life,Lunya,150.0,75.0,475,0,0.0,0.0,0.0,99.56,1.0,1.0
120/Life,Wolf & Shepherd,,,180,0,0.0,0.0,0.0,30.69,0.42639670599751034,2.0
120/Life,Dollar Shave Club,30.0,0.0,119,0,0.0,0.0,0.0,9.24,0.06667588760386854,3.0
120/Life,MANSCAPED,,,561,0,0.0,0.0,0.0,0.01,0.0,4.0
120/Life,M.M.LaFleur,,,403,0,0.0,0.0,0.0,75.96,0.0,5.0
120/Life,NOMAD Grills,,,769,0,0.0,0.0,0.0,150.0,0.0,6.0
120/Life,Dr. Squatch,25.0,0.0,520,1,25.0,48.08,0.001923,25.0,0.0,7.0
120/Life,True Classic,45.0,0.0,788,0,0.0,0.0,0.0,44.79,0.0,8.0
120/Life,Laura Geller,,,669,1,15.0,22.42,0.001495,15.0,0.0,9.0
Gibsonlook,Tula Skincare,,,507,0,0.0,0.0,0.0,50.0,0.9787336816010386,1.0
Gibsonlook,Caraway,,,117,0,0.0,0.0,0.0,52.72,0.9342348572705317,2.0
Gibsonlook,Vegamour,50.0,0.0,444,1,50.0,112.61,0.002252,50.0,0.723829384289651,3.0
Gibsonlook,Caden Lane,,,115,0,0.0,0.0,0.0,24.17,0.6987094234431689,4.0
Gibsonlook,Dagne Dover,,,100,0,0.0,0.0,0.0,25.65,0.6813158986689933,5.0
Gibsonlook,Sol de Janeiro,20.0,10.0,756,3,50.0,66.14,0.003968,16.67,0.5315090063730863,6.0
Gibsonlook,Liquid I.V.,,,395,0,0.0,0.0,0.0,41.9,0.32183978976263183,7.0
Gibsonlook,Laura Geller,,,1555,2,30.0,19.29,0.001286,15.0,0.0,8.0
Gibsonlook,BlendJet,,,177,0,0.0,0.0,0.0,7.25,0.0,9.0
Gibsonlook,M.M.LaFleur,,,152,0,0.0,0.0,0.0,75.96,0.0,10.0
Safari Ltd,Once Upon a Farm,,,163,0,0.0,0.0,0.0,40.0,0.8935939312047154,1.0
Safari Ltd,Nanit,,,201,0,0.0,0.0,0.0,36.97,0.8477885710029898,2.0
Safari Ltd,Kate Quinn,,,124,0,0.0,0.0,0.0,30.0,0.8089201927885177,3.0
Safari Ltd,Posh Peanut,35.0,0.0,373,0,0.0,0.0,0.0,27.5,0.7663449978188939,4.0
Safari Ltd,Caden Lane,,,1004,1,20.0,19.92,0.000996,20.0,0.6987094234431689,5.0
Safari Ltd,Dagne Dover,,,172,0,0.0,0.0,0.0,25.65,0.6813158986689933,6.0
Safari Ltd,Solly Baby,,,198,0,0.0,0.0,0.0,15.3,0.40566874847056567,7.0
Safari Ltd,Volcom,15.0,8.0,207,0,0.0,0.0,0.0,10.33,0.1942184723744268,8.0
Safari Ltd,Newton Baby,,,105,0,0.0,0.0,0.0,3.0,0.003594037600144698,9.0
Safari Ltd,SeaVees,10.0,10.0,139,0,0.0,0.0,0.0,10.0,0.0,10.0
Safari Ltd,NOMAD Grills,,,120,0,0.0,0.0,0.0,150.0,0.0,11.0
Kortni Jeane,Lunya,150.0,75.0,372,0,0.0,0.0,0.0,99.56,1.0,1.0
Kortni Jeane,Kate Quinn,,,358,0,0.0,0.0,0.0,30.0,0.8089201927885177,2.0
Kortni Jeane,Dagne Dover,,,149,0,0.0,0.0,0.0,25.65,0.6813158986689933,3.0
Kortni Jeane,Gathre,,,559,0,0.0,0.0,0.0,20.0,0.6383108661651895,4.0
Kortni Jeane,Snuggle Me Organic,,,527,0,0.0,0.0,0.0,17.11,0.49174903446147955,5.0
Kortni Jeane,Tushbaby,,,112,0,0.0,0.0,0.0,14.89,0.47037419272468056,6.0
Kortni Jeane,Solly Baby,,,341,0,0.0,0.0,0.0,15.3,0.40566874847056567,7.0
Kortni Jeane,Little Words Project,,,154,0,0.0,0.0,0.0,10.84,0.3836385108895722,8.0
Kortni Jeane,Saranoni Luxury Blankets,,,441,0,0.0,0.0,0.0,11.3,0.33949930310993837,9.0
Kortni Jeane,Liquid I.V.,,,101,0,0.0,0.0,0.0,41.9,0.32183978976263183,10.0
Kortni Jeane,Newton Baby,,,152,0,0.0,0.0,0.0,3.0,0.003594037600144698,11.0
Kortni Jeane,True Classic,45.0,0.0,118,0,0.0,0.0,0.0,44.79,0.0,12.0
Kortni Jeane,NOMAD Grills,,,107,0,0.0,0.0,0.0,150.0,0.0,13.0
Lalabu,Lunya,150.0,75.0,184,0,0.0,0.0,0.0,99.56,1.0,1.0
Lalabu,Willow Pumps,,,110,0,0.0,0.0,0.0,40.0,0.872785113151539,2.0
Lalabu,Nanit,,,201,0,0.0,0.0,0.0,36.97,0.8477885710029898,3.0
Lalabu,Posh Peanut,35.0,0.0,109,1,35.0,321.1,0.009174,35.0,0.7663449978188939,4.0
Lalabu,Caden Lane,,,1118,5,136.0,121.65,0.004472,27.2,0.6987094234431689,5.0
Lalabu,Dagne Dover,,,121,0,0.0,0.0,0.0,25.65,0.6813158986689933,6.0
Lalabu,Bodily,,,323,3,82.0,253.87,0.009288,27.33,0.5926991456447032,7.0
Lalabu,HATCH,40.0,10.0,148,4,40.0,270.27,0.027027,10.0,0.5511730096075073,8.0
Lalabu,Snuggle Me Organic,,,369,0,0.0,0.0,0.0,17.11,0.49174903446147955,9.0
Lalabu,Tushbaby,,,200,0,0.0,0.0,0.0,14.89,0.47037419272468056,10.0
Lalabu,Monica & Andy Inc.,,,119,1,10.0,84.03,0.008403,10.0,0.4449031269616658,11.0
Lalabu,Liquid I.V.,,,217,0,0.0,0.0,0.0,41.9,0.32183978976263183,12.0
Lalabu,Newton Baby,,,213,1,3.0,14.08,0.004695,3.0,0.003594037600144698,13.0
Lalabu,Motherhood,40.0,7.0,128,0,0.0,0.0,0.0,29.0,0.0,14.0
Lalabu,M.M.LaFleur,,,105,0,0.0,0.0,0.0,75.96,0.0,15.0
Houseplant,Caraway,,,213,0,0.0,0.0,0.0,52.72,0.9342348572705317,1.0
Houseplant,Blueland,33.0,0.0,119,0,0.0,0.0,0.0,33.0,0.829948185425954,2.0
Houseplant,Vegamour,50.0,0.0,247,0,0.0,0.0,0.0,25.6,0.723829384289651,3.0
Houseplant,Liquid I.V.,,,584,0,0.0,0.0,0.0,41.9,0.32183978976263183,4.0
Houseplant,Licorice,,,329,0,0.0,0.0,0.0,27.78,0.0,5.0
Houseplant,BlendJet,,,183,0,0.0,0.0,0.0,7.25,0.0,6.0
Houseplant,NOMAD Grills,,,541,0,0.0,0.0,0.0,150.0,0.0,7.0
Houseplant,Hedley & Bennett,,,678,0,0.0,0.0,0.0,29.72,0.0,8.0
Houseplant,Character Home,150.0,50.0,205,1,150.0,731.71,0.004878,150.0,0.0,9.0
Birthdate Co.,Dreamland Baby,,,142,0,0.0,0.0,0.0,40.0,0.9139005628318209,1.0
Birthdate Co.,Vegamour,50.0,0.0,166,1,50.0,301.2,0.006024,50.0,0.723829384289651,2.0
Birthdate Co.,Liquid I.V.,,,263,0,0.0,0.0,0.0,41.9,0.32183978976263183,3.0
Birthdate Co.,BlendJet,,,495,0,0.0,0.0,0.0,7.25,0.0,4.0
Birthdate Co.,MANSCAPED,,,219,0,0.0,0.0,0.0,0.01,0.0,5.0
Birthdate Co.,Dr. Squatch,25.0,0.0,178,0,0.0,0.0,0.0,8.93,0.0,6.0
Birthdate Co.,Moonglow,,,418,0,0.0,0.0,0.0,22.841173952230736,0.0,7.0
Birthdate Co.,Laura Geller,,,1394,1,15.0,10.76,0.000717,15.0,0.0,8.0
Birthdate Co.,True Classic,45.0,0.0,504,0,0.0,0.0,0.0,44.79,0.0,9.0
Birthdate Co.,NOMAD Grills,,,192,0,0.0,0.0,0.0,150.0,0.0,10.0
Rael,Lunya,150.0,75.0,398,0,0.0,0.0,0.0,99.56,1.0,1.0
Rael,Blueland,33.0,0.0,157,0,0.0,0.0,0.0,33.0,0.829948185425954,2.0
Rael,Vegamour,50.0,0.0,371,0,0.0,0.0,0.0,25.6,0.723829384289651,3.0
Rael,Caden Lane,,,110,0,0.0,0.0,0.0,24.17,0.6987094234431689,4.0
Rael,Liquid I.V.,,,680,0,0.0,0.0,0.0,41.9,0.32183978976263183,5.0
Rael,Character Home,150.0,50.0,148,0,0.0,0.0,0.0,126.67,0.0,6.0
Rael,M.M.LaFleur,,,305,0,0.0,0.0,0.0,75.96,0.0,7.0
Rael,BlendJet,,,174,0,0.0,0.0,0.0,7.25,0.0,8.0
Rael,Laura Geller,,,338,0,0.0,0.0,0.0,14.97,0.0,9.0
Rael,NOMAD Grills,,,103,0,0.0,0.0,0.0,150.0,0.0,10.0
Rael,Glamnetic,,,187,0,0.0,0.0,0.0,15.52,0.0,11.0
MATE the Label,Tula Skincare,,,246,0,0.0,0.0,0.0,50.0,0.9787336816010386,1.0
MATE the Label,HATCH,40.0,10.0,262,2,20.0,76.34,0.007634,10.0,0.5511730096075073,2.0
MATE the Label,Sol de Janeiro,20.0,10.0,119,0,0.0,0.0,0.0,13.41,0.5315090063730863,3.0
MATE the Label,True Botanicals,,,230,1,5.0,21.74,0.004348,5.0,0.08904233474129952,4.0
MATE the Label,NOMAD Grills,,,187,0,0.0,0.0,0.0,150.0,0.0,5.0
MATE the Label,Character Home,150.0,50.0,467,0,0.0,0.0,0.0,126.67,0.0,6.0
Coffee Bros.,Caraway,,,148,0,0.0,0.0,0.0,52.72,0.9342348572705317,1.0
Coffee Bros.,Blueland,33.0,0.0,140,0,0.0,0.0,0.0,33.0,0.829948185425954,2.0
Coffee Bros.,Vegamour,50.0,0.0,118,0,0.0,0.0,0.0,25.6,0.723829384289651,3.0
Coffee Bros.,Liquid I.V.,,,745,0,0.0,0.0,0.0,41.9,0.32183978976263183,4.0
Coffee Bros.,Character Home,150.0,50.0,354,0,0.0,0.0,0.0,126.67,0.0,5.0
Coffee Bros.,Hedley & Bennett,,,265,0,0.0,0.0,0.0,29.72,0.0,6.0
Coffee Bros.,NOMAD Grills,,,822,0,0.0,0.0,0.0,150.0,0.0,7.0
Coffee Bros.,Yana Sleep,,,108,0,0.0,0.0,0.0,22.841173952230736,0.0,8.0
Coffee Bros.,BlendJet,,,239,0,0.0,0.0,0.0,7.25,0.0,9.0
The HoneyPot,Lunya,150.0,75.0,341,0,0.0,0.0,0.0,99.56,1.0,1.0
The HoneyPot,Vegamour,50.0,0.0,332,0,0.0,0.0,0.0,25.6,0.723829384289651,2.0
The HoneyPot,Morphe,,,192,0,0.0,0.0,0.0,38.24,0.6606326272223345,3.0
The HoneyPot,Sol de Janeiro,20.0,10.0,626,4,40.0,63.9,0.00639,10.0,0.5315090063730863,4.0
The HoneyPot,Liquid I.V.,,,348,0,0.0,0.0,0.0,41.9,0.32183978976263183,5.0
The HoneyPot,NOMAD Grills,,,118,0,0.0,0.0,0.0,150.0,0.0,6.0
The HoneyPot,BlendJet,,,424,0,0.0,0.0,0.0,7.25,0.0,7.0
The HoneyPot,Laura Geller,,,404,0,0.0,0.0,0.0,14.97,0.0,8.0
The HoneyPot,M.M.LaFleur,,,285,0,0.0,0.0,0.0,75.96,0.0,9.0
The HoneyPot,Glamnetic,,,376,0,0.0,0.0,0.0,15.52,0.0,10.0
vitruvi,Lunya,150.0,75.0,657,0,0.0,0.0,0.0,99.56,1.0,1.0
vitruvi,Caraway,,,249,0,0.0,0.0,0.0,52.72,0.9342348572705317,2.0
vitruvi,Vegamour,50.0,0.0,508,2,55.0,108.27,0.003937,27.5,0.723829384289651,3.0
vitruvi,Dagne Dover,,,369,1,20.0,54.2,0.00271,20.0,0.6813158986689933,4.0
vitruvi,Liquid I.V.,,,245,0,0.0,0.0,0.0,41.9,0.32183978976263183,5.0
vitruvi,True Classic,45.0,0.0,191,1,45.0,235.6,0.005236,45.0,0.0,6.0
vitruvi,NOMAD Grills,,,538,0,0.0,0.0,0.0,150.0,0.0,7.0
vitruvi,Laura Geller,,,366,0,0.0,0.0,0.0,14.97,0.0,8.0
Nodpod,Lunya,150.0,75.0,111,0,0.0,0.0,0.0,99.56,1.0,1.0
Nodpod,Tula Skincare,,,116,1,50.0,431.03,0.008621,50.0,0.9787336816010386,2.0
Nodpod,Caraway,,,118,0,0.0,0.0,0.0,52.72,0.9342348572705317,3.0
Nodpod,Dagne Dover,,,251,0,0.0,0.0,0.0,25.65,0.6813158986689933,4.0
Nodpod,Liquid I.V.,,,630,0,0.0,0.0,0.0,41.9,0.32183978976263183,5.0
