PUBLISHER_NAME,BRAND_NAME,BRAND_IMPRESSIONS,AVG_CPA,AVG_CPO,CONV_COUNT,TOTAL_AD_SPEND
Zensah,Dollar Shave Club,100,30,5,1,5.00
Dropps,Thorlos,15,15,5,1,5.00
NOTO Botanics,Dropps,22,25,5,1,5.00
Foria,Muslin Comfort,4,75,5,1,5.00
Ancient Nutrition,Dollar Shave Club,460,30,5,1,5.00
Solly Baby,Muslin Comfort,310,75,5,1,5.00
Serenity Kids,jane iredale,18,20,5,1,5.00
Halfdays,Curie,673,10,5,1,5.00
OUAI,Girlfriend Collective,276,25,5,1,5.00
Primally Pure,Twillory,29,15,5,1,5.00
Blueland,True Botanicals,96,15,5,1,5.00
Vegamour,Dropps,28,25,5,1,5.00
WP Standard,BlendJet,54,10,5,1,5.00
Dropps,jane iredale,64,20,5,1,5.00
Liquid I.V.,Thorlos,306,15,5,1,5.00
Leafwell Botanicals,BelliWelli,1,,,0,0.00
Renewal Mill,Sensory Joy,1,,,0,0.00
Thousand Fell,Degs & Sal,1,,,0,0.00
Afloral,Esker,9,,,0,0.00
jot,Outer Aisle,7,,,0,0.00
Bala,Tubby Todd Bath Co.,4,,,0,0.00
SACHEU Beauty,woolino,1,,,0,0.00
Houseplant,Bloomscape,47,,,0,0.00
BASIK CANDLE CO,Character Home,17,,,0,0.00
Giften Market,Buffbunny Collection,22,,,0,0.00
Pearl Street Swim,Sijo,4,,,0,0.00
Pretzels.com,Blueland,60,,,0,0.00
Dropps,Felix Gray,1,,,0,0.00
Amberjack,Canary,23,,,0,0.00
Pearl Street Swim,SPONGELLE,1,,,0,0.00
eyebobs,LOOPS,1,,,0,0.00
Minusey,Felix Gray,14,,,0,0.00
Pretzels.com,Las Jaras Wines,1,,,0,0.00
Thorlos,wildwonder,3,,,0,0.00
Bala,Storq,95,,,0,0.00
Electric Picks Jewelry,Canopy,13,,,0,0.00
K2 Energy Solution,Beekman 1802,1,,,0,0.00
Gathre,Oradina,4,,,0,0.00
Womaness,Thousand Fell,1,,,0,0.00
Las Jaras Wines,NOMAD Grills,52,,,0,0.00
Foria,Bodily,65,,,0,0.00
Lily Jade,Toad&Co,3,,,0,0.00
Dirty Labs,Hedley & Bennett,217,,,0,0.00
Le Mini Macaron,Bokksu Market,18,,,0,0.00
UNTUCKit,Willow Pumps,9,,,0,0.00
Carve Designs,Character Home,1447,,,0,0.00
World Wide Stereo,KraveBeauty,4,,,0,0.00
Birthdate Co.,BlendJet,557,,,0,0.00
Le Monde Gourmand,ARMRA Colostrum™,36,,,0,0.00
Hello Cake,Buffbunny Collection,58,,,0,0.00
SolaWave,Cali's Books,1,,,0,0.00
Branch,Caden Lane,149,,,0,0.00
Character Home,Muslin Comfort,2,,,0,0.00
Faherty Brand,Tower 28 Beauty,118,,,0,0.00
Veil,Ritual Zero Proof,1,,,0,0.00
Marea,iota,3,,,0,0.00
Siblings,ettitude,1,,,0,0.00
NOTO Botanics,Pretzels.com,1,,,0,0.00
Dakine,Siete Foods,6,,,0,0.00
Covey Skincare,Modern Picnic,2,,,0,0.00
Glimmer Wish,Gathre,5,,,0,0.00
Marea,Once Upon a Farm,2,,,0,0.00
Casa de Sante,Manduka,10,,,0,0.00
embody,Dame,2,,,0,0.00
Dr. Squatch,AVEC,37,,,0,0.00
Molekule,Lalo,66,,,0,0.00
The Secure Mat,SPONGELLE,10,,,0,0.00
Billion Dollar Beauty,Distil Union,2,,,0,0.00
MantraBand,Create,26,,,0,0.00
Bodily,Thousand Fell,2,,,0,0.00
Bala,Cadence,70,,,0,0.00
SANS Meal Bar,Bed Babe,6,,,0,0.00
Aria Beauty,Raw Botanics,4,,,0,0.00
Lily Jade,Vegamour,1,,,0,0.00
iloveplum,NOMAD Grills,13,,,0,0.00
BelliWelli,21Seeds Tequila,30,,,0,0.00
True Classic,Wren + Glory,1,,,0,0.00
Les Belles,Buffbunny Collection,7,,,0,0.00
Journ,Curie,1,,,0,0.00
Beekman 1802,Twillory,221,,,0,0.00
In Common,Vegamour,2,,,0,0.00
My Girl Wellness,Wolf & Shepherd,8,,,0,0.00
Gathre,Gibsonlook,1,,,0,0.00
Otteroo,MAXPRO Fitness,36,,,0,0.00
Le Mini Macaron,Houseplant,5,,,0,0.00
Mario Badescu Skin Care,SortJoy,10,,,0,0.00
The HoneyPot,Volcom,3,,,0,0.00
Las Jaras Wines,Anyday,5,,,0,0.00
SANS Meal Bar,The Plug Drink,35,,,0,0.00
Coco Moon,Wildfang,42,,,0,0.00
Blueland,Birthdate Co.,35,,,0,0.00
Pretzels.com,AVEC,1,,,0,0.00
Solly Baby,Snowyskin,4,,,0,0.00
Liquid I.V.,Opopop,174,,,0,0.00
MantraBand,Bellway,2,,,0,0.00
vitruvi,Alpyn Beauty,3,,,0,0.00
LightWater Skin,Volcom,2,,,0,0.00
Cali's Books,Branch,1,,,0,0.00
SACHEU Beauty,cbdMD,1,,,0,0.00
Coterie,Waterboy,4,,,0,0.00
Tower 28 Beauty,Aura Bora,1,,,0,0.00
Spice Tribe,Revolution Cooking,2,,,0,0.00
Blueland,Moonglow,14,,,0,0.00
good light,Foria,71,,,0,0.00
Dryft Sleep,Dame,4,,,0,0.00
Corpus Naturals,Ami Colé,18,,,0,0.00
Baby Delight,Kate Quinn,108,,,0,0.00
Mario Badescu Skin Care,GRIP6,12,,,0,0.00
Dr. Squatch,Bala,1897,,,0,0.00
Faherty Brand,TriLASTIN,10,,,0,0.00
Volcom,Surely Wines,1,,,0,0.00
Waterboy,Moonglow,105,,,0,0.00
We are Wild,INH Hair,2,,,0,0.00
Willa's,Opopop,3,,,0,0.00
Coco Moon,Canopy,10,,,0,0.00
Pulp Pantry,120/Life,3,,,0,0.00
The Good Hippie,NEIWAI,6,,,0,0.00
Sunfood Superfoods,For Days,3,,,0,0.00
Casa de Sante,Motherhood,2,,,0,0.00
Hally Hair,Manduka,1,,,0,0.00
Homesick Candles,Liquid I.V.,224,,,0,0.00
BLQK Coffee,Dagne Dover,1,,,0,0.00
Nuudii System,MantraBand,27,,,0,0.00
Thorlos,LuminAID,2,,,0,0.00
SeaVees,CanDo,1,,,0,0.00
Le Monde Gourmand,SeaVees,2,,,0,0.00
Crown Affair,Bad Birdie,176,,,0,0.00
Munk Pack,Thorlos,3,,,0,0.00
Food Huggers,Saranoni Luxury Blankets,1,,,0,0.00
Tower 28 Beauty,Anyday,1,,,0,0.00
Amberjack,QALO,18,,,0,0.00
gold + ivy,jot,8,,,0,0.00
Nutshell Coolers,BlendJet,5,,,0,0.00
Out of the Woods,Altitude Functional Beverages,1,,,0,0.00
Pretzels.com,Electric Picks Jewelry,20,,,0,0.00
Cleverman,Trace Minerals,2,,,0,0.00
Le Mini Macaron,Ancient Nutrition,29,,,0,0.00
Beginning Boutique,Ritual Zero Proof,88,,,0,0.00
The CrunchCup,Waterboy,13,,,0,0.00
Newton Baby,SeaVees,12,,,0,0.00
Thousand Fell,"Dermaclara, LLC",2,,,0,0.00
Spärkel Beverage Systems,A Kids Co.,1,,,0,0.00
Rains,Storq,4,,,0,0.00
esmi Skin Minerals,Liquid I.V.,108,,,0,0.00
Moon Pals,Posh Peanut,4,,,0,0.00
Nuudii System,Muslin Comfort,17,,,0,0.00
Seafolly Australia,Opopop,1,,,0,0.00
Blueland,Softies,3,,,0,0.00
inklings baby,Gathre,1,,,0,0.00
Curie,ETOILE,12,,,0,0.00
eyebobs,Caraway,165,,,0,0.00
Bellway,Nood,4,,,0,0.00
Molekule,Softies,1,,,0,0.00
Sonrei Skin,jot,1,,,0,0.00
Joanna Vargas Skincare,Kosas Cosmetics,93,,,0,0.00
QALO,Softies,3,,,0,0.00
Afloral,Bellway,2,,,0,0.00
The Secure Mat,For Days,9,,,0,0.00
Dirty Labs,iloveplum,2,,,0,0.00
Ritual Zero Proof,Oat Mama,1,,,0,0.00
Rains,Le Mini Macaron,21,,,0,0.00
Sunfood Superfoods,BlendJet,19,,,0,0.00
Glimmer Wish,HATCH,1,,,0,0.00
Liquid I.V.,Bala,14,,,0,0.00
EVER Skincare,AVEC,3,,,0,0.00
Liquid I.V.,Elegant Baby,28,,,0,0.00
Nuudii System,Joanna Vargas Skincare,2,,,0,0.00
Thorlos,Beginning Boutique,1,,,0,0.00
Dollar Shave Club,The Plug Drink,9,,,0,0.00
Seoul Ceuticals,Willow Pumps,3,,,0,0.00
Safari Ltd,Consciously Baby,25,,,0,0.00
Bare Babe,Beekman 1802,1,,,0,0.00
good light,Wildfang,50,,,0,0.00
ETOILE,Bellway,16,,,0,0.00
Trace Minerals,Cali's Books,7,,,0,0.00
Spärkel Beverage Systems,Bloomscape,9,,,0,0.00
Evergreen,Opopop,1,,,0,0.00
Casa de Sante,Aura Bora,4,,,0,0.00
Afloral,vitruvi,274,,,0,0.00
MatchaBar,Bushwick Kitchen,1,,,0,0.00
Amberjack,Tubby Todd Bath Co.,12,,,0,0.00
Tower 28 Beauty,Ritual Zero Proof,4,,,0,0.00
Covey Skincare,Pretzels.com,1,,,0,0.00
FullWell,ByHeart,30,,,0,0.00
Rains,Posh Peanut,17,,,0,0.00
ARMRA Colostrum™,Esker,10,,,0,0.00
MatchaBar,Ritual Zero Proof,8,,,0,0.00
AMASS,D.S. & Durga,3,,,0,0.00
Mario Badescu Skin Care,Better & Better,3,,,0,0.00
Estella,Saranoni Luxury Blankets,2,,,0,0.00
The Nue Co.,TriLASTIN,8,,,0,0.00
BASIK CANDLE CO,Caden Lane,2,,,0,0.00
Gngr Labs,Maverick & Co.,4,,,0,0.00
Thorlos,QALO,1,,,0,0.00
Waterboy,Character Home,48,,,0,0.00
Opopop,Better & Better,1,,,0,0.00
BelliWelli,M.M.LaFleur,23,,,0,0.00
Las Jaras Wines,Branch,35,,,0,0.00
jane iredale,TriLASTIN,3,,,0,0.00
EVER Skincare,Spyder,4,,,0,0.00
Lalabu,biom,30,,,0,0.00
Morphe,Coco Moon,1,,,0,0.00
Covey Skincare,Liquid I.V.,75,,,0,0.00
The Good Hippie,Sunday Citizen,1,,,0,0.00
Homesick Candles,Bloomscape,9,,,0,0.00
Houseplant,Manduka,64,,,0,0.00
Dagne Dover,Les Belles,5,,,0,0.00
Marea,Gooselings,3,,,0,0.00
Lasso,RiotSociety.com,4,,,0,0.00
happy being,Pretzels.com,3,,,0,0.00
esmi Skin Minerals,ezpz,1,,,0,0.00
Haand Inc,Kopari,1,,,0,0.00
Billion Dollar Beauty,M.M.LaFleur,176,,,0,0.00
Pulp Pantry,Canopy,10,,,0,0.00
Aura Bora,Bloomscape,2,,,0,0.00
Storied Hats,Lunya,5,,,0,0.00
vitruvi,Morphe,39,,,0,0.00
Salio,Amberjack,1,,,0,0.00
Le Monde Gourmand,Little Words Project,105,,,0,0.00
Pretzels.com,Milton & Goose,1,,,0,0.00
maivino,BlendJet,2,,,0,0.00
Beekman 1802,My Girl Wellness,3,,,0,0.00
SENREVE,LIVELY,21,,,0,0.00
Gathre,NEIWAI,11,,,0,0.00
Trace Minerals,August Uncommon Tea,21,,,0,0.00
Nood,ELVY Lab,3,,,0,0.00
Dame,AVEC,74,,,0,0.00
Glimmer Wish,Ponto Footwear,1,,,0,0.00
Volcom,Level Select CBD,1,,,0,0.00
Bala,Snuggle Me Organic,6,,,0,0.00
Pretzels.com,Seafolly Australia,39,,,0,0.00
Airsign,NOMAD Grills,24,,,0,0.00
GRIP6,Snowyskin,1,,,0,0.00
iloveplum,Dagne Dover,5,,,0,0.00
Houseplant,Beekman 1802,8,,,0,0.00
Blossom,Dollar Shave Club,34,,,0,0.00
LightWater Skin,SENREVE,1,,,0,0.00
Laura Geller,Molekule,37,,,0,0.00
HATCH,Dropps,12,,,0,0.00
Blueland,A Kids Co.,20,,,0,0.00
Lollipetals,MantraBand,2,,,0,0.00
Dirty Labs,SACHEU Beauty,4,,,0,0.00
Out of the Woods,Molekule,3,,,0,0.00
ETOILE,Ami Colé,1,,,0,0.00
Whimsy and Row,Nuudii System,5,,,0,0.00
Bad Birdie,Bokksu Market,1,,,0,0.00
Mixlab,Airsign,1,,,0,0.00
Blueland,JOI,27,,,0,0.00
Dirty Labs,Why and Whale,2,,,0,0.00
Bodily,Alpyn Beauty,2,,,0,0.00
vitruvi,LuminAID,1,,,0,0.00
Crown Affair,Ritual Zero Proof,84,,,0,0.00
Mario Badescu Skin Care,vitruvi,18,,,0,0.00
biom,Esker,7,,,0,0.00
Cali's Books,Homesick Candles,1,,,0,0.00
Pulp Pantry,The Plug Drink,5,,,0,0.00
Dagne Dover,Thorlos,46,,,0,0.00
iHeartRaves,Curie,1,,,0,0.00
Glimmer Wish,SeaVees,4,,,0,0.00
Le Monde Gourmand,NOT!CE Hair Co,3,,,0,0.00
ByHeart,MAXPRO Fitness,8,,,0,0.00
Sonrei Skin,Opopop,2,,,0,0.00
Spyder,vitruvi,24,,,0,0.00
ARMRA Colostrum™,Branch,77,,,0,0.00
WP Standard,MantraBand,1,,,0,0.00
Fuse Lenses,Newton Baby,7,,,0,0.00
Evergreen,happy being,2,,,0,0.00
Blossom,Primally Pure,12,,,0,0.00
AAVRANI,Little Words Project,25,,,0,0.00
Newton Baby,DEUX,4,,,0,0.00
biom,vitruvi,20,,,0,0.00
Spritz Society,Hedley & Bennett,2,,,0,0.00
Dr. Squatch,21Seeds Tequila,17,,,0,0.00
Hummii: Healthy+Yummii Snacks,Natalist Co.,4,,,0,0.00
Beyond Polish,Sonrei Skin,1,,,0,0.00
Amberjack,Softies,70,,,0,0.00
Once Upon a Farm,iloveplum,40,,,0,0.00
Carve Designs,WP Standard,1,,,0,0.00
Princess Awesome,cbdMD,2,,,0,0.00
biom,Coterie,1,,,0,0.00
Homesick Candles,Caden Lane,103,,,0,0.00
SolaWave,Blueland,102,,,0,0.00
Joanna Vargas Skincare,Molekule,20,,,0,0.00
Afloral,Lily Jade,5,,,0,0.00
Cali's Books,Liquid I.V.,140,,,0,0.00
Foria,Koio,29,,,0,0.00
Gathre,jane iredale,2,,,0,0.00
Nood,Airo Collective,1,,,0,0.00
Dropps,KraveBeauty,41,,,0,0.00
Le Monde Gourmand,The HoneyPot,44,,,0,0.00
Giften Market,SeaVees,44,,,0,0.00
Licorice,Mented Cosmetics,1,,,0,0.00
Lalo,ettitude,44,,,0,0.00
Bare Babe,Morphe,7,,,0,0.00
Newton Baby,Create,12,,,0,0.00
The CrunchCup,Nanit,2,,,0,0.00
Mosi,Volcom,7,,,0,0.00
jot,Dryft Sleep,9,,,0,0.00
Las Jaras Wines,True Made Foods,1,,,0,0.00
Renewal Mill,Houseplant,1,,,0,0.00
Mixify Beauty,Posh Peanut,1,,,0,0.00
Amberjack,Paperclip,4,,,0,0.00
QALO,Luca Faloni,2,,,0,0.00
Joanna Vargas Skincare,Caden Lane,42,,,0,0.00
Carve Designs,Hedley & Bennett,8,,,0,0.00
Bodily,Sol de Janeiro,69,,,0,0.00
GRIP6,Caden Lane,308,,,0,0.00
ETOILE,OUAI,19,,,0,0.00
Covey Skincare,Thorlos,1,,,0,0.00
Trace Minerals,Altitude Functional Beverages,6,,,0,0.00
Pretzels.com,Surely Wines,1,,,0,0.00
WP Standard,Thousand Fell,1,,,0,0.00
OOBE BRAND,Branch,8,,,0,0.00
SolaWave,My Medic,1,,,0,0.00
SACHEU Beauty,Little Words Project,39,,,0,0.00
Doré,Haand Inc,1,,,0,0.00
The CrunchCup,Character Home,7,,,0,0.00
Beginning Boutique,Coffee Bros.,1,,,0,0.00
KraveBeauty,Myles,3,,,0,0.00
LightWater Skin,Billion Dollar Beauty,1,,,0,0.00
LuminAID,Popadelics,3,,,0,0.00
Estella,Tushbaby,16,,,0,0.00
Better & Better,Curie,2,,,0,0.00
Serenity Kids,Lunya,841,,,0,0.00
True Made Foods,ieró Beauty™,1,,,0,0.00
SeaVees,Siblings,7,,,0,0.00
jot,IVL Collective,3,,,0,0.00
eyebobs,Thorlos,133,,,0,0.00
World Wide Stereo,GRIP6,6,,,0,0.00
Covey Skincare,IVL Collective,2,,,0,0.00
ARMRA Colostrum™,Giapenta,2,,,0,0.00
esmi Skin Minerals,Inamorata,5,,,0,0.00
Afloral,Flying Embers,2,,,0,0.00
Nuudii System,Le Monde Gourmand,21,,,0,0.00
Halfdays,12|12,5,,,0,0.00
MAXPRO Fitness,A Kids Co.,12,,,0,0.00
Dropps,Serenity Kids,16,,,0,0.00
Beekman 1802,Nutshell Coolers,1,,,0,0.00
Zensah,The Secure Mat,4,,,0,0.00
Dirty Labs,Estella,3,,,0,0.00
Liquid I.V.,NOMAD Grills,14073,,,0,0.00
LuminAID,Saranoni Luxury Blankets,27,,,0,0.00
Glimmer Wish,Once Upon a Farm,6,,,0,0.00
Firebelly Tea,Hedley & Bennett,20,,,0,0.00
Tubby Todd Bath Co.,21Seeds Tequila,2,,,0,0.00
Moon Pals,Liquid I.V.,70,,,0,0.00
Character Home,Ruggish Co.,1,,,0,0.00
woolino,Food Huggers,1,,,0,0.00
Billion Dollar Beauty,Toad&Co,6,,,0,0.00
EVER Skincare,Blueland,51,,,0,0.00
Hummii: Healthy+Yummii Snacks,Ritual Zero Proof,8,,,0,0.00
World Wide Stereo,Common Era Jewelry,1,,,0,0.00
woolino,Moby Wrap,35,,,0,0.00
Oeuf,Modern Fuel,1,,,0,0.00
Le Mini Macaron,Sonrei Skin,4,,,0,0.00
Degs & Sal,Carve Designs,3,,,0,0.00
Oradina,TriLASTIN,1,,,0,0.00
Spärkel Beverage Systems,Ruggish Co.,1,,,0,0.00
QALO,For Days,25,,,0,0.00
Character Home,Birthdate Co.,3,,,0,0.00
Dropps,Oeuf,1,,,0,0.00
Molekule,ZOA Energy,3,,,0,0.00
Foria,August Uncommon Tea,27,,,0,0.00
WithCo Cocktails,cbdMD,5,,,0,0.00
eyebobs,Willow Pumps,2,,,0,0.00
SENREVE,IVL Collective,1,,,0,0.00
Dropps,ezpz,20,,,0,0.00
Dr. Squatch,Alkavida,16,,,0,0.00
Beginning Boutique,Kosterina,158,,,0,0.00
jane iredale,Natalist Co.,3,,,0,0.00
Sanzo,Branch,20,,,0,0.00
Inamorata,Canopy,6,,,0,0.00
Willa's,Ellie & Becks,1,,,0,0.00
Dirty Labs,Glamnetic,177,,,0,0.00
Nood,Toad&Co,23,,,0,0.00
Trace Minerals,Moon Pals,6,,,0,0.00
In Common,KA! Empathogenics,1,,,0,0.00
SeaVees,Fuse Lenses,3,,,0,0.00
Snuggle Me Organic,Dakine,1,,,0,0.00
Joanna Vargas Skincare,Laura Geller,211,,,0,0.00
Arber,SortJoy,1,,,0,0.00
Out of the Woods,Sijo,7,,,0,0.00
Doré,Carve Designs,5,,,0,0.00
Zensah,SENREVE,17,,,0,0.00
Toad&Co,Dr. Squatch,66,,,0,0.00
Tubby Todd Bath Co.,My Medic,10,,,0,0.00
Rains,Shinesty,28,,,0,0.00
Las Jaras Wines,Cardon,1,,,0,0.00
Marea,Nanit,4,,,0,0.00
Ritual Zero Proof,SPONGELLE,68,,,0,0.00
Thousand Fell,NOTO Botanics,1,,,0,0.00
Selene,OUAI,1,,,0,0.00
Laura Geller,Lily Jade,2,,,0,0.00
Aria Beauty,MAXPRO Fitness,21,,,0,0.00
Spice Tribe,Petaluma,1,,,0,0.00
Le Monde Gourmand,SENREVE,13,,,0,0.00
Sparq Life,Beekman 1802,1,,,0,0.00
Mario Badescu Skin Care,Surely Wines,6,,,0,0.00
Tower 28 Beauty,Character Home,114,,,0,0.00
ETOILE,cbdMD,1,,,0,0.00
Degs & Sal,Luca Faloni,25,,,0,0.00
Sensory Joy,SeaVees,3,,,0,0.00
Hummii: Healthy+Yummii Snacks,Sunday Citizen,8,,,0,0.00
Better & Better,Lunya,6,,,0,0.00
Renewal Mill,Ellie & Becks,1,,,0,0.00
Captain Blankenship,Blueland,3,,,0,0.00
LuminAID,August Uncommon Tea,55,,,0,0.00
jot,Moon Pals,1,,,0,0.00
Willa's,Fable Home,10,,,0,0.00
Beyond Polish,The CrunchCup,1,,,0,0.00
good light,happy being,2,,,0,0.00
SANS Meal Bar,Altitude Functional Beverages,12,,,0,0.00
Thorlos,Monica & Andy Inc.,136,,,0,0.00
Glimmer Wish,A Kids Co.,2,,,0,0.00
Glimmer Wish,Mented Cosmetics,1,,,0,0.00
Body Meal,Vegamour,4,,,0,0.00
Toad&Co,Le Mini Macaron,2,,,0,0.00
Snowyskin,Divi,104,,,0,0.00
Las Jaras Wines,Aura Bora,1,,,0,0.00
Le Mini Macaron,Alpyn Beauty,2,,,0,0.00
MAXPRO Fitness,ieró Beauty™,9,,,0,0.00
Blueland,Firebelly Tea,1,,,0,0.00
Le Monde Gourmand,Doré,1,,,0,0.00
ByHeart,Ursa Major,23,,,0,0.00
FullWell,Sensory Joy,3,,,0,0.00
Las Jaras Wines,Gathre,1,,,0,0.00
Billy Reid,Little Words Project,4,,,0,0.00
Goodlife Clothing,Licorice,2,,,0,0.00
Common Heir,SeaVees,2,,,0,0.00
Ancient Nutrition,ZOA Energy,3,,,0,0.00
SeaVees,Houseplant,23,,,0,0.00
Afloral,Karma Nuts,1,,,0,0.00
Sparq Life,Little Words Project,1,,,0,0.00
EVER Skincare,SENREVE,4,,,0,0.00
Firebelly Tea,Sol de Janeiro,4,,,0,0.00
Bare Babe,Felix Gray,3,,,0,0.00
Sani,Giften Market,1,,,0,0.00
sproos!,ettitude,12,,,0,0.00
vitruvi,Snowyskin,1,,,0,0.00
Tini Lux,ByHeart,1,,,0,0.00
FullWell,Matador Meggings,3,,,0,0.00
The Secure Mat,Thorlos,8,,,0,0.00
Newton Baby,Opopop,2,,,0,0.00
Bala,AAVRANI,1,,,0,0.00
My Girl Wellness,DEUX,134,,,0,0.00
inklings baby,ARMRA Colostrum™,1,,,0,0.00
ARMRA Colostrum™,Shinesty,143,,,0,0.00
Snowyskin,Dropps,7,,,0,0.00
Snuggle Me Organic,My Girl Wellness,1,,,0,0.00
Birthdate Co.,True Classic,567,,,0,0.00
Lily Jade,Cali's Books,1,,,0,0.00
Bad Birdie,jane iredale,18,,,0,0.00
Dagne Dover,LINHART NYC,3,,,0,0.00
Volcom,Beyond Polish,19,,,0,0.00
Alpha-H,Dirty Labs,1,,,0,0.00
BelliWelli,Motherhood,13,,,0,0.00
Nood,Doré,3,,,0,0.00
QALO,Bask Suncare,1,,,0,0.00
Casa de Sante,Uncharted Coffee Supply,1,,,0,0.00
Blossom,INH Hair,1,,,0,0.00
East Olivia,OUAI,1,,,0,0.00
Moon Pals,Tushbaby,1,,,0,0.00
Zensah,Common Era Jewelry,35,,,0,0.00
Willa's,Tia Lupita,1,,,0,0.00
Joanna Vargas Skincare,Caraway,57,,,0,0.00
Fuse Lenses,Tula Skincare,10,,,0,0.00
Schoolyard Snacks,Snuggle Me Organic,8,,,0,0.00
Degs & Sal,True Classic,34,,,0,0.00
woolino,Toad&Co,25,,,0,0.00
Wellgrove Health,Bask Suncare,3,,,0,0.00
MatchaBar,Munk Pack,3,,,0,0.00
Rains,Baby Tula,1,,,0,0.00
OOBE BRAND,Caden Lane,4,,,0,0.00
AAVRANI,Caden Lane,61,,,0,0.00
Nood,Better & Better,2,,,0,0.00
Blume,"Dermaclara, LLC",11,,,0,0.00
INTO THE AM,Waterboy,22,,,0,0.00
Lalabu,Cali's Books,1,,,0,0.00
Kosas Cosmetics,Kinflyte,8,,,0,0.00
Sparq Life,Dr. Squatch,56,,,0,0.00
Haand Inc,Oeuf,1,,,0,0.00
My Girl Wellness,SeaVees,2,,,0,0.00
120/Life,SortJoy,1,,,0,0.00
LIVELY,Saranoni Luxury Blankets,47,,,0,0.00
Beyond Polish,Motherhood,41,,,0,0.00
Blueland,Cali's Books,8,,,0,0.00
Kosas Cosmetics,TriLASTIN,22,,,0,0.00
Ruggish Co.,Nanit,48,,,0,0.00
Aura Bora,Ursa Major,21,,,0,0.00
Kortni Jeane,Moby Wrap,5,,,0,0.00
Thousand Fell,KraveBeauty,15,,,0,0.00
Ritual Zero Proof,happy being,1,,,0,0.00
BLQK Coffee,True Classic,1,,,0,0.00
iota,Sijo,80,,,0,0.00
Nuudii System,Evereden,28,,,0,0.00
Out of the Woods,Esker,1,,,0,0.00
Quitch,Lunya,1,,,0,0.00
Le Mini Macaron,FRANC,2,,,0,0.00
Bloomscape,Waterboy,1,,,0,0.00
Pretzels.com,Popadelics,1,,,0,0.00
Koio,Raw Botanics,1,,,0,0.00
NOTO Botanics,cbdMD,1,,,0,0.00
Ritual Zero Proof,Moon Pals,3,,,0,0.00
Dirty Labs,Canopy,102,,,0,0.00
Bala,Golde,4,,,0,0.00
Inamorata,D.S. & Durga,11,,,0,0.00
AMASS,LIVELY,1,,,0,0.00
TriLASTIN,Inamorata,1,,,0,0.00
Electric Picks Jewelry,Winky Lux,3,,,0,0.00
Haand Inc,Explorer Cold Brew,38,,,0,0.00
Birthdate Co.,Morphe,39,,,0,0.00
Beginning Boutique,Gooselings,24,,,0,0.00
SeaVees,Las Jaras Wines,1,,,0,0.00
SACHEU Beauty,Siete Foods,2,,,0,0.00
Sanikind,wildwonder,1,,,0,0.00
K2 Energy Solution,Revolution Cooking,2,,,0,0.00
Once Upon a Farm,Glimmer Wish,15,,,0,0.00
Dame,NEIWAI,71,,,0,0.00
Giften Market,Lalabu,6,,,0,0.00
Foria,HATCH,16,,,0,0.00
Common Heir,Airsign,2,,,0,0.00
True Made Foods,Bed Babe,1,,,0,0.00
EVER Skincare,Sprout Living,1,,,0,0.00
Covey Skincare,Le Mini Macaron,8,,,0,0.00
120/Life,Munk Pack,1,,,0,0.00
NOTO Botanics,Waterboy,6,,,0,0.00
Spärkel Beverage Systems,Le Monde Gourmand,6,,,0,0.00
Dr. Squatch,Otteroo,4,,,0,0.00
Las Jaras Wines,Evereden,1,,,0,0.00
Girlfriend Collective,Esker,35,,,0,0.00
Amberjack,Pulp Pantry,2,,,0,0.00
Curie,Calin,1,,,0,0.00
Create,Wondery,12,,,0,0.00
Juna,Canopy,6,,,0,0.00
Beginning Boutique,World Wide Stereo,25,,,0,0.00
Bala,Nanit,5,,,0,0.00
Foria,Ellie & Becks,2,,,0,0.00
LightWater Skin,Girlfriend Collective,1,,,0,0.00
Birthdate Co.,Newton Baby,5,,,0,0.00
Le Mini Macaron,Spärkel Beverage Systems,1,,,0,0.00
Crown Affair,Gibsonlook,139,,,0,0.00
Mixlab,NOMAD Grills,2,,,0,0.00
Liquid I.V.,Spice Tribe,6,,,0,0.00
Thorlos,Common Era Jewelry,112,,,0,0.00
Estella,Coterie,18,,,0,0.00
Snowyskin,Canopy,2,,,0,0.00
Billion Dollar Beauty,Glamnetic,230,,,0,0.00
Branch,ARMRA Colostrum™,22,,,0,0.00
esmi Skin Minerals,ARMRA Colostrum™,3,,,0,0.00
Le Mini Macaron,Flying Embers,1,,,0,0.00
The Secure Mat,Tula Skincare,16,,,0,0.00
Ritual Zero Proof,Lalabu,33,,,0,0.00
Out of the Woods,Muslin Comfort,8,,,0,0.00
Bala,ByHeart,2,,,0,0.00
Foria,Yana Sleep,1,,,0,0.00
Tower 28 Beauty,Las Jaras Wines,2,,,0,0.00
Volcom,Rains,14,,,0,0.00
Molekule,JOI,3,,,0,0.00
Birthdate Co.,Petaluma,4,,,0,0.00
Revolution Cooking,Kosterina,23,,,0,0.00
Spritz Society,Sunday Citizen,6,,,0,0.00
Bad Birdie,Gathre,2,,,0,0.00
Beginning Boutique,Nuudii System,2,,,0,0.00
Glimmer Wish,Otteroo,1,,,0,0.00
Cleverman,Thorlos,5,,,0,0.00
embody,SPONGELLE,1,,,0,0.00
Billion Dollar Beauty,Le Mini Macaron,13,,,0,0.00
Les Belles,Winky Lux,1,,,0,0.00
Firebelly Tea,Trace Minerals,1,,,0,0.00
Spice Tribe,Divya's,1,,,0,0.00
