disco_event_time,disco_order_time,DAYS_TO_ATTRIBUTION,EVENT_TYPE,CUSTOMER_TYPE,ATTRIBUTION_METHOD,BILLABLE_AMOUNT,event_sec_dist,order_sec_dist,avg_sec_dist,cl_order_num_count,claim?,cl_order_num,northbeam_platform,cl_source,cl_order_time,cl_event_time,cl_attribution_days
2024-01-18 18:01:06.065000+00:00,2024-01-21 18:50:55+00:00,3,display,returning,direct_email_match,20,2214,4293,3253,8,,2379728,Klaviyo,utm medium - email,2024-01-21 20:02:28+00:00,2024-01-18 17:24:12.522000+00:00,3
2024-01-02 01:09:15.511000+00:00,2024-01-02 17:10:40+00:00,0,display,new,consumer_hash,32,4871,1657,3264,1,,2339617,Klaviyo,utm medium - email,2024-01-02 17:38:17+00:00,2024-01-02 02:30:26.598000+00:00,0
2024-01-14 03:19:18.310000+00:00,2024-01-14 20:31:45+00:00,0,display,returning,direct_email_match,20,1822,4734,3278,1,,2364853,Organic,direct,2024-01-14 21:50:39+00:00,2024-01-14 02:48:55.910000+00:00,0
2024-01-01 02:18:59.307000+00:00,2024-01-02 02:16:30+00:00,1,display,returning,consumer_hash,20,4636,1937,3286,6,no,2338429,Organic,direct,2024-01-02 01:44:13+00:00,2024-01-01 01:01:43.752000+00:00,1
2024-01-06 02:34:00.481000+00:00,2024-01-08 22:13:46+00:00,2,display,returning,direct_email_match,20,2919,3691,3305,5,,2352805,Organic,direct,2024-01-08 21:12:15+00:00,2024-01-06 01:45:21.602000+00:00,2
2024-01-02 05:02:47.603000+00:00,2024-01-06 05:38:50+00:00,4,display,returning,direct_email_match,20,5209,1416,3313,1,,2347618,Facebook Organic,fb,2024-01-06 05:15:14+00:00,2024-01-02 06:29:37.051000+00:00,3
2024-01-04 17:27:10.824000+00:00,2024-01-07 03:06:57+00:00,3,display,returning,direct_email_match,20,893,5765,3329,4,,2349209,MNTN,mntn,2024-01-07 01:30:52+00:00,2024-01-04 17:12:18.279000+00:00,2
2024-01-08 16:44:51.652000+00:00,2024-01-10 01:00:17+00:00,2,display,returning,direct_email_match,20,2056,4638,3347,1,,2354859,Google Ads,adwords,2024-01-09 23:42:59+00:00,2024-01-08 17:19:07.433000+00:00,1
2024-01-05 16:31:37.284000+00:00,2024-01-05 20:47:42+00:00,0,display,returning,consumer_hash,20,6412,299,3356,4,,2346700,Organic,direct,2024-01-05 20:52:41+00:00,2024-01-05 14:44:45.265000+00:00,0
2024-01-21 16:52:43.079000+00:00,2024-01-27 16:11:40+00:00,6,display,new,direct_email_match,32,452,6264,3358,4,,2391454,Organic,direct,2024-01-27 14:27:16+00:00,2024-01-21 17:00:14.819000+00:00,5
2024-01-02 03:23:17.300000+00:00,2024-01-05 00:52:23+00:00,3,display,new,direct_email_match,32,136,6581,3358,6,,2344785,MNTN,mntn,2024-01-04 23:02:42+00:00,2024-01-02 03:25:33.090000+00:00,2
2024-01-25 05:02:07.218000+00:00,2024-01-27 12:50:25+00:00,2,display,returning,order_mapping_hash,20,4884,1847,3366,5,,2391332,Organic,direct,2024-01-27 13:21:12+00:00,2024-01-25 03:40:43.052000+00:00,2
2024-01-27 19:44:30.079000+00:00,2024-01-28 17:32:45+00:00,1,display,new,direct_email_match,32,5187,1556,3371,1,,2393931,Organic,direct,2024-01-28 17:58:41+00:00,2024-01-27 21:10:56.910000+00:00,0
2024-01-02 13:02:21.361000+00:00,2024-01-06 19:29:34+00:00,4,display,returning,order_mapping_hash,20,5698,1057,3378,4,,2348436,Klaviyo,utm medium - email,2024-01-06 19:11:57+00:00,2024-01-02 14:37:19.620000+00:00,4
2024-01-13 16:28:26.219000+00:00,2024-01-18 18:45:39+00:00,5,display,returning,direct_email_match,20,1508,5291,3400,1,,2372537,Organic,direct,2024-01-18 17:17:28+00:00,2024-01-13 16:53:34.518000+00:00,5
2024-01-04 16:54:46.723000+00:00,2024-01-06 21:23:40+00:00,2,display,returning,order_mapping_hash,20,1405,5417,3411,2,,2348537,Organic,direct,2024-01-06 19:53:23+00:00,2024-01-04 16:31:21.516000+00:00,2
2024-01-29 05:11:43.874000+00:00,2024-01-29 07:22:32+00:00,0,display,new,device_identifier_hash,32,4411,2425,3418,1,,2395923,Facebook Organic,referral,2024-01-29 06:42:07+00:00,2024-01-29 06:25:14.597000+00:00,0
2023-12-28 01:43:52.505000+00:00,2024-01-02 16:31:10+00:00,5,display,returning,consumer_hash,20,1851,5016,3433,8,,2339655,Google Ads,adwords,2024-01-02 17:54:46+00:00,2023-12-28 01:13:01.629000+00:00,5
2024-01-17 18:04:56.669000+00:00,2024-01-17 21:10:03+00:00,0,display,new,device_identifier_hash,32,3859,3032,3446,2,,2371058,Organic,direct,2024-01-17 20:19:31+00:00,2024-01-17 19:09:16.079000+00:00,0
2024-01-02 03:03:52.375000+00:00,2024-01-03 17:18:04+00:00,1,display,returning,consumer_hash,20,3862,3059,3460,1,,2341809,Klaviyo,utm medium - email,2024-01-03 18:09:03+00:00,2024-01-02 04:08:13.972000+00:00,1
2024-01-22 14:17:18.062000+00:00,2024-01-25 22:37:27+00:00,3,display,returning,direct_email_match,20,1309,5651,3480,5,,2388014,Organic,direct,2024-01-25 21:03:16+00:00,2024-01-22 14:39:07.079000+00:00,3
2024-01-23 00:00:12.357000+00:00,2024-01-28 15:24:55+00:00,5,display,returning,direct_email_match,20,1436,5560,3498,1,,2393367,Facebook Ads,fb,2024-01-28 13:52:15+00:00,2024-01-22 23:36:16.775000+00:00,5
2024-01-27 03:34:38.142000+00:00,2024-01-29 00:44:16+00:00,2,display,returning,direct_email_match,20,3654,3344,3499,1,,2395225,Klaviyo,utm medium - email,2024-01-29 01:40:00+00:00,2024-01-27 04:35:32.109000+00:00,1
2024-01-23 23:18:58.801000+00:00,2024-01-24 18:53:12+00:00,1,display,returning,direct_email_match,20,6425,596,3510,4,,2385726,Organic,direct,2024-01-24 19:03:08+00:00,2024-01-23 21:31:53.968000+00:00,0
2024-01-23 14:13:45.098000+00:00,2024-01-30 02:11:08+00:00,7,display,returning,direct_email_match,20,1389,5667,3528,2,,2397884,Facebook Ads,fb,2024-01-30 03:45:35+00:00,2024-01-23 14:36:54.510000+00:00,6
2024-01-06 02:46:33.065000+00:00,2024-01-06 16:52:56+00:00,0,display,new,order_mapping_hash,32,3080,3978,3529,4,,2348022,Facebook Ads,fb,2024-01-06 15:46:38+00:00,2024-01-06 03:37:53.214000+00:00,0
2024-01-21 22:45:57.363000+00:00,2024-01-22 01:35:32+00:00,1,display,returning,device_identifier_hash,20,2707,4365,3536,5,,2380303,Organic Search,referral,2024-01-22 00:22:47+00:00,2024-01-21 23:31:03.960000+00:00,0
2024-01-06 17:29:46.861000+00:00,2024-01-08 04:28:22+00:00,2,display,new,consumer_hash,32,3816,3257,3536,1,,2351864,Klaviyo,utm medium - email,2024-01-08 05:22:39+00:00,2024-01-06 18:33:22.365000+00:00,1
2024-01-26 16:23:18.113000+00:00,2024-01-29 01:09:45+00:00,3,display,new,direct_email_match,32,4170,2904,3537,2,,2395312,Organic,direct,2024-01-29 01:58:09+00:00,2024-01-26 15:13:48.532000+00:00,2
2024-01-14 14:31:01.904000+00:00,2024-01-21 04:54:20+00:00,7,display,new,order_mapping_hash,32,879,6220,3550,2,,2378423,MNTN,mntn,2024-01-21 03:10:40+00:00,2024-01-14 14:16:22.646000+00:00,6
2024-01-06 02:00:32.569000+00:00,2024-01-07 18:41:33+00:00,1,display,new,order_mapping_hash,32,4108,3000,3554,5,,2350451,Klaviyo,utm medium - email,2024-01-07 17:51:33+00:00,2024-01-06 03:09:00.445000+00:00,1
2024-01-18 02:08:14.510000+00:00,2024-01-25 15:35:45+00:00,7,display,returning,direct_email_match,20,2370,4745,3557,4,,2387181,Pinterest,pinterest,2024-01-25 14:16:40+00:00,2024-01-18 01:28:44.647000+00:00,7
2024-01-03 21:34:26.502000+00:00,2024-01-04 01:39:29+00:00,1,display,returning,order_mapping_hash,20,620,6522,3571,1,,2342448,Facebook Ads,fb,2024-01-03 23:50:47+00:00,2024-01-03 21:44:46.554000+00:00,0
