event_time,order_time,EVENT_CLASSIFICATION,CONVERSION_TYPE,CUSTOMER_TYPE,ATTRIBUTION_METHOD,DAYS_TO_ATTRIBUTION,BILLABLE_AMOUNT,event_date,order_date,event_hour,order_hour,event_minute,order_minute,event_second,order_second
2024-01-08 05:53:26.610000+00:00,2024-01-15 04:55:04+00:00,display,cross-sell,lapsed,direct_email_match,7,32.0,2024-01-08,2024-01-15,5,4,53,55,26,4
2024-01-08 06:17:28.417000+00:00,2024-01-11 17:00:45+00:00,display,cross-sell,new,direct_email_match,3,32.0,2024-01-08,2024-01-11,6,17,17,0,28,45
2024-01-09 01:29:21.597000+00:00,2024-01-15 03:10:08+00:00,display,cross-sell,new,direct_email_match,6,32.0,2024-01-09,2024-01-15,1,3,29,10,21,8
2024-01-09 02:00:05.245000+00:00,2024-01-09 23:10:24+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2024-01-09,2024-01-09,2,23,0,10,5,24
2024-01-09 02:01:32.984000+00:00,2024-01-13 12:31:10+00:00,display,cross-sell,returning,direct_email_match,4,20.0,2024-01-09,2024-01-13,2,12,1,31,32,10
2024-01-09 02:02:17.741000+00:00,2024-01-14 08:27:27+00:00,display,cross-sell,new,direct_email_match,5,32.0,2024-01-09,2024-01-14,2,8,2,27,17,27
2024-01-09 02:41:21.402000+00:00,2024-01-10 17:55:08+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-09,2024-01-10,2,17,41,55,21,8
2024-01-09 07:40:15.412000+00:00,2024-01-09 18:09:09+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2024-01-09,2024-01-09,7,18,40,9,15,9
2024-01-09 09:20:29.333000+00:00,2024-01-10 19:12:17+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-09,2024-01-10,9,19,20,12,29,17
2024-01-09 13:05:43.223000+00:00,2024-01-16 14:31:05+00:00,display,cross-sell,new,direct_email_match,7,32.0,2024-01-09,2024-01-16,13,14,5,31,43,5
2024-01-09 17:48:15.263000+00:00,2024-01-12 03:48:21+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-09,2024-01-12,17,3,48,48,15,21
2024-01-09 18:43:35.194000+00:00,2024-01-09 20:59:22+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-09,2024-01-09,18,20,43,59,35,22
2024-01-09 15:20:53.626000+00:00,2024-01-09 17:55:22+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-09,2024-01-09,15,17,20,55,53,22
2024-01-09 21:51:24.533000+00:00,2024-01-11 16:02:58+00:00,display,cross-sell,new,direct_email_match,2,32.0,2024-01-09,2024-01-11,21,16,51,2,24,58
2024-01-09 22:30:04.037000+00:00,2024-01-10 00:42:58+00:00,display,cross-sell,returning,device_identifier_hash,1,20.0,2024-01-09,2024-01-10,22,0,30,42,4,58
2024-01-09 22:44:49.216000+00:00,2024-01-15 00:03:01+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2024-01-09,2024-01-15,22,0,44,3,49,1
2024-01-09 22:51:43.862000+00:00,2024-01-09 23:00:24+00:00,click,cross-sell,new,direct_email_match,0,32.0,2024-01-09,2024-01-09,22,23,51,0,43,24
2024-01-09 23:44:14.527000+00:00,2024-01-11 16:41:14+00:00,display,cross-sell,new,direct_email_match,2,32.0,2024-01-09,2024-01-11,23,16,44,41,14,14
2024-01-10 00:33:10.065000+00:00,2024-01-17 17:47:15+00:00,display,cross-sell,new,order_mapping_hash,7,32.0,2024-01-10,2024-01-17,0,17,33,47,10,15
2024-01-10 17:18:17.145000+00:00,2024-01-11 14:06:15+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-10,2024-01-11,17,14,18,6,17,15
2024-01-10 17:45:47.170000+00:00,2024-01-10 17:53:49+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-10,2024-01-10,17,17,45,53,47,49
2024-01-11 03:03:28.636000+00:00,2024-01-16 13:28:36+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-11,2024-01-16,3,13,3,28,28,36
2024-01-11 00:46:15.564000+00:00,2024-01-12 16:19:54+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-11,2024-01-12,0,16,46,19,15,54
2024-01-11 01:03:25.820000+00:00,2024-01-14 22:33:49+00:00,display,cross-sell,new,direct_email_match,3,32.0,2024-01-11,2024-01-14,1,22,3,33,25,49
2024-01-11 02:00:35.695000+00:00,2024-01-11 02:03:49+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-11,2024-01-11,2,2,0,3,35,49
2024-01-02 05:27:29.149000+00:00,2024-01-02 18:29:26+00:00,display,cross-sell,new,consumer_hash,0,32.0,2024-01-02,2024-01-02,5,18,27,29,29,26
2024-01-02 05:41:23.177000+00:00,2024-01-08 04:13:09+00:00,display,cross-sell,new,direct_email_match,6,32.0,2024-01-02,2024-01-08,5,4,41,13,23,9
2024-01-02 06:30:53.420000+00:00,2024-01-04 08:36:44+00:00,display,cross-sell,returning,consumer_hash,2,20.0,2024-01-02,2024-01-04,6,8,30,36,53,44
2024-01-02 08:54:59.417000+00:00,2024-01-09 23:42:34+00:00,display,cross-sell,new,direct_email_match,7,32.0,2024-01-02,2024-01-09,8,23,54,42,59,34
2024-01-02 09:13:13.266000+00:00,2024-01-03 18:17:51+00:00,display,cross-sell,returning,consumer_hash,1,20.0,2024-01-02,2024-01-03,9,18,13,17,13,51
2024-01-02 09:13:20.906000+00:00,2024-01-05 23:33:44+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,2024-01-02,2024-01-05,9,23,13,33,20,44
2024-01-02 09:39:24.596000+00:00,2024-01-04 15:07:18+00:00,display,cross-sell,new,consumer_hash,2,32.0,2024-01-02,2024-01-04,9,15,39,7,24,18
2024-01-02 10:09:34.386000+00:00,2024-01-06 00:23:21+00:00,display,cross-sell,new,order_mapping_hash,4,32.0,2024-01-02,2024-01-06,10,0,9,23,34,21
2024-01-02 10:23:21.992000+00:00,2024-01-03 17:49:35+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,2024-01-02,2024-01-03,10,17,23,49,21,35
2024-01-02 11:00:12.734000+00:00,2024-01-02 16:53:24+00:00,display,cross-sell,new,order_mapping_hash,0,32.0,2024-01-02,2024-01-02,11,16,0,53,12,24
2024-01-02 15:51:00.285000+00:00,2024-01-04 20:12:05+00:00,display,cross-sell,returning,consumer_hash,2,20.0,2024-01-02,2024-01-04,15,20,51,12,0,5
2024-01-02 15:57:54.503000+00:00,2024-01-04 01:04:38+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-02,2024-01-04,15,1,57,4,54,38
2024-01-02 15:57:54.503000+00:00,2024-01-04 01:08:07+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-02,2024-01-04,15,1,57,8,54,7
2024-01-02 15:58:01.758000+00:00,2024-01-04 20:32:09+00:00,display,cross-sell,new,order_mapping_hash,2,32.0,2024-01-02,2024-01-04,15,20,58,32,1,9
2024-01-02 16:17:41.030000+00:00,2024-01-02 17:59:08+00:00,click,cross-sell,returning,consumer_hash,0,20.0,2024-01-02,2024-01-02,16,17,17,59,41,8
2024-01-02 16:32:25.120000+00:00,2024-01-02 17:29:04+00:00,display,cross-sell,returning,order_mapping_hash,0,20.0,2024-01-02,2024-01-02,16,17,32,29,25,4
2024-01-02 16:32:34.733000+00:00,2024-01-08 22:00:58+00:00,display,cross-sell,new,direct_email_match,6,32.0,2024-01-02,2024-01-08,16,22,32,0,34,58
2024-01-02 16:44:36.372000+00:00,2024-01-07 20:41:32+00:00,display,cross-sell,new,order_mapping_hash,5,32.0,2024-01-02,2024-01-07,16,20,44,41,36,32
2024-01-25 05:02:07.218000+00:00,2024-01-27 12:50:25+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,2024-01-25,2024-01-27,5,12,2,50,7,25
2024-01-25 05:38:45.757000+00:00,2024-01-25 16:25:41+00:00,display,cross-sell,new,direct_email_match,0,32.0,2024-01-25,2024-01-25,5,16,38,25,45,41
2024-01-25 06:40:15.435000+00:00,2024-01-28 14:30:12+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,2024-01-25,2024-01-28,6,14,40,30,15,12
2024-01-12 01:11:52.100000+00:00,2024-01-12 18:39:12+00:00,display,cross-sell,new,direct_email_match,0,32.0,2024-01-12,2024-01-12,1,18,11,39,52,12
2024-01-12 02:52:23.114000+00:00,2024-01-13 02:35:49+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-12,2024-01-13,2,2,52,35,23,49
2024-01-12 03:06:01.474000+00:00,2024-01-12 22:41:59+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2024-01-12,2024-01-12,3,22,6,41,1,59
2024-01-12 04:15:26.199000+00:00,2024-01-12 17:08:39+00:00,display,cross-sell,new,direct_email_match,0,32.0,2024-01-12,2024-01-12,4,17,15,8,26,39
2024-01-13 00:01:45.650000+00:00,2024-01-13 01:42:29+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-13,2024-01-13,0,1,1,42,45,29
2024-01-13 00:21:54.585000+00:00,2024-01-13 00:32:22+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-13,2024-01-13,0,0,21,32,54,22
2024-01-14 01:21:01.461000+00:00,2024-01-17 19:54:57+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-14,2024-01-17,1,19,21,54,1,57
2024-01-14 01:21:01.461000+00:00,2024-01-17 22:51:07+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-14,2024-01-17,1,22,21,51,1,7
2024-01-14 02:11:37.135000+00:00,2024-01-21 06:50:43+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-14,2024-01-21,2,6,11,50,37,43
2024-01-15 22:40:41.377000+00:00,2024-01-17 22:49:56+00:00,display,cross-sell,new,direct_email_match,2,32.0,2024-01-15,2024-01-17,22,22,40,49,41,56
2024-01-15 23:49:24.932000+00:00,2024-01-17 23:58:25+00:00,display,cross-sell,new,direct_email_match,2,32.0,2024-01-15,2024-01-17,23,23,49,58,24,25
2023-12-25 23:42:50.576000+00:00,2024-01-01 01:47:51+00:00,display,cross-sell,returning,order_mapping_hash,7,20.0,2023-12-25,2024-01-01,23,1,42,47,50,51
2024-01-16 03:11:38.343000+00:00,2024-01-22 05:53:23+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2024-01-16,2024-01-22,3,5,11,53,38,23
2024-01-16 03:37:55.265000+00:00,2024-01-17 02:33:09+00:00,display,cross-sell,new,order_mapping_hash,1,32.0,2024-01-16,2024-01-17,3,2,37,33,55,9
2024-01-16 04:07:03.470000+00:00,2024-01-16 04:13:00+00:00,display,cross-sell,lapsed,device_identifier_hash,0,32.0,2024-01-16,2024-01-16,4,4,7,13,3,0
2024-01-16 17:37:22.961000+00:00,2024-01-17 01:22:34+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-16,2024-01-17,17,1,37,22,22,34
2024-01-16 17:37:22.961000+00:00,2024-01-18 14:13:59+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-16,2024-01-18,17,14,37,13,22,59
2024-01-16 18:13:29.407000+00:00,2024-01-16 22:41:16+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-16,2024-01-16,18,22,13,41,29,16
2024-01-16 21:11:30.144000+00:00,2024-01-17 18:45:08+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-16,2024-01-17,21,18,11,45,30,8
2024-01-16 21:13:55.494000+00:00,2024-01-21 12:23:35+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-16,2024-01-21,21,12,13,23,55,35
2024-01-16 21:36:48.888000+00:00,2024-01-20 21:22:15+00:00,display,cross-sell,new,direct_email_match,4,32.0,2024-01-16,2024-01-20,21,21,36,22,48,15
2024-01-16 21:58:19.947000+00:00,2024-01-19 10:29:32+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,2024-01-16,2024-01-19,21,10,58,29,19,32
2024-01-16 22:18:45.832000+00:00,2024-01-18 14:42:21+00:00,display,cross-sell,new,direct_email_match,2,32.0,2024-01-16,2024-01-18,22,14,18,42,45,21
2024-01-16 22:24:30.836000+00:00,2024-01-21 18:36:40+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-16,2024-01-21,22,18,24,36,30,40
2024-01-17 00:24:07.851000+00:00,2024-01-18 22:14:05+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-17,2024-01-18,0,22,24,14,7,5
2024-01-17 00:49:33.605000+00:00,2024-01-22 07:02:43+00:00,display,cross-sell,new,direct_email_match,5,32.0,2024-01-17,2024-01-22,0,7,49,2,33,43
2024-01-17 02:43:30.405000+00:00,2024-01-22 12:19:47+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-17,2024-01-22,2,12,43,19,30,47
2024-01-17 02:51:21.555000+00:00,2024-01-19 01:33:04+00:00,display,cross-sell,new,direct_email_match,2,32.0,2024-01-17,2024-01-19,2,1,51,33,21,4
2024-01-17 03:47:59.111000+00:00,2024-01-21 04:27:36+00:00,display,cross-sell,returning,direct_email_match,4,20.0,2024-01-17,2024-01-21,3,4,47,27,59,36
2024-01-17 04:16:03.608000+00:00,2024-01-17 18:27:12+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2024-01-17,2024-01-17,4,18,16,27,3,12
2023-12-27 14:24:17.104000+00:00,2024-01-03 00:36:23+00:00,display,cross-sell,returning,consumer_hash,7,20.0,2023-12-27,2024-01-03,14,0,24,36,17,23
2023-12-27 15:02:40.922000+00:00,2024-01-03 14:56:43+00:00,display,cross-sell,returning,consumer_hash,7,20.0,2023-12-27,2024-01-03,15,14,2,56,40,43
2023-12-27 15:08:42.046000+00:00,2024-01-02 20:04:29+00:00,display,cross-sell,new,consumer_hash,6,32.0,2023-12-27,2024-01-02,15,20,8,4,42,29
2023-12-27 15:11:25.439000+00:00,2024-01-02 21:28:22+00:00,display,cross-sell,new,consumer_hash,6,32.0,2023-12-27,2024-01-02,15,21,11,28,25,22
2023-12-27 15:18:21.063000+00:00,2024-01-02 05:10:21+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2023-12-27,2024-01-02,15,5,18,10,21,21
2024-01-17 17:16:50.687000+00:00,2024-01-24 19:51:33+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2024-01-17,2024-01-24,17,19,16,51,50,33
2024-01-17 17:48:02.702000+00:00,2024-01-23 15:22:46+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2024-01-17,2024-01-23,17,15,48,22,2,46
2024-01-17 18:04:56.669000+00:00,2024-01-17 21:10:03+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-17,2024-01-17,18,21,4,10,56,3
2023-12-27 15:46:51.377000+00:00,2024-01-03 01:51:53+00:00,display,cross-sell,lapsed,consumer_hash,7,32.0,2023-12-27,2024-01-03,15,1,46,51,51,53
2023-12-27 16:16:04.621000+00:00,2024-01-03 19:36:55+00:00,display,cross-sell,returning,consumer_hash,7,20.0,2023-12-27,2024-01-03,16,19,16,36,4,55
2024-01-17 16:14:07.086000+00:00,2024-01-17 22:26:50+00:00,display,cross-sell,new,direct_email_match,0,32.0,2024-01-17,2024-01-17,16,22,14,26,7,50
2023-12-27 21:26:01.726000+00:00,2024-01-01 20:49:52+00:00,display,cross-sell,new,direct_email_match,5,32.0,2023-12-27,2024-01-01,21,20,26,49,1,52
2023-12-27 21:28:24.424000+00:00,2024-01-03 22:25:57+00:00,display,cross-sell,lapsed,consumer_hash,7,32.0,2023-12-27,2024-01-03,21,22,28,25,24,57
2023-12-27 22:02:06.944000+00:00,2024-01-01 00:02:33+00:00,display,cross-sell,new,order_mapping_hash,5,32.0,2023-12-27,2024-01-01,22,0,2,2,6,33
2023-12-27 22:34:11.137000+00:00,2024-01-01 20:20:16+00:00,display,cross-sell,new,order_mapping_hash,5,32.0,2023-12-27,2024-01-01,22,20,34,20,11,16
2023-12-27 22:57:00.264000+00:00,2024-01-02 21:25:08+00:00,display,cross-sell,returning,order_mapping_hash,6,20.0,2023-12-27,2024-01-02,22,21,57,25,0,8
2024-01-17 23:53:06.604000+00:00,2024-01-18 07:37:18+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2024-01-17,2024-01-18,23,7,53,37,6,18
2024-01-18 00:35:36.243000+00:00,2024-01-20 00:28:06+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-18,2024-01-20,0,0,35,28,36,6
2024-01-18 00:48:57.090000+00:00,2024-01-21 17:56:09+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-18,2024-01-21,0,17,48,56,57,9
2023-12-28 17:49:22.254000+00:00,2024-01-01 01:15:40+00:00,display,cross-sell,new,consumer_hash,4,32.0,2023-12-28,2024-01-01,17,1,49,15,22,40
2023-12-28 18:02:23.260000+00:00,2024-01-01 07:22:55+00:00,display,cross-sell,returning,consumer_hash,4,20.0,2023-12-28,2024-01-01,18,7,2,22,23,55
2023-12-28 18:27:45.812000+00:00,2024-01-02 16:08:58+00:00,display,cross-sell,returning,consumer_hash,5,20.0,2023-12-28,2024-01-02,18,16,27,8,45,58
2023-12-28 18:36:22.302000+00:00,2024-01-03 23:40:00+00:00,display,cross-sell,returning,consumer_hash,6,20.0,2023-12-28,2024-01-03,18,23,36,40,22,0
2023-12-28 20:37:45.498000+00:00,2024-01-03 21:31:39+00:00,display,cross-sell,returning,consumer_hash,6,20.0,2023-12-28,2024-01-03,20,21,37,31,45,39
2024-01-19 02:12:59.385000+00:00,2024-01-25 15:32:25+00:00,display,cross-sell,new,direct_email_match,6,32.0,2024-01-19,2024-01-25,2,15,12,32,59,25
2024-01-19 02:25:52.781000+00:00,2024-01-21 12:07:42+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-19,2024-01-21,2,12,25,7,52,42
2024-01-19 02:27:13.184000+00:00,2024-01-23 13:18:17+00:00,display,cross-sell,returning,direct_email_match,4,20.0,2024-01-19,2024-01-23,2,13,27,18,13,17
2023-12-29 02:51:07.232000+00:00,2024-01-01 04:45:06+00:00,display,cross-sell,new,consumer_hash,3,32.0,2023-12-29,2024-01-01,2,4,51,45,7,6
2023-12-29 02:58:54.626000+00:00,2024-01-03 05:30:45+00:00,display,cross-sell,new,consumer_hash,5,32.0,2023-12-29,2024-01-03,2,5,58,30,54,45
2023-12-29 03:04:47.389000+00:00,2024-01-01 15:43:38+00:00,display,cross-sell,new,order_mapping_hash,3,32.0,2023-12-29,2024-01-01,3,15,4,43,47,38
2023-12-29 13:17:57.995000+00:00,2024-01-03 17:12:46+00:00,display,cross-sell,returning,consumer_hash,5,20.0,2023-12-29,2024-01-03,13,17,17,12,57,46
2023-12-29 03:58:30.292000+00:00,2024-01-03 10:32:01+00:00,display,cross-sell,returning,order_mapping_hash,5,20.0,2023-12-29,2024-01-03,3,10,58,32,30,1
2023-12-29 04:32:42.938000+00:00,2024-01-01 17:40:49+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,2023-12-29,2024-01-01,4,17,32,40,42,49
2023-12-29 04:48:26.586000+00:00,2024-01-04 04:14:29+00:00,display,cross-sell,new,order_mapping_hash,6,32.0,2023-12-29,2024-01-04,4,4,48,14,26,29
2023-12-29 04:51:42.383000+00:00,2024-01-02 03:05:04+00:00,display,cross-sell,returning,cookie_hash,4,20.0,2023-12-29,2024-01-02,4,3,51,5,42,4
2024-01-26 19:34:06.776000+00:00,2024-01-28 01:54:33+00:00,display,cross-sell,new,direct_email_match,2,32.0,2024-01-26,2024-01-28,19,1,34,54,6,33
2024-01-26 19:44:18.621000+00:00,2024-01-28 05:21:37+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2024-01-26,2024-01-28,19,5,44,21,18,37
2024-01-21 11:55:30.109000+00:00,2024-01-21 16:13:54+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2024-01-21,2024-01-21,11,16,55,13,30,54
2024-01-21 14:10:15.770000+00:00,2024-01-26 12:06:44+00:00,display,cross-sell,new,direct_email_match,5,32.0,2024-01-21,2024-01-26,14,12,10,6,15,44
2024-01-21 18:32:58.712000+00:00,2024-01-21 22:56:15+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-21,2024-01-21,18,22,32,56,58,15
2023-12-30 20:57:53.183000+00:00,2024-01-06 04:13:56+00:00,display,cross-sell,new,order_mapping_hash,7,32.0,2023-12-30,2024-01-06,20,4,57,13,53,56
2023-12-30 21:11:17.484000+00:00,2024-01-01 23:13:47+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,2023-12-30,2024-01-01,21,23,11,13,17,47
2023-12-30 21:24:17.154000+00:00,2024-01-02 03:40:56+00:00,display,cross-sell,new,consumer_hash,3,32.0,2023-12-30,2024-01-02,21,3,24,40,17,56
2024-01-22 00:15:43.111000+00:00,2024-01-22 00:55:32+00:00,click,cross-sell,new,direct_email_match,0,32.0,2024-01-22,2024-01-22,0,0,15,55,43,32
2024-01-22 00:29:09.928000+00:00,2024-01-23 22:22:34+00:00,display,cross-sell,new,direct_email_match,1,32.0,2024-01-22,2024-01-23,0,22,29,22,9,34
2024-01-22 00:50:50.123000+00:00,2024-01-27 02:35:00+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-22,2024-01-27,0,2,50,35,50,0
2023-12-31 20:25:11.010000+00:00,2024-01-02 02:59:42+00:00,display,cross-sell,new,order_mapping_hash,2,32.0,2023-12-31,2024-01-02,20,2,25,59,11,42
2023-12-31 20:25:45.361000+00:00,2024-01-01 19:40:53+00:00,display,cross-sell,returning,consumer_hash,1,20.0,2023-12-31,2024-01-01,20,19,25,40,45,53
2023-12-31 20:45:24.001000+00:00,2024-01-03 08:56:09+00:00,display,cross-sell,returning,consumer_hash,3,20.0,2023-12-31,2024-01-03,20,8,45,56,24,9
2023-12-31 20:58:38.127000+00:00,2024-01-04 21:50:21+00:00,display,cross-sell,returning,consumer_hash,4,20.0,2023-12-31,2024-01-04,20,21,58,50,38,21
2023-12-31 21:26:22.706000+00:00,2024-01-07 16:11:43+00:00,display,cross-sell,returning,consumer_hash,7,20.0,2023-12-31,2024-01-07,21,16,26,11,22,43
2023-12-31 21:26:45.355000+00:00,2024-01-02 02:49:16+00:00,display,cross-sell,new,order_mapping_hash,2,32.0,2023-12-31,2024-01-02,21,2,26,49,45,16
2023-12-31 21:29:03.060000+00:00,2024-01-03 01:43:35+00:00,display,cross-sell,new,direct_email_match,3,32.0,2023-12-31,2024-01-03,21,1,29,43,3,35
2024-01-01 13:31:46.080000+00:00,2024-01-04 11:47:58+00:00,display,cross-sell,new,consumer_hash,3,32.0,2024-01-01,2024-01-04,13,11,31,47,46,58
2024-01-01 14:32:03.997000+00:00,2024-01-02 11:17:00+00:00,display,cross-sell,returning,consumer_hash,1,20.0,2024-01-01,2024-01-02,14,11,32,17,3,0
2024-01-01 15:06:23.902000+00:00,2024-01-01 15:11:07+00:00,display,cross-sell,returning,consumer_hash,0,20.0,2024-01-01,2024-01-01,15,15,6,11,23,7
2024-01-01 15:06:30.069000+00:00,2024-01-01 20:38:56+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,2024-01-01,2024-01-01,15,20,6,38,30,56
2024-01-01 15:11:18.738000+00:00,2024-01-06 20:13:26+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2024-01-01,2024-01-06,15,20,11,13,18,26
2024-01-01 15:40:44.724000+00:00,2024-01-04 01:50:10+00:00,display,cross-sell,returning,consumer_hash,3,20.0,2024-01-01,2024-01-04,15,1,40,50,44,10
2024-01-27 04:14:06.824000+00:00,2024-01-31 02:18:13+00:00,display,cross-sell,returning,direct_email_match,4,20.0,2024-01-27,2024-01-31,4,2,14,18,6,13
2024-01-27 06:14:39.236000+00:00,2024-01-29 06:41:42+00:00,display,cross-sell,new,direct_email_match,2,32.0,2024-01-27,2024-01-29,6,6,14,41,39,42
2024-01-27 23:01:27.657000+00:00,2024-01-29 07:14:13+00:00,display,cross-sell,new,direct_email_match,2,32.0,2024-01-27,2024-01-29,23,7,1,14,27,13
2024-01-28 00:34:04.578000+00:00,2024-01-31 19:25:17+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2024-01-28,2024-01-31,0,19,34,25,4,17
2024-01-28 00:34:09.454000+00:00,2024-01-28 02:51:43+00:00,display,cross-sell,lapsed,device_identifier_hash,0,32.0,2024-01-28,2024-01-28,0,2,34,51,9,43
2024-01-27 22:17:12.598000+00:00,2024-01-28 00:38:45+00:00,display,cross-sell,new,device_identifier_hash,1,32.0,2024-01-27,2024-01-28,22,0,17,38,12,45
2024-01-27 22:39:22.312000+00:00,2024-01-28 01:26:38+00:00,display,cross-sell,new,device_identifier_hash,1,32.0,2024-01-27,2024-01-28,22,1,39,26,22,38
2024-01-04 21:07:40.233000+00:00,2024-01-05 03:10:11+00:00,display,cross-sell,new,consumer_hash,1,32.0,2024-01-04,2024-01-05,21,3,7,10,40,11
