client_event_time,client_order_time,EVENT_CLASSIFICATION,CONVERSION_TYPE,CUSTOMER_TYPE,ATTRIBUTION_METHOD,DAYS_TO_ATTRIBUTION,BILLABLE_AMOUNT,event_distance,order_distance,avg_distance,cadenlane_order_number,cadenlane_northbeam_platform,cadenlane_source,cadenlane_order_time,cadenlane_event_time,cadenlane_attribution_days
2024-01-24 21:03:27.424000+00:00,2024-01-26 00:12:56+00:00,display,cross-sell,new,direct_email_match,2,32.0,637.491,11286.0,5961.7455,2388016,Organic,direct,2024-01-25 21:04:50+00:00,2024-01-24 20:52:49.933000+00:00,1
2024-01-24 21:13:56.701000+00:00,2024-01-27 03:21:58+00:00,display,cross-sell,new,direct_email_match,3,32.0,2187.993,4128.0,3157.9965,2390877,Facebook Ads,fb,2024-01-27 02:13:10+00:00,2024-01-24 20:37:28.708000+00:00,2
2024-01-03 20:47:31.083000+00:00,2024-01-03 21:15:35+00:00,click,cross-sell,returning,order_mapping_hash,0,20.0,7.175,1168.0,587.5875,2342162,Google Ads,adwords,2024-01-03 20:56:07+00:00,2024-01-03 20:47:38.258000+00:00,0
2024-01-03 20:51:31.448000+00:00,2024-01-05 23:16:24+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,5186.633,5390.0,5288.3165,2347132,MNTN,mntn,2024-01-06 00:46:14+00:00,2024-01-03 19:25:04.815000+00:00,2
2024-01-03 21:23:53.456000+00:00,2024-01-10 03:37:02+00:00,display,cross-sell,returning,direct_email_match,7,20.0,13979.699,110.0,7044.8495,2355285,Klaviyo,utm medium - email,2024-01-10 03:38:52+00:00,2024-01-04 01:16:53.155000+00:00,6
2024-01-03 21:31:22.143000+00:00,2024-01-10 16:14:12+00:00,display,cross-sell,returning,direct_email_match,7,20.0,1963.015,12798.0,7380.5075,2356194,Google Ads,adwords,2024-01-10 19:47:30+00:00,2024-01-03 22:04:05.158000+00:00,6
2024-01-03 21:34:26.502000+00:00,2024-01-04 01:39:29+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,620.052,6522.0,3571.026,2342448,Facebook Ads,fb,2024-01-03 23:50:47+00:00,2024-01-03 21:44:46.554000+00:00,0
2024-01-03 21:50:13.737000+00:00,2024-01-06 20:11:13+00:00,display,cross-sell,returning,order_mapping_hash,3,20.0,9.68,2851.0,1430.34,2348667,Organic,direct,2024-01-06 20:58:44+00:00,2024-01-03 21:50:23.417000+00:00,2
2024-01-27 19:34:00.873000+00:00,2024-01-28 13:27:41+00:00,display,cross-sell,returning,direct_email_match,1,20.0,10762.561,3120.0,6941.2805,2393418,Google Ads,adwords,2024-01-28 14:19:41+00:00,2024-01-27 16:34:38.312000+00:00,0
2024-01-27 19:34:11.490000+00:00,2024-01-28 21:57:09+00:00,display,cross-sell,new,direct_email_match,1,32.0,165.294,2100.0,1132.647,2394677,Organic,direct,2024-01-28 22:32:09+00:00,2024-01-27 19:31:26.196000+00:00,1
2024-01-27 19:35:37.389000+00:00,2024-01-31 16:29:06+00:00,display,cross-sell,returning,direct_email_match,4,20.0,2085.985,13745.0,7915.4925,2401049,Klaviyo,utm medium - email,2024-01-31 20:18:11+00:00,2024-01-27 19:00:51.404000+00:00,4
2024-01-27 19:39:03.140000+00:00,2024-01-27 20:22:15+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,1288.886,26.0,657.443,2392232,Organic,direct,2024-01-27 20:22:41+00:00,2024-01-27 20:00:32.026000+00:00,0
2024-01-27 19:44:23.823000+00:00,2024-01-28 00:59:18+00:00,display,cross-sell,new,direct_email_match,1,32.0,2277.413,4888.0,3582.7065000000002,2392597,Organic,direct,2024-01-27 23:37:50+00:00,2024-01-27 19:06:26.410000+00:00,0
2024-01-27 19:44:30.079000+00:00,2024-01-28 17:32:45+00:00,display,cross-sell,new,direct_email_match,1,32.0,5186.831,1556.0,3371.4155,2393931,Organic,direct,2024-01-28 17:58:41+00:00,2024-01-27 21:10:56.910000+00:00,0
2024-01-27 20:23:06.626000+00:00,2024-01-28 22:24:49+00:00,display,cross-sell,new,direct_email_match,1,32.0,3100.43,440.0,1770.215,2394677,Organic,direct,2024-01-28 22:32:09+00:00,2024-01-27 19:31:26.196000+00:00,1
2024-01-27 20:38:49.470000+00:00,2024-01-28 07:21:13+00:00,display,cross-sell,returning,direct_email_match,1,20.0,9545.354,17826.0,13685.677,2392897,Organic,direct,2024-01-28 02:24:07+00:00,2024-01-27 23:17:54.824000+00:00,0
2024-01-27 20:46:33.633000+00:00,2024-01-28 19:42:27+00:00,display,cross-sell,returning,direct_email_match,1,20.0,4539.214,2919.0,3729.107,2394328,Organic,direct,2024-01-28 20:31:06+00:00,2024-01-27 19:30:54.419000+00:00,1
2024-01-04 21:44:51.051000+00:00,2024-01-05 18:46:02+00:00,display,cross-sell,new,consumer_hash,1,32.0,2011.032,7599.0,4805.016,2346700,Google Ads,adwords,2024-01-05 20:52:41+00:00,2024-01-04 21:11:20.019000+00:00,0
2024-01-04 21:50:55.595000+00:00,2024-01-04 22:00:52+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,29.965,29.0,29.4825,2344683,Organic,direct,2024-01-04 22:01:21+00:00,2024-01-04 21:51:25.560000+00:00,0
2024-01-04 22:25:20.029000+00:00,2024-01-06 19:53:50+00:00,click,cross-sell,new,consumer_hash,2,32.0,1.187,29.0,15.0935,2348539,Disco,utm medium - disco_paid,2024-01-06 19:54:19+00:00,2024-01-04 22:25:21.216000+00:00,1
2024-01-04 22:34:46.653000+00:00,2024-01-08 02:25:34+00:00,display,cross-sell,new,consumer_hash,4,32.0,15522.429,412.0,7967.2145,2351572,Organic,direct,2024-01-08 02:32:26+00:00,2024-01-05 02:53:29.082000+00:00,2
2024-01-28 18:01:22.197000+00:00,2024-01-28 23:09:34+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,4157.206,2245.0,3201.103,2394677,Klaviyo,utm medium - email,2024-01-28 22:32:09+00:00,2024-01-28 19:10:39.403000+00:00,0
2024-01-28 18:23:50.575000+00:00,2024-01-29 22:20:57+00:00,display,cross-sell,new,consumer_hash,1,32.0,7122.387,2146.0,4634.193499999999,2397073,Google Ads,adwords,2024-01-29 21:45:11+00:00,2024-01-28 20:22:32.962000+00:00,1
2024-01-28 18:46:32.857000+00:00,2024-01-30 02:39:32+00:00,display,cross-sell,returning,direct_email_match,2,20.0,10159.618,285.0,5222.309,2397735,Organic,direct,2024-01-30 02:44:17+00:00,2024-01-28 21:35:52.475000+00:00,1
2024-01-28 19:21:10.402000+00:00,2024-01-29 14:52:47+00:00,display,cross-sell,returning,direct_email_match,1,20.0,1015.532,1014.0,1014.7660000000001,2396200,Klaviyo,utm medium - email,2024-01-29 14:35:53+00:00,2024-01-28 19:04:14.870000+00:00,0
2024-01-29 21:21:54.144000+00:00,2024-01-31 17:29:48+00:00,display,cross-sell,new,consumer_hash,2,32.0,665.656,2929.0,1797.328,2400798,Organic,direct,2024-01-31 18:18:37+00:00,2024-01-29 21:32:59.800000+00:00,1
2024-01-05 20:05:37.453000+00:00,2024-01-06 22:01:18+00:00,display,cross-sell,returning,cookie_hash,1,20.0,3173.783,13769.0,8471.3915,2348326,Organic,direct,2024-01-06 18:11:49+00:00,2024-01-05 20:58:31.236000+00:00,0
2024-01-05 20:13:31.862000+00:00,2024-01-08 21:11:51+00:00,display,cross-sell,returning,direct_email_match,3,20.0,550.698,24.0,287.349,2352805,Klaviyo,utm medium - email,2024-01-08 21:12:15+00:00,2024-01-05 20:22:42.560000+00:00,3
2024-01-06 02:34:00.481000+00:00,2024-01-08 22:13:46+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2918.879,3691.0,3304.9395,2352805,Organic,direct,2024-01-08 21:12:15+00:00,2024-01-06 01:45:21.602000+00:00,2
2024-01-06 02:34:12.803000+00:00,2024-01-07 04:58:41+00:00,display,cross-sell,returning,consumer_hash,1,20.0,6657.732,9254.0,7955.866,2349385,Organic,direct,2024-01-07 02:24:27+00:00,2024-01-06 04:25:10.535000+00:00,0
2024-01-06 02:46:33.065000+00:00,2024-01-06 16:52:56+00:00,display,cross-sell,new,order_mapping_hash,0,32.0,3080.149,3978.0,3529.0744999999997,2348022,Facebook Ads,fb,2024-01-06 15:46:38+00:00,2024-01-06 03:37:53.214000+00:00,0
2024-01-06 02:47:29.198000+00:00,2024-01-11 04:15:11+00:00,display,cross-sell,returning,direct_email_match,5,20.0,2171.767,49857.0,26014.3835,2355605,MNTN,mntn,2024-01-10 14:24:14+00:00,2024-01-06 03:23:40.965000+00:00,4
2024-01-06 03:21:40.551000+00:00,2024-01-06 16:23:12+00:00,display,cross-sell,returning,direct_email_match,0,20.0,972.663,2194.0,1583.3315,2348022,Facebook Ads,fb,2024-01-06 15:46:38+00:00,2024-01-06 03:37:53.214000+00:00,0
2024-01-06 03:21:40.551000+00:00,2024-01-06 16:24:13+00:00,display,cross-sell,returning,direct_email_match,0,20.0,972.663,2255.0,1613.8315,2348022,Facebook Ads,fb,2024-01-06 15:46:38+00:00,2024-01-06 03:37:53.214000+00:00,0
2024-01-06 03:56:24.774000+00:00,2024-01-09 17:38:37+00:00,display,cross-sell,returning,direct_email_match,3,20.0,4246.947,8184.0,6215.4735,2353897,Facebook Ads,fb,2024-01-09 15:22:13+00:00,2024-01-06 02:45:37.827000+00:00,3
2024-01-06 03:56:50.801000+00:00,2024-01-09 21:58:05+00:00,display,cross-sell,new,direct_email_match,3,32.0,9197.864,1649.0,5423.432,2354647,MNTN,mntn,2024-01-09 21:30:36+00:00,2024-01-06 01:23:32.937000+00:00,3
2024-01-30 15:10:22.306000+00:00,2024-01-31 22:25:54+00:00,display,cross-sell,returning,direct_email_match,1,20.0,8304.513,4161.0,6232.7565,2401408,Facebook Ads,fb,2024-01-31 23:35:15+00:00,2024-01-30 17:28:46.819000+00:00,1
2024-01-30 15:34:40.046000+00:00,2024-01-31 02:46:43+00:00,display,cross-sell,new,direct_email_match,1,32.0,3339.513,28235.0,15787.2565,2398890,Organic,direct,2024-01-30 18:56:08+00:00,2024-01-30 16:30:19.559000+00:00,0
2024-01-06 22:57:03.617000+00:00,2024-01-13 11:42:30+00:00,display,cross-sell,returning,direct_email_match,7,20.0,11563.004,6601.0,9082.002,2361259,Organic,direct,2024-01-13 13:32:31+00:00,2024-01-07 02:09:46.621000+00:00,6
2024-01-06 23:50:54.700000+00:00,2024-01-09 06:46:32+00:00,display,cross-sell,returning,direct_email_match,3,20.0,3855.684,4662.0,4258.842000000001,2353600,Organic,direct,2024-01-09 05:28:50+00:00,2024-01-07 00:55:10.384000+00:00,2
2024-01-07 03:54:08.209000+00:00,2024-01-08 17:21:02+00:00,display,cross-sell,new,order_mapping_hash,1,32.0,9581.155,5225.0,7403.0775,2352585,Organic,direct,2024-01-08 18:48:07+00:00,2024-01-07 01:14:27.054000+00:00,1
2024-01-07 04:11:43.040000+00:00,2024-01-12 04:34:34+00:00,display,cross-sell,returning,direct_email_match,5,20.0,7983.144,8220.0,8101.572,2358623,Organic,direct,2024-01-12 02:17:34+00:00,2024-01-07 01:58:39.896000+00:00,5
2024-01-07 04:25:51.396000+00:00,2024-01-12 05:22:21+00:00,display,cross-sell,new,direct_email_match,5,32.0,8831.5,11087.0,9959.25,2358623,Organic,direct,2024-01-12 02:17:34+00:00,2024-01-07 01:58:39.896000+00:00,5
2024-01-07 02:23:54.384000+00:00,2024-01-13 19:20:39+00:00,display,cross-sell,returning,direct_email_match,6,20.0,5057.95,1356.0,3206.975,2362340,Organic,direct,2024-01-13 19:43:15+00:00,2024-01-07 03:48:12.334000+00:00,6
2024-01-07 02:34:05.413000+00:00,2024-01-07 03:00:37+00:00,click,cross-sell,new,consumer_hash,0,32.0,2.198,28.0,15.099,2349486,Disco,utm medium - disco_paid,2024-01-07 03:01:05+00:00,2024-01-07 02:34:07.611000+00:00,0
2024-01-07 03:16:05.072000+00:00,2024-01-09 12:22:09+00:00,display,cross-sell,returning,direct_email_match,2,20.0,5354.451,145.0,2749.7255,2353700,Organic,direct,2024-01-09 12:19:44+00:00,2024-01-07 04:45:19.523000+00:00,2
2024-01-07 15:29:50.038000+00:00,2024-01-12 03:47:13+00:00,display,cross-sell,returning,direct_email_match,5,20.0,9321.951,23984.0,16652.9755,2358086,Facebook Ads,fb,2024-01-11 21:07:29+00:00,2024-01-07 18:05:11.989000+00:00,4
2024-01-07 15:54:05.214000+00:00,2024-01-08 21:21:49+00:00,display,cross-sell,returning,direct_email_match,1,20.0,4814.999,8307.0,6560.9995,2352607,Klaviyo,utm medium - email,2024-01-08 19:03:22+00:00,2024-01-07 17:14:20.213000+00:00,1
2024-01-31 16:47:34.651000+00:00,2024-01-31 19:57:29+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,3308.891,1848.0,2578.4455,2400958,MNTN,mntn,2024-01-31 19:26:41+00:00,2024-01-31 15:52:25.760000+00:00,0
2024-01-31 17:02:08.021000+00:00,2024-01-31 17:30:06+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,819.971,6.0,412.9855,2400686,Facebook Ads,fb,2024-01-31 17:30:12+00:00,2024-01-31 17:15:47.992000+00:00,0
2024-01-31 21:19:54.712000+00:00,2024-01-31 23:45:24+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2519.841,24.0,1271.9205,2401425,Organic,direct,2024-01-31 23:45:48+00:00,2024-01-31 22:01:54.553000+00:00,0
2024-01-08 03:15:33.210000+00:00,2024-01-11 17:39:17+00:00,display,cross-sell,new,consumer_hash,3,32.0,12507.809,2287.0,7397.4045,2357693,Organic,direct,2024-01-11 17:01:10+00:00,2024-01-08 06:44:01.019000+00:00,3
2024-01-08 03:16:22.943000+00:00,2024-01-08 14:38:17+00:00,display,cross-sell,new,order_mapping_hash,0,32.0,4697.006,2652.0,3674.503,2352177,Klaviyo,utm medium - email,2024-01-08 15:22:29+00:00,2024-01-08 01:58:05.937000+00:00,0
2024-01-08 03:32:50.928000+00:00,2024-01-08 03:44:39+00:00,click,cross-sell,new,device_identifier_hash,0,32.0,3.856,26.0,14.928,2351742,Disco,utm medium - disco_paid,2024-01-08 03:45:05+00:00,2024-01-08 03:32:54.784000+00:00,0
2024-01-08 03:33:38.635000+00:00,2024-01-13 02:14:49+00:00,display,cross-sell,new,direct_email_match,5,32.0,950.768,0.0,475.384,2360716,Facebook Ads,fb,2024-01-13 02:14:49+00:00,2024-01-08 03:17:47.867000+00:00,4
2024-01-08 03:34:11.421000+00:00,2024-01-08 03:41:13+00:00,display,cross-sell,new,consumer_hash,0,32.0,76.637,232.0,154.3185,2351742,Disco,utm medium - disco_paid,2024-01-08 03:45:05+00:00,2024-01-08 03:32:54.784000+00:00,0
2024-01-08 15:22:24.934000+00:00,2024-01-14 01:33:58+00:00,display,cross-sell,returning,direct_email_match,6,20.0,8734.522,1334.0,5034.261,2363189,Klaviyo,utm medium - email,2024-01-14 01:56:12+00:00,2024-01-08 17:47:59.456000+00:00,5
2024-01-08 15:30:28.833000+00:00,2024-01-08 16:05:13+00:00,display,cross-sell,new,cookie_hash,0,32.0,99.525,624.0,361.7625,2352249,Organic Search,referral,2024-01-08 15:54:49+00:00,2024-01-08 15:32:08.358000+00:00,0
2024-01-08 15:59:43.745000+00:00,2024-01-09 19:50:54+00:00,display,cross-sell,returning,consumer_hash,1,20.0,3759.158,8359.0,6059.079,2354735,Organic,direct,2024-01-09 22:10:13+00:00,2024-01-08 14:57:04.587000+00:00,1
2024-01-10 20:11:55.904000+00:00,2024-01-11 01:42:23+00:00,display,cross-sell,returning,device_identifier_hash,1,20.0,4830.092,5953.0,5391.546,2356559,Organic,direct,2024-01-11 00:03:10+00:00,2024-01-10 18:51:25.812000+00:00,0
2024-01-10 20:38:39.205000+00:00,2024-01-10 20:47:34+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,326.319,61.0,193.6595,2356294,Organic,direct,2024-01-10 20:46:33+00:00,2024-01-10 20:33:12.886000+00:00,0
2024-01-10 20:48:22.382000+00:00,2024-01-11 00:03:11+00:00,display,cross-sell,new,direct_email_match,1,32.0,2832.155,1.0,1416.5775,2356559,Organic,direct,2024-01-11 00:03:10+00:00,2024-01-10 21:35:34.537000+00:00,0
2024-01-10 21:11:44.552000+00:00,2024-01-13 22:48:32+00:00,display,cross-sell,new,direct_email_match,3,32.0,17413.781,6694.0,12053.8905,2363012,Klaviyo,utm medium - email,2024-01-14 00:40:06+00:00,2024-01-10 16:21:30.771000+00:00,3
2024-01-11 15:12:16.819000+00:00,2024-01-13 14:11:44+00:00,display,cross-sell,returning,direct_email_match,2,20.0,10240.898,2353.0,6296.949,2361259,Klaviyo,utm medium - email,2024-01-13 13:32:31+00:00,2024-01-11 12:21:35.921000+00:00,2
2024-01-11 15:22:33.546000+00:00,2024-01-15 16:16:34+00:00,display,cross-sell,returning,direct_email_match,4,20.0,8969.037,95.0,4532.0185,2366305,Organic,direct,2024-01-15 16:18:09+00:00,2024-01-11 17:52:02.583000+00:00,3
2024-01-11 14:25:46.369000+00:00,2024-01-16 02:29:14+00:00,display,cross-sell,returning,direct_email_match,5,20.0,843.043,2793.0,1818.0215,2367474,Rakuten,utm medium -,2024-01-16 01:42:41+00:00,2024-01-11 14:11:43.326000+00:00,4
2024-01-11 14:55:54.874000+00:00,2024-01-11 15:05:50+00:00,click,cross-sell,returning,device_identifier_hash,0,20.0,1397.964,822.0,1109.982,2357471,Organic,direct,2024-01-11 15:19:32+00:00,2024-01-11 15:19:12.838000+00:00,0
2024-01-11 14:58:22.401000+00:00,2024-01-15 00:29:41+00:00,display,cross-sell,returning,direct_email_match,4,20.0,5006.966,9841.0,7423.983,2364838,MNTN,mntn,2024-01-14 21:45:40+00:00,2024-01-11 16:21:49.367000+00:00,3
2024-01-11 15:11:15.288000+00:00,2024-01-11 18:09:55+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,4361.199,3761.0,4061.0995,2357710,Organic Search,referral,2024-01-11 17:07:14+00:00,2024-01-11 16:23:56.487000+00:00,0
2024-01-02 17:14:36.800000+00:00,2024-01-07 18:26:10+00:00,display,cross-sell,new,consumer_hash,5,32.0,2847.174,29176.0,16011.587,2351572,Organic,direct,2024-01-08 02:32:26+00:00,2024-01-02 16:27:09.626000+00:00,5
2024-01-02 17:40:53.267000+00:00,2024-01-07 18:42:41+00:00,display,cross-sell,returning,order_mapping_hash,5,20.0,2096.057,27393.0,14744.5285,2351536,Organic,direct,2024-01-08 02:19:14+00:00,2024-01-02 18:15:49.324000+00:00,5
2024-01-02 17:57:32.968000+00:00,2024-01-02 19:47:08+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,822.697,2345.0,1583.8485,2339833,MNTN,mntn,2024-01-02 19:08:03+00:00,2024-01-02 17:43:50.271000+00:00,0
2024-01-25 16:29:11.464000+00:00,2024-01-26 14:20:17+00:00,display,cross-sell,lapsed,direct_email_match,1,32.0,7935.66,9177.0,8556.33,2389540,MNTN,mntn,2024-01-26 16:53:14+00:00,2024-01-25 14:16:55.804000+00:00,1
2024-01-25 16:44:57+00:00,2024-01-29 19:23:53+00:00,display,cross-sell,new,consumer_hash,4,32.0,9974.093,7550.0,8762.0465,2396539,Facebook Ads,fb,2024-01-29 17:18:03+00:00,2024-01-25 19:31:11.093000+00:00,3
2024-01-25 17:12:23.966000+00:00,2024-01-30 21:23:26+00:00,click,cross-sell,new,direct_email_match,5,32.0,600.164,25681.0,13140.582,2399972,Organic,direct,2024-01-31 04:31:27+00:00,2024-01-25 17:02:23.802000+00:00,5
2024-01-25 17:23:35.552000+00:00,2024-01-29 06:52:17+00:00,display,cross-sell,returning,direct_email_match,4,20.0,483.83,5554.0,3018.915,2395876,Klaviyo,utm medium - email,2024-01-29 05:19:43+00:00,2024-01-25 17:31:39.382000+00:00,3
2024-01-25 17:33:52.246000+00:00,2024-01-26 04:36:52+00:00,display,cross-sell,returning,direct_email_match,1,20.0,711.709,11715.0,6213.3545,2388447,Google Ads,adwords,2024-01-26 01:21:37+00:00,2024-01-25 17:22:00.537000+00:00,0
2024-01-25 17:48:21.725000+00:00,2024-01-25 20:24:46+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,980.219,1850.0,1415.1095,2387892,Organic,direct,2024-01-25 19:53:56+00:00,2024-01-25 17:32:01.506000+00:00,0
2024-01-25 18:01:13.904000+00:00,2024-01-29 13:35:48+00:00,click,cross-sell,new,direct_email_match,4,32.0,3.326,24.0,13.663,2396113,Disco,utm medium - disco_paid,2024-01-29 13:36:12+00:00,2024-01-25 18:01:17.230000+00:00,3
2024-01-11 16:48:02.009000+00:00,2024-01-12 17:21:49+00:00,display,cross-sell,returning,direct_email_match,1,20.0,6203.38,5487.0,5845.1900000000005,2359439,Organic,direct,2024-01-12 15:50:22+00:00,2024-01-11 18:31:25.389000+00:00,0
2024-01-11 17:35:08.974000+00:00,2024-01-13 11:07:44+00:00,display,cross-sell,returning,direct_email_match,2,20.0,5351.035,25.0,2688.0175,2361136,Organic,direct,2024-01-13 11:08:09+00:00,2024-01-11 19:04:20.009000+00:00,1
2024-01-12 14:53:46.872000+00:00,2024-01-18 18:33:21+00:00,display,cross-sell,returning,direct_email_match,6,20.0,5026.637,6087.0,5556.818499999999,2372887,Klaviyo,utm medium - email,2024-01-18 20:14:48+00:00,2024-01-12 13:30:00.235000+00:00,6
2024-01-12 15:23:44.575000+00:00,2024-01-18 21:44:59+00:00,display,cross-sell,new,direct_email_match,6,32.0,8074.156,26.0,4050.078,2373063,Instagram Shop,utm medium - Social,2024-01-18 21:45:25+00:00,2024-01-12 17:38:18.731000+00:00,6
2024-01-12 15:42:42.373000+00:00,2024-01-16 20:50:24+00:00,display,cross-sell,returning,direct_email_match,4,20.0,437.771,10803.0,5620.3855,2369477,Klaviyo,utm medium - email,2024-01-16 23:50:27+00:00,2024-01-12 15:50:00.144000+00:00,4
2024-01-12 15:47:31.285000+00:00,2024-01-16 05:44:42+00:00,display,cross-sell,returning,direct_email_match,4,20.0,643.474,5475.0,3059.237,2367969,MNTN,mntn,2024-01-16 04:13:27+00:00,2024-01-12 15:58:14.759000+00:00,3
2024-01-12 21:24:01.721000+00:00,2024-01-15 18:45:07+00:00,display,cross-sell,new,direct_email_match,3,32.0,11249.019,3181.0,7215.0095,2366500,Organic,direct,2024-01-15 17:52:06+00:00,2024-01-12 18:16:32.702000+00:00,2
2024-01-12 22:45:44.073000+00:00,2024-01-14 00:39:41+00:00,display,cross-sell,returning,direct_email_match,2,20.0,5718.813,25.0,2871.9065,2363012,Organic,direct,2024-01-14 00:40:06+00:00,2024-01-12 21:10:25.260000+00:00,1
2024-01-13 02:35:08.483000+00:00,2024-01-13 05:26:03+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,60.207,5081.0,2570.6035,2360949,Organic,direct,2024-01-13 04:01:22+00:00,2024-01-13 02:34:08.276000+00:00,0
2024-01-13 02:43:16.464000+00:00,2024-01-16 12:52:22+00:00,display,cross-sell,new,direct_email_match,3,32.0,1679.778,6997.0,4338.389,2368201,Organic,direct,2024-01-16 10:55:45+00:00,2024-01-13 02:15:16.686000+00:00,3
2024-01-13 02:44:34.466000+00:00,2024-01-15 18:18:41+00:00,click,cross-sell,returning,consumer_hash,2,20.0,3.394,1.0,2.197,2366568,Disco,utm medium - disco_paid,2024-01-15 18:18:40+00:00,2024-01-13 02:44:37.860000+00:00,2
2024-01-13 02:46:18.532000+00:00,2024-01-14 20:09:27+00:00,display,cross-sell,returning,direct_email_match,1,20.0,5103.646,3683.0,4393.323,2364493,Organic,direct,2024-01-14 19:08:04+00:00,2024-01-13 01:21:14.886000+00:00,1
2024-01-13 03:37:08.347000+00:00,2024-01-13 03:43:17+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,304.347,673.0,488.6735,2360893,Unattributed,unattributed,2024-01-13 03:32:04+00:00,2024-01-13 03:32:04+00:00,0
2024-01-13 04:34:24.868000+00:00,2024-01-16 02:49:30+00:00,display,cross-sell,new,direct_email_match,3,32.0,1536.955,4496.0,3016.4775,2367948,Facebook Ads,fb,2024-01-16 04:04:26+00:00,2024-01-13 04:08:47.913000+00:00,2
2024-01-13 18:23:51.919000+00:00,2024-01-20 03:35:27+00:00,display,cross-sell,lapsed,direct_email_match,7,32.0,17362.169,3489.0,10425.5845,2375684,MNTN,mntn,2024-01-20 02:37:18+00:00,2024-01-13 13:34:29.750000+00:00,6
2024-01-13 18:25:18.072000+00:00,2024-01-13 18:37:05+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,56.928,650.0,353.464,2362132,Unattributed,unattributed,2024-01-13 18:26:15+00:00,2024-01-13 18:26:15+00:00,0
