order_number,northbeam_platform,source,order_time,event_time,attribution_days,total_tp,tp_seq
2360728,Unattributed,unattributed,2024-01-13 02:20:16+00:00,2024-01-13 02:20:16+00:00,0,6,6
2360734,Google Ads,adwords,2024-01-13 02:21:43+00:00,2024-01-13 02:13:10.829000+00:00,0,2,1
2360734,Unattributed,unattributed,2024-01-13 02:21:43+00:00,2024-01-13 02:21:43+00:00,0,2,2
2360754,Unattributed,unattributed,2024-01-13 02:29:38+00:00,2024-01-13 02:29:38+00:00,0,1,1
2360768,Klaviyo,utm medium - email,2024-01-13 02:36:15+00:00,2024-01-05 15:05:38.473000+00:00,7,2,1
2360768,Unattributed,unattributed,2024-01-13 02:36:15+00:00,2024-01-13 02:36:15+00:00,0,2,2
2360796,Microsoft Ads,microsoft,2024-01-13 02:50:18+00:00,2024-01-13 02:38:42.618000+00:00,0,2,1
2360796,Unattributed,unattributed,2024-01-13 02:50:18+00:00,2024-01-13 02:50:18+00:00,0,2,2
2360809,Klaviyo,utm medium - email,2024-01-13 02:53:55+00:00,2023-12-31 23:19:23.788000+00:00,12,6,1
2360809,Google Ads,adwords,2024-01-13 02:53:55+00:00,2024-01-01 03:04:55.191000+00:00,11,6,2
2360809,Klaviyo,utm medium - email,2024-01-13 02:53:55+00:00,2024-01-01 11:36:40.118000+00:00,11,6,3
2360809,Klaviyo,utm medium - email,2024-01-13 02:53:55+00:00,2024-01-02 04:23:13.558000+00:00,10,6,4
2360809,Klaviyo,utm medium - email,2024-01-13 02:53:55+00:00,2024-01-13 02:15:02.974000+00:00,0,6,5
2360809,Unattributed,unattributed,2024-01-13 02:53:55+00:00,2024-01-13 02:53:55+00:00,0,6,6
2360841,Unattributed,unattributed,2024-01-13 03:08:25+00:00,2024-01-13 03:08:25+00:00,0,1,1
2360870,Klaviyo,utm medium - email,2024-01-13 03:20:52+00:00,2024-01-06 07:22:52.930000+00:00,6,7,1
2360870,Klaviyo,utm medium - email,2024-01-13 03:20:52+00:00,2024-01-06 09:21:49.648000+00:00,6,7,2
2360870,Klaviyo,utm medium - email,2024-01-13 03:20:52+00:00,2024-01-06 18:19:01.319000+00:00,6,7,3
2360870,Klaviyo,utm medium - email,2024-01-13 03:20:52+00:00,2024-01-06 20:03:22.515000+00:00,6,7,4
2360870,Organic Search,referral,2024-01-13 03:20:52+00:00,2024-01-08 15:17:30.014000+00:00,4,7,5
2360870,Klaviyo,utm medium - email,2024-01-13 03:20:52+00:00,2024-01-13 03:07:46.075000+00:00,0,7,6
2360870,Unattributed,unattributed,2024-01-13 03:20:52+00:00,2024-01-13 03:20:52+00:00,0,7,7
2360883,Klaviyo,utm medium - email,2024-01-13 03:26:58+00:00,2024-01-01 18:26:05.922000+00:00,11,7,1
2360883,Klaviyo,utm medium - email,2024-01-13 03:26:58+00:00,2024-01-02 22:18:29.603000+00:00,10,7,2
2360883,Klaviyo,utm medium - email,2024-01-13 03:26:58+00:00,2024-01-05 06:20:29.989000+00:00,7,7,3
2360883,Klaviyo,utm medium - email,2024-01-13 03:26:58+00:00,2024-01-05 17:11:43.991000+00:00,7,7,4
2360883,Organic Search,referral,2024-01-13 03:26:58+00:00,2024-01-06 01:16:58.472000+00:00,7,7,5
2360883,Klaviyo,utm medium - email,2024-01-13 03:26:58+00:00,2024-01-13 03:12:29.802000+00:00,0,7,6
2360883,Unattributed,unattributed,2024-01-13 03:26:58+00:00,2024-01-13 03:26:58+00:00,0,7,7
2360893,Facebook Ads,fb,2024-01-13 03:32:04+00:00,2024-01-04 18:46:09.020000+00:00,8,7,1
2360893,MNTN,mntn,2024-01-13 03:32:04+00:00,2024-01-05 00:18:29.040000+00:00,8,7,2
2360893,MNTN,mntn,2024-01-13 03:32:04+00:00,2024-01-05 16:49:36.051000+00:00,7,7,3
2360893,Facebook Ads,fb,2024-01-13 03:32:04+00:00,2024-01-06 17:14:34.781000+00:00,6,7,4
2360893,Facebook Ads,fb,2024-01-13 03:32:04+00:00,2024-01-08 03:12:00.552000+00:00,5,7,5
2360893,Facebook Organic,fb,2024-01-13 03:32:04+00:00,2024-01-13 03:18:57.826000+00:00,0,7,6
2360893,Unattributed,unattributed,2024-01-13 03:32:04+00:00,2024-01-13 03:32:04+00:00,0,7,7
2360943,Google Ads,adwords,2024-01-13 03:58:21+00:00,2023-12-30 02:00:02.383000+00:00,14,2,1
2360943,Unattributed,unattributed,2024-01-13 03:58:21+00:00,2024-01-13 03:58:21+00:00,0,2,2
2360949,Facebook Ads,fb,2024-01-13 04:01:22+00:00,2024-01-06 22:34:46.764000+00:00,6,4,1
2360949,MNTN,mntn,2024-01-13 04:01:22+00:00,2024-01-12 04:10:07.303000+00:00,0,4,2
2360949,Klaviyo,utm medium - email,2024-01-13 04:01:22+00:00,2024-01-12 22:35:39.594000+00:00,0,4,3
2360949,Unattributed,unattributed,2024-01-13 04:01:22+00:00,2024-01-13 04:01:22+00:00,0,4,4
2360972,Facebook Ads,fb,2024-01-13 04:18:48+00:00,2024-01-04 00:17:01.801000+00:00,9,5,1
2360972,Facebook Ads,fb,2024-01-13 04:18:48+00:00,2024-01-05 23:51:55.029000+00:00,7,5,2
2360972,Facebook Organic,fb,2024-01-13 04:18:48+00:00,2024-01-07 01:43:05.237000+00:00,6,5,3
2360972,Facebook Ads,fb,2024-01-13 04:18:48+00:00,2024-01-13 04:17:32.984000+00:00,0,5,4
2360972,Unattributed,unattributed,2024-01-13 04:18:48+00:00,2024-01-13 04:18:48+00:00,0,5,5
2360983,Unattributed,unattributed,2024-01-13 04:25:02+00:00,2024-01-13 04:25:02+00:00,0,1,1
2361064,Google Ads,adwords,2024-01-13 06:14:36+00:00,2024-01-13 05:50:47.851000+00:00,0,2,1
2361064,Unattributed,unattributed,2024-01-13 06:14:36+00:00,2024-01-13 06:14:36+00:00,0,2,2
2361079,Disco,utm medium - disco_paid,2024-01-13 06:46:44+00:00,2024-01-13 06:28:37.156000+00:00,0,2,1
2361079,Unattributed,unattributed,2024-01-13 06:46:44+00:00,2024-01-13 06:46:44+00:00,0,2,2
2361080,Unattributed,unattributed,2024-01-13 06:48:49+00:00,2024-01-13 06:48:49+00:00,0,1,1
2361087,Microsoft Ads,microsoft,2024-01-13 07:07:04+00:00,2023-12-29 19:49:18.665000+00:00,14,13,1
2361087,Klaviyo,utm medium - email,2024-01-13 07:07:04+00:00,2023-12-30 10:02:32.313000+00:00,13,13,2
2361087,Microsoft Ads,microsoft,2024-01-13 07:07:04+00:00,2023-12-31 21:39:37.577000+00:00,12,13,3
2361087,Microsoft Ads,microsoft,2024-01-13 07:07:04+00:00,2024-01-01 01:05:07.237000+00:00,12,13,4
2361087,Microsoft Ads,microsoft,2024-01-13 07:07:04+00:00,2024-01-01 03:41:33.372000+00:00,12,13,5
2361087,Google Ads,adwords,2024-01-13 07:07:04+00:00,2024-01-01 06:45:23.479000+00:00,12,13,6
2361087,Google Ads,adwords,2024-01-13 07:07:04+00:00,2024-01-02 16:44:38.984000+00:00,10,13,7
2361087,Google Ads,adwords,2024-01-13 07:07:04+00:00,2024-01-03 02:21:37.006000+00:00,10,13,8
2361087,Google Ads,adwords,2024-01-13 07:07:04+00:00,2024-01-04 03:00:31.090000+00:00,9,13,9
2361087,Google Ads,adwords,2024-01-13 07:07:04+00:00,2024-01-04 04:11:25.493000+00:00,9,13,10
2361087,Google Ads,adwords,2024-01-13 07:07:04+00:00,2024-01-04 05:14:23.315000+00:00,9,13,11
2361087,Klaviyo,utm medium - email,2024-01-13 07:07:04+00:00,2024-01-04 14:01:46.094000+00:00,8,13,12
2361087,Unattributed,unattributed,2024-01-13 07:07:04+00:00,2024-01-13 07:07:04+00:00,0,13,13
2361136,Google Ads,adwords,2024-01-13 11:08:09+00:00,2024-01-09 16:29:47.099000+00:00,3,3,1
2361136,Google Ads,adwords,2024-01-13 11:08:09+00:00,2024-01-09 16:36:55.519000+00:00,3,3,2
2361136,Unattributed,unattributed,2024-01-13 11:08:09+00:00,2024-01-13 11:08:09+00:00,0,3,3
2361155,Facebook Ads,fb,2024-01-13 11:42:56+00:00,2024-01-10 13:23:29.786000+00:00,2,4,1
2361155,Facebook Ads,utm medium - paid,2024-01-13 11:42:56+00:00,2024-01-10 13:23:45.736000+00:00,2,4,2
2361155,Facebook Ads,fb,2024-01-13 11:42:56+00:00,2024-01-13 11:35:27.081000+00:00,0,4,3
2361155,Unattributed,unattributed,2024-01-13 11:42:56+00:00,2024-01-13 11:42:56+00:00,0,4,4
2361162,Rakuten,utm medium -,2024-01-13 11:51:14+00:00,2024-01-13 11:38:06.282000+00:00,0,2,1
2361162,Unattributed,unattributed,2024-01-13 11:51:14+00:00,2024-01-13 11:51:14+00:00,0,2,2
2361176,Unattributed,unattributed,2024-01-13 12:31:37+00:00,2024-01-13 12:31:37+00:00,0,1,1
2361193,Facebook Ads,fb,2024-01-13 12:45:06+00:00,2024-01-13 12:43:03.486000+00:00,0,2,1
2361193,Unattributed,unattributed,2024-01-13 12:45:06+00:00,2024-01-13 12:45:06+00:00,0,2,2
2361259,Klaviyo,utm medium - email,2024-01-13 13:32:31+00:00,2024-01-07 13:13:40.394000+00:00,6,8,1
2361259,Klaviyo,utm medium - email,2024-01-13 13:32:31+00:00,2024-01-10 04:06:37.258000+00:00,3,8,2
2361259,Rakuten,utm medium -,2024-01-13 13:32:31+00:00,2024-01-11 01:51:58.242000+00:00,2,8,3
2361259,Klaviyo,utm medium - email,2024-01-13 13:32:31+00:00,2024-01-11 12:21:35.921000+00:00,2,8,4
2361259,Rakuten,utm medium -,2024-01-13 13:32:31+00:00,2024-01-12 23:03:21.270000+00:00,0,8,5
2361259,Rakuten,utm medium -,2024-01-13 13:32:31+00:00,2024-01-13 00:29:10.295000+00:00,0,8,6
2361259,Klaviyo,utm medium - email,2024-01-13 13:32:31+00:00,2024-01-13 03:39:51.716000+00:00,0,8,7
2361259,Unattributed,unattributed,2024-01-13 13:32:31+00:00,2024-01-13 13:32:31+00:00,0,8,8
2361328,Google Ads,adwords,2024-01-13 14:12:09+00:00,2024-01-13 14:08:42.398000+00:00,0,3,1
2361328,Facebook Ads,fb,2024-01-13 14:12:09+00:00,2024-01-13 14:08:59.931000+00:00,0,3,2
2361328,Unattributed,unattributed,2024-01-13 14:12:09+00:00,2024-01-13 14:12:09+00:00,0,3,3
2361332,Unattributed,unattributed,2024-01-13 14:16:32+00:00,2024-01-13 14:16:32+00:00,0,1,1
2361364,Organic Search,referral,2024-01-13 14:31:13+00:00,2024-01-03 01:13:23.304000+00:00,10,3,1
2361364,Organic Search,referral,2024-01-13 14:31:13+00:00,2024-01-13 13:16:41.941000+00:00,0,3,2
2361364,Unattributed,unattributed,2024-01-13 14:31:13+00:00,2024-01-13 14:31:13+00:00,0,3,3
2361402,MNTN,mntn,2024-01-13 14:52:15+00:00,2024-01-01 03:11:19.017000+00:00,12,3,1
2361402,Rakuten,utm medium -,2024-01-13 14:52:15+00:00,2024-01-13 14:44:46.930000+00:00,0,3,2
2361402,Unattributed,unattributed,2024-01-13 14:52:15+00:00,2024-01-13 14:52:15+00:00,0,3,3
2361537,Google Ads,adwords,2024-01-13 15:48:09+00:00,2024-01-06 19:38:22.364000+00:00,6,4,1
2361537,Google Ads,adwords,2024-01-13 15:48:09+00:00,2024-01-08 04:27:52.862000+00:00,5,4,2
2361537,Google Ads,adwords,2024-01-13 15:48:09+00:00,2024-01-13 15:43:47.940000+00:00,0,4,3
2361537,Unattributed,unattributed,2024-01-13 15:48:09+00:00,2024-01-13 15:48:09+00:00,0,4,4
2361614,Unattributed,unattributed,2024-01-13 16:08:23+00:00,2024-01-13 16:08:23+00:00,0,1,1
2361622,Facebook Ads,fb,2024-01-13 16:08:51+00:00,2024-01-12 02:12:55.339000+00:00,1,3,1
2361622,Google Ads,adwords,2024-01-13 16:08:51+00:00,2024-01-13 16:00:46.747000+00:00,0,3,2
2361622,Unattributed,unattributed,2024-01-13 16:08:51+00:00,2024-01-13 16:08:51+00:00,0,3,3
2361683,Unattributed,unattributed,2024-01-13 16:25:03+00:00,2024-01-13 16:25:03+00:00,0,1,1
2361702,Klaviyo,utm medium - email,2024-01-13 16:30:17+00:00,2024-01-01 22:52:44.931000+00:00,11,2,1
2361702,Unattributed,unattributed,2024-01-13 16:30:17+00:00,2024-01-13 16:30:17+00:00,0,2,2
2361817,Unattributed,unattributed,2024-01-13 17:01:58+00:00,2024-01-13 17:01:58+00:00,0,1,1
2361827,Klaviyo,utm medium - email,2024-01-13 17:04:14+00:00,2024-01-13 16:46:20.901000+00:00,0,2,1
2361827,Unattributed,unattributed,2024-01-13 17:04:14+00:00,2024-01-13 17:04:14+00:00,0,2,2
2361832,Klaviyo,utm medium - email,2024-01-13 17:05:20+00:00,2024-01-13 14:42:52.607000+00:00,0,3,1
2361832,Klaviyo,utm medium - email,2024-01-13 17:05:20+00:00,2024-01-13 16:20:14.098000+00:00,0,3,2
2361832,Unattributed,unattributed,2024-01-13 17:05:20+00:00,2024-01-13 17:05:20+00:00,0,3,3
2361868,Unattributed,unattributed,2024-01-13 17:11:34+00:00,2024-01-13 17:11:34+00:00,0,1,1
2361912,Unattributed,unattributed,2024-01-13 17:20:04+00:00,2024-01-13 17:20:04+00:00,0,1,1
2361973,Unattributed,unattributed,2024-01-13 17:36:35+00:00,2024-01-13 17:36:35+00:00,0,1,1
2362000,Unattributed,unattributed,2024-01-13 17:43:02+00:00,2024-01-13 17:43:02+00:00,0,1,1
2362022,Google Ads,adwords,2024-01-13 17:49:51+00:00,2024-01-11 02:28:29.650000+00:00,2,2,1
2362022,Unattributed,unattributed,2024-01-13 17:49:51+00:00,2024-01-13 17:49:51+00:00,0,2,2
2362038,Klaviyo,utm medium - email,2024-01-13 17:54:02+00:00,2024-01-11 06:28:21.325000+00:00,2,3,1
2362038,Google Ads,adwords,2024-01-13 17:54:02+00:00,2024-01-13 17:35:58.014000+00:00,0,3,2
2362038,Unattributed,unattributed,2024-01-13 17:54:02+00:00,2024-01-13 17:54:02+00:00,0,3,3
2362051,Organic Search,referral,2024-01-13 17:59:33+00:00,2024-01-04 18:19:33.063000+00:00,8,3,1
2362051,Organic Search,referral,2024-01-13 17:59:33+00:00,2024-01-13 17:34:08.923000+00:00,0,3,2
2362051,Unattributed,unattributed,2024-01-13 17:59:33+00:00,2024-01-13 17:59:33+00:00,0,3,3
2362075,Klaviyo,utm medium - email,2024-01-13 18:06:06+00:00,2024-01-13 18:01:50.712000+00:00,0,2,1
2362075,Unattributed,unattributed,2024-01-13 18:06:06+00:00,2024-01-13 18:06:06+00:00,0,2,2
2362132,Klaviyo,utm medium - email,2024-01-13 18:26:15+00:00,2024-01-01 21:45:03.352000+00:00,11,13,1
2362132,Klaviyo,utm medium - email,2024-01-13 18:26:15+00:00,2024-01-02 02:01:02.769000+00:00,11,13,2
2362132,Klaviyo,utm medium - email,2024-01-13 18:26:15+00:00,2024-01-02 20:07:31.329000+00:00,10,13,3
2362132,Klaviyo,utm medium - email,2024-01-13 18:26:15+00:00,2024-01-02 21:42:08.388000+00:00,10,13,4
2362132,Klaviyo,utm medium - email,2024-01-13 18:26:15+00:00,2024-01-02 23:23:32.795000+00:00,10,13,5
2362132,Klaviyo,utm medium - email,2024-01-13 18:26:15+00:00,2024-01-03 02:53:38.208000+00:00,10,13,6
2362132,Klaviyo,utm medium - email,2024-01-13 18:26:15+00:00,2024-01-07 15:24:19.587000+00:00,6,13,7
2362132,Klaviyo,utm medium - email,2024-01-13 18:26:15+00:00,2024-01-07 16:21:55.023000+00:00,6,13,8
2362132,Klaviyo,utm medium - email,2024-01-13 18:26:15+00:00,2024-01-07 19:59:21.439000+00:00,5,13,9
2362132,Klaviyo,utm medium - email,2024-01-13 18:26:15+00:00,2024-01-07 23:55:18.601000+00:00,5,13,10
2362132,Klaviyo,utm medium - email,2024-01-13 18:26:15+00:00,2024-01-08 12:51:24.263000+00:00,5,13,11
2362132,Klaviyo,utm medium - email,2024-01-13 18:26:15+00:00,2024-01-09 13:15:51.839000+00:00,4,13,12
2362132,Unattributed,unattributed,2024-01-13 18:26:15+00:00,2024-01-13 18:26:15+00:00,0,13,13
2362165,Unattributed,unattributed,2024-01-13 18:38:42+00:00,2024-01-13 18:38:42+00:00,0,1,1
2362189,Unattributed,unattributed,2024-01-13 18:46:41+00:00,2024-01-13 18:46:41+00:00,0,1,1
2362212,Unattributed,unattributed,2024-01-13 18:58:24+00:00,2024-01-13 18:58:24+00:00,0,1,1
2362233,Unattributed,unattributed,2024-01-13 19:04:49+00:00,2024-01-13 19:04:49+00:00,0,1,1
2362266,Microsoft Ads,microsoft,2024-01-13 19:12:50+00:00,2024-01-13 16:44:16.477000+00:00,0,2,1
2362266,Unattributed,unattributed,2024-01-13 19:12:50+00:00,2024-01-13 19:12:50+00:00,0,2,2
2362286,Unattributed,unattributed,2024-01-13 19:19:10+00:00,2024-01-13 19:19:10+00:00,0,1,1
2362289,Unattributed,unattributed,2024-01-13 19:21:05+00:00,2024-01-13 19:21:05+00:00,0,1,1
2362291,Facebook Organic,referral,2024-01-13 19:22:15+00:00,2024-01-13 17:00:16.716000+00:00,0,2,1
2362291,Unattributed,unattributed,2024-01-13 19:22:15+00:00,2024-01-13 19:22:15+00:00,0,2,2
2362340,Unattributed,unattributed,2024-01-13 19:43:15+00:00,2024-01-13 19:43:15+00:00,0,1,1
2362411,Unattributed,unattributed,2024-01-13 20:15:18+00:00,2024-01-13 20:15:18+00:00,0,1,1
2362493,Unattributed,unattributed,2024-01-13 20:47:43+00:00,2024-01-13 20:47:43+00:00,0,1,1
2362503,Klaviyo,utm medium - email,2024-01-13 20:53:53+00:00,2024-01-12 12:17:26.566000+00:00,1,2,1
2362503,Unattributed,unattributed,2024-01-13 20:53:53+00:00,2024-01-13 20:53:53+00:00,0,2,2
2362522,Facebook Ads,fb,2024-01-13 21:03:34+00:00,2024-01-12 00:38:51.839000+00:00,1,3,1
2362522,Google Ads,adwords,2024-01-13 21:03:34+00:00,2024-01-12 21:27:37.502000+00:00,0,3,2
2362522,Unattributed,unattributed,2024-01-13 21:03:34+00:00,2024-01-13 21:03:34+00:00,0,3,3
2362533,Facebook Ads,fb,2024-01-13 21:07:51+00:00,2024-01-13 05:01:35.352000+00:00,0,4,1
2362533,Google Ads,adwords,2024-01-13 21:07:51+00:00,2024-01-13 05:08:18.531000+00:00,0,4,2
2362533,Google Ads,adwords,2024-01-13 21:07:51+00:00,2024-01-13 17:44:52.374000+00:00,0,4,3
2362533,Unattributed,unattributed,2024-01-13 21:07:51+00:00,2024-01-13 21:07:51+00:00,0,4,4
2362663,Klaviyo,utm medium - email,2024-01-13 22:00:52+00:00,2024-01-03 16:20:38.635000+00:00,10,4,1
2362663,Klaviyo,utm medium - email,2024-01-13 22:00:52+00:00,2024-01-03 18:45:45.722000+00:00,10,4,2
2362663,Google Ads,adwords,2024-01-13 22:00:52+00:00,2024-01-13 19:46:42.156000+00:00,0,4,3
2362663,Unattributed,unattributed,2024-01-13 22:00:52+00:00,2024-01-13 22:00:52+00:00,0,4,4
2362743,Unattributed,unattributed,2024-01-13 22:35:58+00:00,2024-01-13 22:35:58+00:00,0,1,1
2362771,Facebook Ads,fb,2024-01-13 22:48:58+00:00,2024-01-05 03:41:03.163000+00:00,8,5,1
2362771,Facebook Ads,fb,2024-01-13 22:48:58+00:00,2024-01-11 13:20:04.818000+00:00,2,5,2
2362771,Google Ads,adwords,2024-01-13 22:48:58+00:00,2024-01-13 22:18:21.002000+00:00,0,5,3
2362771,Google Ads,adwords,2024-01-13 22:48:58+00:00,2024-01-13 22:18:52.033000+00:00,0,5,4
2362771,Unattributed,unattributed,2024-01-13 22:48:58+00:00,2024-01-13 22:48:58+00:00,0,5,5
2362783,Klaviyo,utm medium - email,2024-01-13 22:57:35+00:00,2024-01-13 22:45:39.447000+00:00,0,2,1
2362783,Unattributed,unattributed,2024-01-13 22:57:35+00:00,2024-01-13 22:57:35+00:00,0,2,2
2362802,Unattributed,unattributed,2024-01-13 23:05:32+00:00,2024-01-13 23:05:32+00:00,0,1,1
2362878,Facebook Ads,utm medium - Facebook_Mobile_Feed,2024-01-13 23:35:53+00:00,2024-01-12 19:44:38.268000+00:00,1,3,1
2362878,Facebook Ads,utm medium - Facebook_Mobile_Feed,2024-01-13 23:35:53+00:00,2024-01-13 23:22:19.565000+00:00,0,3,2
2362878,Unattributed,unattributed,2024-01-13 23:35:53+00:00,2024-01-13 23:35:53+00:00,0,3,3
2362900,Disco,utm medium - disco_paid,2024-01-13 23:44:46+00:00,2024-01-13 23:28:29.791000+00:00,0,2,1
2362900,Unattributed,unattributed,2024-01-13 23:44:46+00:00,2024-01-13 23:44:46+00:00,0,2,2
2362978,Klaviyo,utm medium - email,2024-01-14 00:23:59+00:00,2024-01-05 15:43:16.250000+00:00,8,2,1
2362978,Unattributed,unattributed,2024-01-14 00:23:59+00:00,2024-01-14 00:23:59+00:00,0,2,2
2363000,Organic Search,referral,2024-01-14 00:36:31+00:00,2023-12-30 21:16:43.205000+00:00,14,7,1
2363000,Organic Search,referral,2024-01-14 00:36:31+00:00,2024-01-03 18:23:50.873000+00:00,10,7,2
2363000,Organic Search,referral,2024-01-14 00:36:31+00:00,2024-01-03 21:35:38.139000+00:00,10,7,3
2363000,Organic Search,referral,2024-01-14 00:36:31+00:00,2024-01-04 14:49:12.388000+00:00,9,7,4
2363000,Organic Search,referral,2024-01-14 00:36:31+00:00,2024-01-13 15:33:05.191000+00:00,0,7,5
2363000,Organic Search,referral,2024-01-14 00:36:31+00:00,2024-01-14 00:32:44.594000+00:00,0,7,6
2363000,Unattributed,unattributed,2024-01-14 00:36:31+00:00,2024-01-14 00:36:31+00:00,0,7,7
2363012,Klaviyo,utm medium - email,2024-01-14 00:40:06+00:00,2024-01-10 16:21:30.771000+00:00,3,2,1
2363012,Unattributed,unattributed,2024-01-14 00:40:06+00:00,2024-01-14 00:40:06+00:00,0,2,2
2363018,Unattributed,unattributed,2024-01-14 00:45:32+00:00,2024-01-14 00:45:32+00:00,0,1,1
2363047,Unattributed,unattributed,2024-01-14 00:57:36+00:00,2024-01-14 00:57:36+00:00,0,1,1
2363075,Klaviyo,utm medium - email,2024-01-14 01:06:08+00:00,2023-12-30 10:02:32.313000+00:00,14,13,1
2363075,Microsoft Ads,microsoft,2024-01-14 01:06:08+00:00,2023-12-31 21:39:37.577000+00:00,13,13,2
2363075,Microsoft Ads,microsoft,2024-01-14 01:06:08+00:00,2024-01-01 01:05:07.237000+00:00,13,13,3
2363075,Microsoft Ads,microsoft,2024-01-14 01:06:08+00:00,2024-01-01 03:41:33.372000+00:00,12,13,4
2363075,Google Ads,adwords,2024-01-14 01:06:08+00:00,2024-01-01 06:45:23.479000+00:00,12,13,5
2363075,Google Ads,adwords,2024-01-14 01:06:08+00:00,2024-01-02 16:44:38.984000+00:00,11,13,6
2363075,Google Ads,adwords,2024-01-14 01:06:08+00:00,2024-01-03 02:21:37.006000+00:00,10,13,7
2363075,Google Ads,adwords,2024-01-14 01:06:08+00:00,2024-01-04 03:00:31.090000+00:00,9,13,8
2363075,Google Ads,adwords,2024-01-14 01:06:08+00:00,2024-01-04 04:11:25.493000+00:00,9,13,9
2363075,Google Ads,adwords,2024-01-14 01:06:08+00:00,2024-01-04 05:14:23.315000+00:00,9,13,10
2363075,Klaviyo,utm medium - email,2024-01-14 01:06:08+00:00,2024-01-04 14:01:46.094000+00:00,9,13,11
2363075,Klaviyo,utm medium - email,2024-01-14 01:06:08+00:00,2024-01-14 00:29:04.517000+00:00,0,13,12
2363075,Unattributed,unattributed,2024-01-14 01:06:08+00:00,2024-01-14 01:06:08+00:00,0,13,13
2363092,Unattributed,unattributed,2024-01-14 01:13:03+00:00,2024-01-14 01:13:03+00:00,0,1,1
2363135,Microsoft Ads,microsoft,2024-01-14 01:30:46+00:00,2024-01-14 01:26:58.855000+00:00,0,2,1
2363135,Unattributed,unattributed,2024-01-14 01:30:46+00:00,2024-01-14 01:30:46+00:00,0,2,2
2363140,Google Ads,adwords,2024-01-14 01:34:25+00:00,2024-01-14 01:30:16.579000+00:00,0,2,1
2363140,Unattributed,unattributed,2024-01-14 01:34:25+00:00,2024-01-14 01:34:25+00:00,0,2,2
2363162,Klaviyo,utm medium - email,2024-01-14 01:41:50+00:00,2024-01-05 02:03:23.895000+00:00,8,3,1
2363162,Klaviyo,utm medium - email,2024-01-14 01:41:50+00:00,2024-01-14 01:40:09.259000+00:00,0,3,2
2363162,Unattributed,unattributed,2024-01-14 01:41:50+00:00,2024-01-14 01:41:50+00:00,0,3,3
2363189,Facebook Ads,fb,2024-01-14 01:56:12+00:00,2024-01-01 01:32:37.811000+00:00,13,8,1
2363189,Klaviyo,utm medium - email,2024-01-14 01:56:12+00:00,2024-01-02 02:27:11.990000+00:00,11,8,2
2363189,Klaviyo,utm medium - email,2024-01-14 01:56:12+00:00,2024-01-08 17:47:59.456000+00:00,5,8,3
2363189,Klaviyo,utm medium - email,2024-01-14 01:56:12+00:00,2024-01-13 18:41:12.199000+00:00,0,8,4
2363189,Klaviyo,utm medium - email,2024-01-14 01:56:12+00:00,2024-01-13 20:41:08.694000+00:00,0,8,5
2363189,Klaviyo,utm medium - email,2024-01-14 01:56:12+00:00,2024-01-13 21:53:23.687000+00:00,0,8,6
2363189,Klaviyo,utm medium - email,2024-01-14 01:56:12+00:00,2024-01-14 01:44:11.191000+00:00,0,8,7
2363189,Unattributed,unattributed,2024-01-14 01:56:12+00:00,2024-01-14 01:56:12+00:00,0,8,8
2363194,Unattributed,unattributed,2024-01-14 01:56:57+00:00,2024-01-14 01:56:57+00:00,0,1,1
2363348,Facebook Ads,fb,2024-01-14 03:02:20+00:00,2024-01-10 00:28:49.188000+00:00,4,3,1
2363348,Facebook Ads,fb,2024-01-14 03:02:20+00:00,2024-01-14 02:43:01.837000+00:00,0,3,2
2363348,Unattributed,unattributed,2024-01-14 03:02:20+00:00,2024-01-14 03:02:20+00:00,0,3,3
2363373,Unattributed,unattributed,2024-01-14 03:14:13+00:00,2024-01-14 03:14:13+00:00,0,1,1
2363402,Unattributed,unattributed,2024-01-14 03:23:44+00:00,2024-01-14 03:23:44+00:00,0,1,1
2363498,Google Ads,adwords,2024-01-14 04:17:33+00:00,2024-01-10 00:48:35.196000+00:00,4,7,1
2363498,Google Ads,adwords,2024-01-14 04:17:33+00:00,2024-01-10 00:54:53.419000+00:00,4,7,2
2363498,Organic Search,referral,2024-01-14 04:17:33+00:00,2024-01-14 00:13:28.988000+00:00,0,7,3
2363498,Organic Search,referral,2024-01-14 04:17:33+00:00,2024-01-14 01:16:39.371000+00:00,0,7,4
2363498,Google Ads,adwords,2024-01-14 04:17:33+00:00,2024-01-14 04:10:40.700000+00:00,0,7,5
2363498,Google Ads,adwords,2024-01-14 04:17:33+00:00,2024-01-14 04:10:50.922000+00:00,0,7,6
2363498,Unattributed,unattributed,2024-01-14 04:17:33+00:00,2024-01-14 04:17:33+00:00,0,7,7
2363566,Klaviyo,utm medium - email,2024-01-14 05:26:48+00:00,2024-01-07 21:24:57.470000+00:00,6,8,1
2363566,Klaviyo,utm medium - email,2024-01-14 05:26:48+00:00,2024-01-09 21:35:27.855000+00:00,4,8,2
2363566,Rakuten,utm medium -,2024-01-14 05:26:48+00:00,2024-01-10 04:54:11.115000+00:00,4,8,3
2363566,Klaviyo,utm medium - email,2024-01-14 05:26:48+00:00,2024-01-11 13:16:30.524000+00:00,2,8,4
2363566,Klaviyo,utm medium - email,2024-01-14 05:26:48+00:00,2024-01-11 17:52:41.906000+00:00,2,8,5
2363566,Klaviyo,utm medium - email,2024-01-14 05:26:48+00:00,2024-01-12 13:30:00.235000+00:00,1,8,6
