BRAND_NAME,"VERTICAL_DISPLAY_POSITION",BRAND_DISPLAYS,CONV,AD_SPEND
embody,158,1,0,0.00
"Explorer Cold Brew",158,1,0,0.00
"Thousand Fell",79,8,0,0.00
ETOILE,77,3,0,0.00
"jane iredale",72,10,0,0.00
"Las Jaras Wines",39,32,0,0.00
"Fulton Fish Market",51,1,0,0.00
"Matador Meggings",50,16,0,0.00
StackedSkincare,23,5,0,0.00
120/Life,161,2,0,0.00
SENREVE,147,1,0,0.00
LIVELY,38,23,0,0.00
"sproos!",55,4,0,0.00
Kinflyte,68,12,0,0.00
Nood,123,3,0,0.00
Softies,123,4,0,0.00
"Body High Body Care",110,1,0,0.00
"Covey Skincare",162,1,0,0.00
"Haus of Brilliance",33,8,0,0.00
"Seamless Lingerie",19,9,0,0.00
"Tia Lupita",83,1,0,0.00
Morphe,191,2,0,0.00
"Coco Moon",65,51,0,0.00
"California Arts",124,2,0,0.00
Moonglow,75,9,0,0.00
"Sensory Joy",53,1,0,0.00
Needed,122,1,0,0.00
ezpz,102,14,0,0.00
"Serenity Kids",102,5,0,0.00
"Red Racer Books",14,4,0,0.00
Alkavida,34,9,0,0.00
12|12,204,1,0,0.00
"Mad Rabbit",227,1,0,0.00
"Aura Bora",70,11,0,0.00
"Coco Moon",178,1,0,0.00
"Ellie & Becks",188,1,0,0.00
Molekule,147,1,0,0.00
Juna,55,20,0,0.00
"Nutshell Coolers",162,1,0,0.00
Calin,197,1,0,0.00
LuminAID,169,1,0,0.00
"Winged Wellness",35,15,0,0.00
NEIWAI,13,263,0,0.00
Licorice,189,1,0,0.00
"Surely Wines",83,4,0,0.00
Airsign,208,1,0,0.00
"ieró Beauty™",21,1,0,0.00
"LightWater Skin",168,6,0,0.00
"Cali's Books",104,8,0,0.00
"Elegant Baby",496,1,0,0.00
INBLOOM,135,4,0,0.00
"Divya's",49,4,0,0.00
"LINHART NYC",143,2,0,0.00
"Sunday Citizen",74,13,0,0.00
Kijibae,154,1,0,0.00
"Sparq Life",124,2,0,0.00
"Just Date",188,1,0,0.00
"Homesick Candles",92,3,0,0.00
Multiverse,-1,129,0,0.00
ETOILE,85,5,0,0.00
iota,188,1,0,0.00
"Blessed Be Magick",151,1,0,0.00
SPONGELLE,64,12,0,0.00
Otteroo,204,1,0,0.00
"Ry & Pen",76,2,0,0.00
"Kortni Jeane",5,102,0,0.00
iloveplum,96,2,0,0.00
"Kate Quinn",59,10,0,0.00
"Raw Botanics",102,12,0,0.00
Otteroo,78,3,0,0.00
"Clean Age",151,1,0,0.00
Create,77,26,0,0.00
"Blessed Be Magick",61,1,0,0.00
Sensate,224,1,0,0.00
"Blessed Be Magick",180,1,0,0.00
Volcom,21,198,0,0.00
Motherhood,57,2,0,0.00
"Clover by CLOVE + HALLOW",210,1,0,0.00
Fishskyn,64,2,0,0.00
"Laura Geller",85,1,0,0.00
"Compass Coffee",7,8,0,0.00
"Covey Skincare",15,119,0,0.00
Wildfang,120,3,0,0.00
"The CrunchCup",159,2,0,0.00
Divi,11,301,0,0.00
Snibbs,4,56,0,0.00
"Ancient Nutrition",13,1441,0,0.00
"Ursa Major",63,27,0,0.00
"Seafolly Australia",166,3,0,0.00
"Dieux Skin",147,2,0,0.00
eeBoo,146,1,0,0.00
"ELVY Lab",42,11,0,0.00
GhostBed,49,65,0,0.00
"KA! Empathogenics",104,7,0,0.00
"Consciously Baby",14,53,0,0.00
Bliss,37,114,0,0.00
BelliWelli,66,15,0,0.00
eeBoo,123,5,0,0.00
"Love, Plants",20,1,0,0.00
eeBoo,90,39,0,0.00
"SoaPen Inc",253,1,0,0.00
"The Plug Drink",100,4,0,0.00
"Petunia Pickle Bottom",179,4,0,0.00
Kopari,199,1,0,0.00
"Haus of Brilliance",147,3,0,0.00
eeBoo,9,11,0,0.00
"MAXPRO Fitness",37,8,0,0.00
Jolie,36,24,0,0.00
"MAW Energy",2,32,0,0.00
HATCH,26,73,0,0.00
"Seoul Ceuticals",217,1,0,0.00
"Native Pet",88,14,0,0.00
"Baby Delight",191,1,0,0.00
"Petunia Pickle Bottom",81,8,0,0.00
Opopop,101,2,0,0.00
Ekster,33,17,0,0.00
Lalo,103,4,0,0.00
Hydrant,70,13,0,0.00
"Ry & Pen",127,4,0,0.00
Zensah,77,13,0,0.00
"Projects Watches",7,3,0,0.00
"Love Your Melon",36,35,0,0.00
Remi,287,1,0,0.00
Gooselings,129,6,0,0.00
Nood,59,27,0,0.00
DEUX,47,8,0,0.00
Storq,230,1,0,0.00
"Hello Cake",32,19,0,0.00
SENREVE,134,3,0,0.00
eyebobs,143,1,0,0.00
120/Life,131,3,0,0.00
"INH Hair",17,450,0,0.00
"Carve Designs",151,1,0,0.00
LuminAID,92,7,0,0.00
KVRA,110,1,0,0.00
Canary,33,8,0,0.00
FRANC,282,1,0,0.00
"Native Pet",129,1,0,0.00
Myles,111,4,0,0.00
"My Girl Wellness",238,2,0,0.00
"Dr. Motion",59,17,0,0.00
BelliWelli,98,14,0,0.00
"The HoneyPot",47,56,0,0.00
Estella,186,1,0,0.00
doublesoul,41,65,0,0.00
"KA! Empathogenics",151,8,0,0.00
FRANC,151,3,0,0.00
"Tiege Hanley",158,1,0,0.00
"Bask Suncare",36,41,0,0.00
"Laura Geller",53,2,0,0.00
Canopy,27,190,0,0.00
"Native Pet",145,1,0,0.00
"Verdant Lyfe",89,5,0,0.00
"Carve Designs",48,56,0,0.00
"Sunfood Superfoods",111,5,0,0.00
"Billion Dollar Beauty",147,1,0,0.00
"Resist Nutrition",260,1,0,0.00
"Clean Age",137,1,0,0.00
"Raw Botanics",57,22,0,0.00
"Explorer Cold Brew",31,78,0,0.00
Konny,124,2,0,0.00
"Cali's Books",94,15,0,0.00
"Cuts Clothing",94,1,0,0.00
Canopy,11,606,0,0.00
"Food Huggers",128,6,0,0.00
"Caden Lane",34,32,0,0.00
"Spice Tribe",264,1,0,0.00
"Crown Affair",119,3,0,0.00
"Firebelly Tea",106,2,0,0.00
"Rif Care",142,2,0,0.00
"Baby Tula",128,3,0,0.00
"Ruggish Co.",34,70,0,0.00
"Snuggle Me Organic",264,2,0,0.00
"INTO THE AM",16,42,0,0.00
"Las Jaras Wines",124,6,0,0.00
Julep,47,7,0,0.00
NEIWAI,77,7,0,0.00
"Ponto Footwear",242,1,0,0.00
"Why and Whale",112,2,0,0.00
Wondery,158,1,0,0.00
"Munk Pack",190,1,0,0.00
"zing bars",172,1,0,0.00
"True Made Foods",173,1,0,0.00
Bliss,4,4,0,0.00
"Giften Market",181,1,0,0.00
Tushbaby,144,1,0,0.00
"Toad&Co",37,37,0,0.00
"Verdant Lyfe",149,1,0,0.00
"Cali's Books",158,1,0,0.00
"Highline Wellness",18,108,0,0.00
"Modern Picnic",130,3,0,0.00
"Coco Moon",147,1,0,0.00
"Lily Jade",123,1,0,0.00
"Tinto Amorio",225,2,0,0.00
"Spärkel Beverage Systems",224,1,0,0.00
"Safari Ltd",128,1,0,0.00
"SoaPen Inc",215,3,0,0.00
"The CrunchCup",177,4,0,0.00
Anyday,102,2,0,0.00
"IVL Collective",76,9,0,0.00
"Serenity Kids",198,1,0,0.00
"Body High Body Care",119,2,0,0.00
Storq,30,56,0,0.00
SPONGELLE,245,1,0,0.00
120/Life,70,20,0,0.00
Snibbs,1,199,0,0.00
"Altitude Functional Beverages",238,2,0,0.00
SeaVees,63,22,0,0.00
Sensate,158,1,0,0.00
embody,122,1,0,0.00
"Character Home",165,1,0,0.00
"Buffbunny Collection",72,8,0,0.00
12|12,55,2,0,0.00
"Seafolly Australia",84,6,0,0.00
"Oars + Alps",100,4,0,0.00
"Leeway Home",122,5,0,0.00
Calin,136,1,0,0.00
"INH Hair",31,76,0,0.00
"Seoul Ceuticals",69,16,0,0.00
"My Girl Wellness",164,2,0,0.00
"For Days",94,9,0,0.00
"NOTO Botanics",32,24,0,0.00
Houseplant,88,2,0,0.00
Airsign,164,1,0,0.00
Otteroo,107,1,0,0.00
"Ry & Pen",86,3,0,0.00
"Modern Picnic",14,199,0,0.00
"KA! Empathogenics",105,15,0,0.00
"KA! Empathogenics",11,85,0,0.00
"Love in Faith",90,2,0,0.00
"Felix Gray",193,1,0,0.00
"Carve Designs",117,1,0,0.00
SeaVees,68,19,0,0.00
"Compass Coffee",57,9,0,0.00
"INH Hair",132,4,0,0.00
"WP Standard",74,8,0,0.00
FRANC,52,3,0,0.00
"Airo Collective",18,26,0,0.00
Otteroo,21,132,0,0.00
Gathre,75,11,0,0.00
Alpha-H,82,4,0,0.00
AAVRANI,114,1,0,0.00
Gooselings,33,10,0,0.00
Snowyskin,69,30,0,0.00
12|12,45,11,0,0.00
"Saranoni Luxury Blankets",33,50,0,0.00
"Girlfriend Collective",152,1,0,0.00
eeBoo,101,8,0,0.00
epi.logic,66,2,0,0.00
"Seoul Ceuticals",250,14,0,0.00
"Love in Faith",62,3,0,0.00
Anyday,14,399,0,0.00
Shinesty,61,7,0,0.00
EXOH,128,2,0,0.00
Lollipetals,129,1,0,0.00
KraveBeauty,153,2,0,0.00
Kindra,107,1,0,0.00
Bliss,110,2,0,0.00
"Level Select CBD",138,1,0,0.00
"Hello Cake",128,2,0,0.00
"Sunfood Superfoods",86,11,0,0.00
Branch,121,4,0,0.00
"Glimmer Wish",153,3,0,0.00
"Love, Plants",4,6,0,0.00
"Karma Nuts",62,2,0,0.00
Giapenta,113,2,0,0.00
"The Secure Mat",230,1,0,0.00
"Willow Pumps",63,39,0,0.00
"Uncharted Coffee Supply",31,2,0,0.00
Lollipetals,114,1,0,0.00
"Caden Lane",78,1,0,0.00
"Solly Baby",109,1,0,0.00
Myles,253,1,0,0.00
Thorlos,145,2,0,0.00
"The CrunchCup",277,13,0,0.00
"Saranoni Luxury Blankets",113,4,0,0.00
ILIA,192,1,0,0.00
"RIND Snacks",1,13,0,0.00
Gooselings,168,2,0,0.00
"Mario Badescu Skin Care",52,13,0,0.00
"Sonrei Skin",185,2,0,0.00
Bodily,56,7,0,0.00
Create,131,2,0,0.00
epi.logic,82,3,0,0.00
Alpha-H,154,5,0,0.00
Storq,78,18,0,0.00
"Blessed Be Magick",189,2,0,0.00
"Wren + Glory",203,1,0,0.00
HATCH,66,9,0,0.00
Vacation®,153,1,0,0.00
"D.S. & Durga",100,4,0,0.00
"Dr. Squatch",23,115,0,0.00
SeaVees,232,1,0,0.00
"Haand Inc",18,24,0,0.00
"Aura Bora",126,2,0,0.00
"Milton & Goose",30,32,0,0.00
"Once Upon a Farm",14,354,0,0.00
Molekule,5,1129,0,0.00
"Girlfriend Collective",42,39,0,0.00
"Uncharted Coffee Supply",91,6,0,0.00
Blueland,85,2,0,0.00
"Aura Bora",106,2,0,0.00
Create,153,1,0,0.00
Gibsonlook,29,114,0,0.00
"Som Sleep",46,42,0,0.00
"Wolf & Shepherd",276,1,0,0.00
"The CrunchCup",2,290,0,0.00
"Common Era Jewelry",86,6,0,0.00
Moderny,3,83,0,0.00
Petaluma,226,18,0,0.00
SureThik,30,1,0,0.00
"Just Human",178,2,0,0.00
"Dr. Motion",125,2,0,0.00
"inklings baby",83,1,0,0.00
"Nuudii System",132,7,0,0.00
"Oat Mama",151,2,0,0.00
SortJoy,262,2,0,0.00
"Black Wolf Nation",54,2,0,0.00
Bandier,70,2,0,0.00
ettitude,28,165,0,0.00
Snowyskin,149,1,0,0.00
"Body High Body Care",100,1,0,0.00
"Sunfood Superfoods",215,1,0,0.00
Quitch,75,2,0,0.00
AVEC,75,8,0,0.00
"Resist Nutrition",72,3,0,0.00
Afloral,31,172,0,0.00
Sijo,154,1,0,0.00
"My Medic",157,1,0,0.00
"Bright Cellars",48,4,0,0.00
"Sunfood Superfoods",120,5,0,0.00
"Willow Pumps",250,1,0,0.00
"Explorer Cold Brew",201,1,0,0.00
"KA! Empathogenics",26,22,0,0.00
Branch,110,4,0,0.00
"21Seeds Tequila",67,1,0,0.00
"Tubby Todd Bath Co.",109,1,0,0.00
Airsign,28,9,0,0.00
"Munk Pack",136,3,0,0.00
"Aura Bora",111,2,0,0.00
cbdMD,134,1,0,0.00
LuminAID,229,1,0,0.00
"Little Words Project",22,453,0,0.00
Wildfang,98,5,0,0.00
"Goodlife Clothing",75,3,0,0.00
Licorice,85,9,0,0.00
"Mented Cosmetics",53,14,0,0.00
"Bamboo Ave",16,3,0,0.00
12|12,195,1,0,0.00
12|12,242,1,0,0.00
SENREVE,139,3,0,0.00
"Love Your Melon",43,14,0,0.00
"Kosas Cosmetics",22,239,0,0.00
SPONGELLE,258,1,0,0.00
"Kate Quinn",11,385,0,0.00
"My Girl Wellness",19,78,0,0.00
Mosi,23,3,0,0.00
"Kosas Cosmetics",32,99,0,0.00
"Year & Day",51,21,0,0.00
"Moby Wrap",199,1,0,0.00
"Covey Skincare",124,2,0,0.00
AVEC,132,2,0,0.00
Needed,11,157,0,0.00
"Moby Wrap",66,9,0,0.00
Rains,185,3,0,0.00
"Spice Tribe",101,3,0,0.00
"Beginning Boutique",46,32,0,0.00
Nanit,42,11,0,0.00
"True Classic",17,78,0,0.00
"Explorer Cold Brew",126,1,0,0.00
Bodily,67,6,0,0.00
"Dieux Skin",47,29,0,0.00
MANSCAPED,26,110,0,0.00
CoverFX,38,16,0,0.00
"Winky Lux",106,6,0,0.00
"Modern Picnic",230,1,0,0.00
Caraway,1,167529,181,10630.00
Storq,0,5007,45,970.00
Blueland,3,5083,6,165.00
Nanit,5,6978,8,350.00
"Goodlife Clothing",0,680,4,100.00
"Buffbunny Collection",17,311,1,12.00
Myles,30,6,1,30.00
"Laura Geller",8,2279,1,15.00
"Food Huggers",1,3380,1,14.00
Afloral,81,5,1,30.00
Tushbaby,7,2255,6,95.00
"Primally Pure",53,24,1,10.00
"Beginning Boutique",16,163,1,20.00
Pretzels.com,24,525,1,0.00
Nood,25,160,1,60.00
"Corpus Naturals",67,150,1,10.00
"Finn + Emma",9,192,1,4.00
Wildfang,1,7137,10,215.00
"Caden Lane",5,28858,30,690.00
Gathre,5,2110,1,20.00
Lunya,2,161656,79,850.00
"Elevated Faith",1,15982,12,60.00
"Aura Bora",8,122,1,30.00
"Dagne Dover",26,173,1,30.00
Spyder,3,125,1,15.00
"Verdant Lyfe",0,344,1,6.00
"ARMRA Colostrum™",6,1000,2,50.00
LIVELY,2,101966,44,1385.00
"Wolf & Shepherd",2,35072,36,1485.00
"D.S. & Durga",19,184,1,40.00
"My Medic",11,264,1,10.00
"Dreamland Baby",15,250,1,0.00
Kindra,24,101,1,30.00
"Coffee Bros.",20,7,1,17.00
"Love Your Melon",0,15909,32,665.00
Twillory,0,80352,186,1510.00
Wildfang,0,18722,63,1530.00
Hismile,2,43181,22,262.50
"Love in Faith",12,207,3,23.00
"Bad Birdie",28,609,1,5.00
"Safari Ltd",0,114,1,15.00
"Le Monde Gourmand",9,74,1,30.00
"Tini Lux",9,21,1,30.00
"Sol de Janeiro",12,435,1,0.00
CoverFX,18,27,1,10.00
Otteroo,12,509,1,3.75
Tushbaby,0,47444,100,1501.00
"Kosas Cosmetics",5,7167,5,65.00
Coterie,5,3072,15,181.50
"D.S. & Durga",1,20338,22,880.00
"Haand Inc",0,823,7,155.00
JOI,0,1057,5,90.00
"Kate Quinn",7,988,1,0.00
Dropps,2,11265,8,180.00
Divi,7,909,2,50.00
Kosterina,14,142,2,55.00
Kopari,19,248,1,0.00
"Serenity Kids",18,198,1,0.00
"Posh Peanut",54,25,1,0.00
"Sunday Citizen",0,32545,51,2710.00
Nanit,0,50494,290,9150.00
Koio,0,7997,29,1450.00
"Tubby Todd Bath Co.",5,2997,4,30.00
LIVELY,7,6011,5,155.00
RiotSociety.com,2,2374,1,54.00
Vacation®,305,1,1,14.00
Caraway,8,3738,4,280.00
"Explorer Cold Brew",0,431,3,40.00
Lunya,3,7128,2,0.00
"Dollar Shave Club",4,14599,7,110.00
"Love Your Melon",15,348,1,30.40
FullWell,10,43,1,15.00
"Dermaclara, LLC",2,10577,17,240.00
Lalo,3,8751,22,380.00
Otteroo,7,1510,3,11.25
Lalo,160,6,1,10.00
"Kosas Cosmetics",1,39334,48,755.00
"Toad&Co",27,48,2,75.00
"My Medic",3,1805,2,160.00
Softies,7,26,1,27.00
"D.S. & Durga",10,525,1,40.00
"Better & Better",252,1,0,0.00
"ZOA Energy",113,2,0,0.00
SeaVees,123,1,0,0.00
"Serenity Kids",69,13,0,0.00
"ieró Beauty™",45,7,0,0.00
"Mented Cosmetics",238,1,0,0.00
Koio,25,114,0,0.00
Quitch,149,2,0,0.00
GhostBed,57,13,0,0.00
StackedSkincare,60,4,0,0.00
Siblings,29,39,0,0.00
"NOTO Botanics",214,1,0,0.00
"Captain Blankenship",71,9,0,0.00
Paperclip,115,1,0,0.00
"Uncharted Coffee Supply",37,5,0,0.00
Blueland,93,1,0,0.00
Carbon38,63,4,0,0.00
Softies,120,7,0,0.00
"Uncharted Coffee Supply",232,3,0,0.00
SENREVE,47,20,0,0.00
"NOMAD Grills",75,4,0,0.00
"Electric Picks Jewelry",30,66,0,0.00
"Joanna Vargas Skincare",122,1,0,0.00
"Moby Wrap",39,45,0,0.00
"Dr. Motion",34,19,0,0.00
"Nuudii System",165,1,0,0.00
"Sprout Living",144,1,0,0.00
Paperclip,209,1,0,0.00
"The CrunchCup",45,56,0,0.00
"August Uncommon Tea",13,134,0,0.00
"Seoul Ceuticals",225,2,0,0.00
"Billion Dollar Beauty",138,6,0,0.00
Curie,25,376,0,0.00
"August Uncommon Tea",183,1,0,0.00
Bodily,136,3,0,0.00
"LightWater Skin",0,80,0,0.00
jot,30,95,0,0.00
"Captain Blankenship",168,1,0,0.00
Juna,156,1,0,0.00
"Fuse Lenses",136,8,0,0.00
"Better & Better",28,151,0,0.00
"Porter Road",298,1,0,0.00
"ieró Beauty™",105,3,0,0.00
Alkavida,15,63,0,0.00
Fishskyn,14,39,0,0.00
Carbon38,9,66,0,0.00
"happy being",147,2,0,0.00
Hydrant,9,263,0,0.00
"Once Upon a Farm",133,1,0,0.00
"Winged Wellness",45,6,0,0.00
Siblings,82,10,0,0.00
Cardon,113,1,0,0.00
"Winky Lux",40,104,0,0.00
INBLOOM,41,53,0,0.00
"Bask Suncare",106,3,0,0.00
"Spärkel Beverage Systems",184,1,0,0.00
"Hedley & Bennett",127,3,0,0.00
LIVELY,170,19,0,0.00
Kinflyte,38,10,0,0.00
Kopari,168,1,0,0.00
"Viori Beauty",56,7,0,0.00
"Ancient Nutrition",159,1,0,0.00
Hydrant,66,13,0,0.00
"Explorer Cold Brew",20,6,0,0.00
Afloral,104,7,0,0.00
"Natalist Co.",73,19,0,0.00
12|12,189,1,0,0.00
Bodily,121,1,0,0.00
Sijo,66,17,0,0.00
Caramels.com,146,1,0,0.00
"Lily Jade",37,12,0,0.00
"Character Home",115,1,0,0.00
"Finn + Emma",2,20180,0,0.00
"Food Huggers",138,6,0,0.00
"Dryft Sleep",99,6,0,0.00
"Fable Home",76,3,0,0.00
Estella,62,2,0,0.00
Inamorata,97,10,0,0.00
"Winky Lux",59,31,0,0.00
Snowyskin,57,35,0,0.00
"Firebelly Tea",134,1,0,0.00
Alpha-H,147,1,0,0.00
"jane iredale",85,5,0,0.00
Lollipetals,180,1,0,0.00
"Le Mini Macaron",156,1,0,0.00
"My Girl Wellness",94,8,0,0.00
"Native Pet",147,5,0,0.00
"Bean Products",16,1,0,0.00
"Bear Balanced",52,1,0,0.00
"Billion Dollar Beauty",92,12,0,0.00
"Luca Faloni",58,4,0,0.00
"Winged Wellness",93,9,0,0.00
Doré,171,1,0,0.00
"IVL Collective",65,21,0,0.00
"Haus of Brilliance",77,13,0,0.00
"Boie USA",90,5,0,0.00
M.M.LaFleur,193,2,0,0.00
"Baby Delight",142,3,0,0.00
"Monica & Andy Inc.",250,1,0,0.00
FNX,136,1,0,0.00
"Bamboo Ave",79,1,0,0.00
"True Made Foods",158,2,0,0.00
"Bed Babe",2,26,0,0.00
Sardel,-1,2168,0,0.00
"JACK HENRY",-1,4420,0,0.00
"Milton & Goose",52,12,0,0.00
Giapenta,45,21,0,0.00
BuddyLove,53,8,0,0.00
"Modern Fuel",232,1,0,0.00
Wondery,286,1,0,0.00
"Seamless Lingerie",27,17,0,0.00
Snowyskin,55,25,0,0.00
"Leeway Home",116,2,0,0.00
Estella,125,3,0,0.00
"Firebelly Tea",171,2,0,0.00
Tushbaby,265,1,0,0.00
"Corpus Naturals",60,16,0,0.00
"NOMAD Grills",42,13,0,0.00
Lollipetals,77,5,0,0.00
"Dr. Squatch",49,6,0,0.00
Tushbaby,38,91,0,0.00
"Billion Dollar Beauty",104,8,0,0.00
eeBoo,81,14,0,0.00
"California Arts",99,3,0,0.00
FRANC,201,1,0,0.00
"Dr. Motion",25,10,0,0.00
"Why and Whale",214,1,0,0.00
"KA! Empathogenics",10,51,0,0.00
Create,159,2,0,0.00
"Joanna Vargas Skincare",39,3,0,0.00
Snowyskin,92,21,0,0.00
"NOTO Botanics",206,3,0,0.00
"LightWater Skin",29,3,0,0.00
Bodily,154,4,0,0.00
"Yana Sleep",132,4,0,0.00
"good light",152,2,0,0.00
iota,53,19,0,0.00
"Saranoni Luxury Blankets",63,18,0,0.00
Amberjack,8,466,0,0.00
Glamnetic,57,14,0,0.00
"Wild Cosmetics",58,4,0,0.00
"Fuse Lenses",149,1,0,0.00
"The Plug Drink",1,834,0,0.00
Oeuf,173,5,0,0.00
Glamnetic,102,2,0,0.00
ETOILE,79,1,0,0.00
"Ruggish Co.",191,4,0,0.00
eyebobs,50,48,0,0.00
LIVELY,171,5,0,0.00
"Munk Pack",92,8,0,0.00
CoverFX,80,3,0,0.00
"Covey Skincare",107,1,0,0.00
"Snuggle Me Organic",34,175,0,0.00
Zensah,58,7,0,0.00
"Felix Gray",24,80,0,0.00
Kijibae,177,1,0,0.00
"Glimmer Wish",118,3,0,0.00
SENREVE,192,1,0,0.00
Alkavida,59,20,0,0.00
Evereden,21,186,0,0.00
Bodily,170,1,0,0.00
Inamorata,32,22,0,0.00
"Degs & Sal",72,3,0,0.00
"Liquid I.V.",107,3,0,0.00
SPONGELLE,82,7,0,0.00
"Divya's",88,5,0,0.00
"Tower 28 Beauty",53,39,0,0.00
woolino,241,2,0,0.00
"Fresh Peaches",47,4,0,0.00
Nanit,144,3,0,0.00
"ZOA Energy",76,8,0,0.00
"Birthdate Co.",93,2,0,0.00
NERRĀ,60,1,0,0.00
"The CrunchCup",179,2,0,0.00
"IVL Collective",59,17,0,0.00
Caramels.com,109,1,0,0.00
"Projects Watches",38,1,0,0.00
"Billy Reid",15,110,0,0.00
TriLASTIN,151,2,0,0.00
Otteroo,218,1,0,0.00
"Captain Blankenship",189,1,0,0.00
"Cali's Books",116,11,0,0.00
"Common Era Jewelry",90,7,0,0.00
"Electric Picks Jewelry",120,8,0,0.00
"Sunday Citizen",58,19,0,0.00
iloveplum,157,1,0,0.00
"Botanical Bones",53,12,0,0.00
JOI,5,61,0,0.00
"Coffee Bros.",110,8,0,0.00
"Haand Inc",189,2,0,0.00
"Giften Market",32,4,0,0.00
"JACK HENRY",163,1,0,0.00
"Body High Body Care",93,1,0,0.00
"Dryft Sleep",22,6,0,0.00
Droplette,107,4,0,0.00
Jolie,130,5,0,0.00
"Haus of Brilliance",167,3,0,0.00
"Mario Badescu Skin Care",74,7,0,0.00
"Nampons LLC",261,1,0,0.00
"My Medic",128,2,0,0.00
rmdy,69,1,0,0.00
"Just Date",139,1,0,0.00
"Felix Gray",45,25,0,0.00
JOI,13,62,0,0.00
"Dr. Squatch",55,4,0,0.00
Gathre,157,1,0,0.00
DEUX,117,2,0,0.00
AVEC,57,12,0,0.00
"Seoul Ceuticals",156,1,0,0.00
eyebobs,93,20,0,0.00
"Milton & Goose",22,55,0,0.00
ezpz,77,9,0,0.00
Lalabu,39,26,0,0.00
"Mad Rabbit",29,17,0,0.00
"Just Date",51,2,0,0.00
"Nutshell Coolers",217,1,0,0.00
"Nala Care",174,2,0,0.00
Koio,99,8,0,0.00
FNX,40,2,0,0.00
"IVL Collective",103,14,0,0.00
"Ry & Pen",218,2,0,0.00
"Willow Pumps",22,164,0,0.00
Wondery,98,2,0,0.00
"SoaPen Inc",95,2,0,0.00
"KA! Empathogenics",150,9,0,0.00
"Frog Hollow Farm",7,24,0,0.00
"Covey Skincare",84,3,0,0.00
"Dollar Shave Club",26,230,0,0.00
"Bask Suncare",16,36,0,0.00
"My Girl Wellness",57,4,0,0.00
"Alpyn Beauty",46,13,0,0.00
Hydrant,127,3,0,0.00
LOOPS,58,4,0,0.00
Popadelics,233,2,0,0.00
"Baby Tula",156,1,0,0.00
"Captain Blankenship",79,11,0,0.00
AVEC,109,1,0,0.00
"Girlfriend Collective",105,12,0,0.00
Kopari,-1,30876,0,0.00
"Bad Birdie",12,379,0,0.00
Anyday,89,9,0,0.00
OrnamentallyYou,228,1,0,0.00
"Joanna Vargas Skincare",16,1,0,0.00
"Felix Gray",140,6,0,0.00
"Tower 28 Beauty",128,1,0,0.00
Licorice,154,1,0,0.00
"Wild Cosmetics",21,9,0,0.00
"Joanna Vargas Skincare",7,8,0,0.00
"Dreamland Baby",79,3,0,0.00
TriLASTIN,22,127,0,0.00
Inamorata,93,11,0,0.00
"JACK HENRY",51,14,0,0.00
Waterboy,60,13,0,0.00
"Once Upon a Farm",216,3,0,0.00
Jolie,143,3,0,0.00
"A Kids Co.",201,1,0,0.00
"jane iredale",70,19,0,0.00
"Baby Tula",127,2,0,0.00
"Out of the Woods",224,15,0,0.00
"Altitude Functional Beverages",114,2,0,0.00
"Tia Lupita",131,1,0,0.00
Kijibae,60,2,0,0.00
"Dr. Motion",27,15,0,0.00
Snibbs,25,1,0,0.00
Amberjack,117,4,0,0.00
"Year & Day",9,923,0,0.00
"Year & Day",158,3,0,0.00
Divi,93,1,0,0.00
"Seafolly Australia",174,1,0,0.00
Hydrant,86,7,0,0.00
wildwonder,21,51,0,0.00
"Highline Wellness",125,6,0,0.00
"The CrunchCup",248,1,0,0.00
"Petunia Pickle Bottom",36,66,0,0.00
"Ruggish Co.",194,2,0,0.00
"Sunday Citizen",22,213,0,0.00
"Why and Whale",44,21,0,0.00
"Finn + Emma",5,455,0,0.00
"JACK HENRY",24,47,0,0.00
"Ry & Pen",66,4,0,0.00
Evereden,98,9,0,0.00
"True Classic",190,1,0,0.00
"ZOA Energy",41,5,0,0.00
"Revolution Cooking",94,3,0,0.00
"NOTO Botanics",213,1,0,0.00
120/Life,27,32,0,0.00
Ashlen,79,1,0,0.00
jot,150,1,0,0.00
"zing bars",38,4,0,0.00
"Newton Baby",68,27,0,0.00
"Bad Birdie",73,31,0,0.00
"Sparq Life",145,1,0,0.00
ANATOMY®,32,1,0,0.00
"Surely Wines",126,2,0,0.00
Petaluma,145,2,0,0.00
"Just Date",160,1,0,0.00
BelliWelli,69,34,0,0.00
Alpha-H,41,1,0,0.00
Popadelics,86,3,0,0.00
"Nala Care",198,3,0,0.00
"Native Pet",204,17,0,0.00
NEIWAI,83,1,0,0.00
epi.logic,247,1,0,0.00
Lollipetals,27,11,0,0.00
"Distil Union",88,3,0,0.00
Bellway,99,2,0,0.00
"Clover by CLOVE + HALLOW",78,26,0,0.00
"Winky Lux",41,70,0,0.00
Bala,15,137,0,0.00
CanDo,11,15,0,0.00
ETOILE,9,3,0,0.00
"Dieux Skin",9,606,0,0.00
"A Kids Co.",66,8,0,0.00
QALO,56,6,0,0.00
"SACHEU Beauty",181,1,0,0.00
"Nuudii System",192,3,0,0.00
"Wren + Glory",160,1,0,0.00
GRIP6,27,8,0,0.00
Joyja,173,2,0,0.00
"The HoneyPot",75,14,0,0.00
"Nala Care",104,5,0,0.00
"Mad Rabbit",82,4,0,0.00
iota,16,48,0,0.00
